,DateTime_Hour,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Trade_Price_Min,Trade_Price_Max,Trade_Volume,Trade_Price_Mean,MACD_DIF,MACD_DEA,MACD,K,D,J
254,2025-02-11 09:00:00,326.88,163944.0,345.39,105791.0,320.19,169896.0,378.82,109235.0,336.14,18.51,333840.0,215026.0,7.34,548866,118814.0,-1114.5,0.16,312.0,339.0,5961.0,328.41,3.5687853071161157,2.4162817209197844,1.1525035861963313,67.2663860632025,65.32302575786373,71.15310667388005
255,2025-02-11 10:00:00,328.16,166586.0,342.17,114565.0,323.34,167180.0,367.55,118188.0,335.17,14.02,333766.0,232753.0,5.24,566519,101013.0,-553.5,0.13,310.0,340.0,5592.0,329.16,3.876150951548425,2.7082555670455126,1.1678953845029123,67.42362245483343,66.02322465685363,70.22441805079305
256,2025-02-11 11:00:00,324.96,188477.0,334.62,120659.0,320.92,192412.0,351.4,129625.0,329.79,9.66,380889.0,250284.0,3.63,631173,130605.0,-303.5,0.14,312.0,336.0,5592.0,326.74,3.8797433971686814,2.9425531330701467,0.9371902640985348,65.12765306512706,65.72470079294477,63.93355760949166
257,2025-02-11 12:00:00,325.79,159107.0,339.72,106690.0,320.83,158144.0,369.78,110544.0,332.75,13.93,317251.0,217234.0,5.74,534485,100017.0,-403.5,0.13,310.33,338.0,5673.0,326.93,3.8535010865044796,3.1247427237570133,0.7287583627474663,63.785498868814884,65.07830015156814,61.19989630330835
258,2025-02-11 13:00:00,326.07,166633.0,340.1,108369.0,319.47,168605.0,367.33,113263.0,333.08,14.03,335238.0,221632.0,5.59,556870,113606.0,-1388.5,0.15,311.0,338.0,5841.0,327.77,3.856034876308854,3.2710011542673816,0.5850337220414725,63.72406273794007,64.62688768035878,61.918412853102666
259,2025-02-11 14:00:00,331.87,179411.0,344.88,115281.0,325.99,179210.0,366.39,123411.0,338.37,13.01,358621.0,238692.0,5.4,597313,119929.0,-710.0,0.15,318.0,342.0,5730.0,333.56,4.2759569637475465,3.4719923161634147,0.8039646475841318,67.91342010244695,65.7223984877215,72.29546333189785
260,2025-02-11 15:00:00,333.52,139594.0,344.01,94240.0,329.25,133935.0,361.19,98651.0,338.76,10.5,273529.0,192891.0,3.74,466420,80638.0,1618.5,0.12,318.0,350.0,4405.0,335.56,4.715771055458731,3.720748064022478,0.9950229914362532,67.41514828535223,66.28664842026508,69.67214801552652
261,2025-02-12 07:00:00,335.54,57564.0,343.41,38220.0,332.17,58705.0,349.66,43555.0,339.48,7.87,116269.0,81775.0,2.16,198044,34494.0,2884.0,0.13,326.5,345.0,1559.0,337.63,5.171741969985135,4.01094684521501,1.1607951247701251,68.68761823674645,67.08697169242554,71.88891132538825
262,2025-02-12 08:00:00,328.08,181627.0,335.64,120278.0,324.02,190538.0,345.3,127427.0,331.86,7.57,372165.0,247705.0,2.35,619870,124460.0,-683.0,0.13,314.0,340.0,5306.0,329.53,4.823893062904858,4.1735360887529795,0.6503569741518787,62.06674549116427,65.41356295867178,55.37311055614924
263,2025-02-12 09:00:00,324.77,177854.0,332.66,114035.0,320.14,191971.0,341.04,124596.0,328.71,7.88,369825.0,238631.0,2.43,608456,131194.0,-2003.0,0.15,313.0,338.0,5229.0,326.11,4.223568214760348,4.183542513954453,0.04002570080589507,54.80283032744286,61.87665208159547,40.655186819137654
264,2025-02-12 10:00:00,313.04,188078.0,320.13,123941.0,310.0,202623.0,328.07,136091.0,316.58,7.09,390701.0,260032.0,2.23,650733,130669.0,-74.0,0.13,300.0,326.0,5100.0,313.96,2.735865633282401,3.894007137820043,-1.158141504537642,45.841886884961895,56.53173034938428,24.462199956117118
265,2025-02-12 11:00:00,301.98,186053.0,308.84,114653.0,298.71,194991.0,319.12,124281.0,305.41,6.86,381044.0,238934.0,2.21,619978,142110.0,388.0,0.17,288.0,317.0,5358.0,303.62,0.7142654269018749,3.2580587956364098,-2.543793368734535,38.959107385673526,50.6741893614807,15.528943434059187
266,2025-02-12 12:00:00,299.83,179534.0,307.08,119409.0,296.38,193566.0,318.05,128826.0,303.45,7.25,373100.0,248235.0,2.28,621335,124865.0,751.0,0.14,287.0,311.0,5373.0,301.15,-1.0747861926487303,2.3914897979793817,-3.466275990628112,33.45951074388816,44.93596315561653,10.506605920431426
267,2025-02-12 13:00:00,303.26,185404.0,310.44,120878.0,299.73,187851.0,320.83,130569.0,306.85,7.18,373255.0,251447.0,2.3,624702,121808.0,234.0,0.14,289.0,313.0,5299.0,304.05,-2.2328775049160186,1.4666163374003016,-3.69949384231632,31.32750451708947,40.39981027610751,13.182892999053394
268,2025-02-12 14:00:00,297.42,187474.0,305.35,114203.0,294.22,183782.0,317.32,122431.0,301.39,7.93,371256.0,236634.0,2.65,607890,134622.0,-973.0,0.16,283.0,309.0,5214.0,298.61,-3.5487282195992975,0.4635474260003818,-4.012275645599679,28.651172165621844,36.48359757261229,12.986321351640953
269,2025-02-12 15:00:00,288.17,129418.0,314.99,75686.0,284.03,141650.0,351.23,78985.0,301.58,26.82,271068.0,154671.0,9.84,425739,116397.0,1491.0,0.2,282.0,297.0,4142.0,288.49,-5.346517489284508,-0.6984655570565963,-4.648051932227912,22.534643877610335,31.833946340944973,3.936038950941061
270,2025-02-13 07:00:00,284.5,88967.0,292.27,63863.0,280.96,96628.0,300.98,70801.0,288.39,7.78,185595.0,134664.0,2.5,320259,50931.0,-15.5,0.1,274.0,294.0,2521.0,285.74,-6.913486091011919,-1.941469663847661,-4.972016427164258,20.952388847699826,28.20676050986326,6.443645523372965
271,2025-02-13 08:00:00,288.51,171775.0,299.33,112278.0,283.79,186241.0,323.33,117699.0,293.92,10.82,358016.0,229977.0,3.88,587993,128039.0,-512.0,0.16,275.0,301.0,5398.0,290.34,-7.69543031070134,-3.0922617932183973,-4.603168517482943,22.478675898466538,26.29739897273102,14.841229749937575
272,2025-02-13 09:00:00,289.35,164552.0,301.44,108068.0,284.4,184149.0,331.64,114626.0,295.39,12.09,348701.0,222694.0,4.97,571395,126007.0,-1812.5,0.16,275.0,301.0,5637.0,290.65,-8.195638114609551,-4.112937057496628,-4.0827010571129225,25.658860855387935,26.084552933616656,24.8074766989305
273,2025-02-13 10:00:00,290.64,152763.0,310.08,105349.0,283.96,169786.0,347.53,105227.0,300.36,19.44,322549.0,210576.0,8.01,533125,111973.0,430.0,0.15,278.0,302.0,5525.0,292.1,-8.378471714655973,-4.966043988928497,-3.4124277257274755,31.136914988863293,27.76867361869887,37.873397729192135
274,2025-02-13 11:00:00,287.85,164833.0,311.93,98032.0,281.71,184991.0,354.75,103148.0,299.89,24.08,349824.0,201180.0,8.75,551004,148644.0,704.5,0.21,272.0,301.0,5712.0,288.87,-8.683900071220535,-5.709615205386905,-2.9742848658336296,34.47339048038041,30.003579239259384,43.41301296262247
275,2025-02-13 12:00:00,281.25,170935.0,298.0,108930.0,277.14,183726.0,329.1,110657.0,289.63,16.75,354661.0,219587.0,6.02,574248,135074.0,-302.0,0.18,266.2,294.0,5549.0,281.72,-9.394604338372574,-6.44661303198404,-2.947991306388534,34.036391374384685,31.34784995096782,39.41347422121841
276,2025-02-13 13:00:00,283.54,162941.0,302.47,104024.0,279.26,179440.0,338.33,107908.0,293.0,18.93,342381.0,211932.0,6.83,554313,130449.0,-623.0,0.18,271.0,294.0,5486.0,284.38,-9.632169170604243,-7.083724259708081,-2.548444910896162,36.84980608759602,33.18183532984389,44.18574760310028
277,2025-02-13 14:00:00,284.3,174449.0,299.45,110102.0,279.49,190069.0,326.26,115754.0,291.87,15.15,364518.0,225856.0,5.53,590374,138662.0,-511.0,0.17,272.0,299.0,5585.0,285.52,-9.61758698308654,-7.590496804383774,-2.0270901787027658,42.555364207373124,36.30634495568697,55.053402710745445
278,2025-02-13 15:00:00,288.47,168864.0,306.05,106745.0,283.05,183393.0,345.22,109759.0,297.26,17.58,352257.0,216504.0,6.43,568761,135753.0,786.5,0.17,277.0,301.0,5893.0,290.08,-9.132799377674303,-7.89895731904188,-1.2338420586324226,50.60487967642379,41.072523195932575,69.66959263740623
279,2025-02-14 07:00:00,284.22,89199.0,299.4,56357.0,279.04,85485.0,326.22,59671.0,291.81,15.17,174684.0,116028.0,5.35,290712,58656.0,-255.5,0.16,272.0,294.0,2960.0,286.04,-8.97118174519835,-8.113402204273175,-0.8577795409251756,52.209584588751824,44.78487699353899,67.0589997791775
280,2025-02-14 08:00:00,281.37,169514.0,291.76,115450.0,277.8,172308.0,311.24,124681.0,286.56,10.39,341822.0,240131.0,3.88,581953,101691.0,290.5,0.13,267.0,291.0,5549.0,282.83,-8.998390930635082,-8.290399949545558,-0.7079909810895249,50.29056104799469,46.62010501169089,57.63147312060231
281,2025-02-14 09:00:00,284.73,170237.0,302.15,112207.0,280.52,179082.0,331.26,118658.0,293.44,17.42,349319.0,230865.0,6.15,580184,118454.0,425.0,0.15,271.0,294.0,5686.0,285.67,-8.690610196368937,-8.370441998910234,-0.3201681974587025,51.65553231877489,48.298580780718886,58.36943539488691
282,2025-02-14 10:00:00,280.87,157393.0,307.51,98957.0,276.66,164937.0,349.39,102712.0,294.19,26.64,322330.0,201669.0,9.88,523999,120661.0,1041.5,0.17,267.0,290.0,5649.0,281.64,-8.671914633096378,-8.430736525747463,-0.2411781073489152,49.22629357650126,48.60781837931301,50.46324397087777
283,2025-02-14 11:00:00,280.92,161137.0,300.13,102984.0,275.29,165508.0,336.74,102303.0,290.52,19.21,326645.0,205287.0,7.17,531932,121358.0,-675.5,0.15,267.0,292.0,5641.0,282.09,-8.522544438132456,-8.449098108224462,-0.07344632990799482,48.037835564410784,48.41782410767894,47.277858477874474
284,2025-02-14 12:00:00,282.62,161724.0,302.32,101226.0,276.98,160752.0,337.49,103674.0,292.47,19.7,322476.0,204900.0,7.91,527376,117576.0,-1317.5,0.16,268.0,293.0,5596.0,283.77,-8.174376400048061,-8.394153766589183,0.21977736654112157,48.46640018019541,48.434016131851095,48.53116827688402
285,2025-02-14 13:00:00,288.03,171903.0,309.33,104063.0,282.14,172612.0,350.25,109601.0,298.68,21.3,344515.0,213664.0,8.01,558179,130851.0,-563.5,0.17,273.0,303.0,5826.0,289.23,-7.372884331462842,-8.189899879563916,0.8170155481010735,52.89426678679696,49.92076635016639,58.84126766005812
286,2025-02-14 14:00:00,295.29,155893.0,306.87,100761.0,290.75,167543.0,328.64,109656.0,301.08,11.58,323436.0,210417.0,4.39,533853,113019.0,1128.0,0.15,282.0,309.0,5233.0,297.29,-6.017950268252719,-7.755509957301676,1.7375596890489575,59.30252706421386,53.04801992151555,71.81154134961051
287,2025-02-14 15:00:00,293.31,154314.0,306.53,107797.0,288.58,171544.0,333.21,111190.0,299.92,13.22,325858.0,218987.0,4.95,544845,106871.0,732.0,0.13,279.0,306.0,5789.0,295.59,-5.023424147295998,-7.20909279530054,2.185668648004542,62.22549423328542,56.107178025438834,74.46212664897858
288,2025-02-17 07:00:00,294.97,72059.0,312.85,46734.0,290.89,74240.0,340.58,51324.0,303.91,17.88,146299.0,98058.0,6.83,244357,48241.0,1164.0,0.13,284.0,305.0,2345.0,295.57,-4.18858545825816,-6.604991327892064,2.4164058696339037,64.15826599679345,58.790874015890374,74.8930499585996
289,2025-02-17 08:00:00,295.11,147374.0,314.46,94513.0,290.48,149398.0,355.02,96852.0,304.78,19.35,296772.0,191365.0,8.05,488137,105407.0,-347.0,0.17,282.0,307.4,5271.0,296.04,-3.4492835171799356,-5.973849765749639,2.5245662485697036,65.8197963788147,61.133848136865154,75.19169286271378
290,2025-02-17 09:00:00,297.77,163553.0,313.08,104558.0,293.21,172535.0,342.4,110033.0,305.43,15.31,336088.0,214591.0,6.17,550679,121497.0,-1363.0,0.16,281.4,310.0,5454.0,298.82,-2.6089838936323417,-5.30087659132618,2.691892697693838,68.5465309192098,63.6047423976467,78.430107962336
291,2025-02-17 10:00:00,308.2,185218.0,317.14,122988.0,304.42,179379.0,330.99,129817.0,312.67,8.94,364597.0,252805.0,3.18,617402,111792.0,-194.0,0.12,292.0,320.75,5472.0,309.81,-1.0442023208399291,-4.44954173722893,3.405339416389001,72.24652448877552,66.48533642802298,83.76890061028061
292,2025-02-17 11:00:00,313.06,168761.0,320.87,124306.0,309.3,172786.0,332.66,135659.0,316.97,7.81,341547.0,259965.0,2.84,601512,81582.0,299.0,0.08,297.0,328.0,5204.0,315.02,0.6092784250325849,-3.4377777047766274,4.047056129809212,74.28657188140589,69.08574824581729,84.68821915258309
293,2025-02-17 12:00:00,312.52,172415.0,322.52,115367.0,308.75,176620.0,345.45,115246.0,317.52,10.0,349035.0,230613.0,3.89,579648,118422.0,-625.0,0.16,296.4,325.0,5706.0,314.15,1.8283954945904952,-2.384543064903203,4.212938559493699,74.46377519366452,70.8784238950997,81.63447779079416
294,2025-02-17 13:00:00,323.77,181933.0,332.5,119499.0,319.81,197071.0,345.82,129303.0,328.14,8.73,379004.0,248802.0,3.25,627806,130202.0,-915.0,0.15,303.0,340.0,5310.0,325.07,3.6338188910294207,-1.1808706737166783,4.814689564746099,74.8173801837545,72.19140932465129,80.0693219019609
295,2025-02-17 14:00:00,332.14,159540.0,339.84,111694.0,327.79,176093.0,347.81,123702.0,335.99,7.7,335633.0,235396.0,2.34,571029,100237.0,1858.0,0.12,316.0,347.0,4744.0,334.69,5.7743207669740855,0.21016761442147447,5.564153152552611,77.17727306367946,73.85336390432735,83.82509138238368
296,2025-02-17 15:00:00,333.37,160001.0,343.76,109912.0,328.48,156647.0,358.24,115305.0,338.56,10.39,316648.0,225217.0,3.93,541865,91431.0,2389.0,0.12,320.0,348.0,4912.0,335.73,7.468510888959543,1.6618362693290882,5.806674619630455,78.64370756797851,75.4501451255444,85.03083245284674
297,2025-02-18 07:00:00,328.83,69384.0,339.15,44533.0,324.45,68732.0,359.08,44523.0,333.99,10.31,138116.0,89056.0,3.79,227172,49060.0,2061.0,0.16,319.0,343.0,2290.0,332.02,8.414802170982796,3.01242944965983,5.4023727213229655,77.76447371398767,76.22158798835882,80.85024516524535
298,2025-02-18 08:00:00,328.32,170713.0,342.76,111871.0,323.06,174281.0,367.55,115579.0,335.54,14.44,344994.0,227450.0,5.5,572444,117544.0,1000.0,0.14,316.0,339.0,5275.0,330.39,8.93027480309803,4.19599852034747,4.734276282750559,76.3625019955113,76.2685593240763,76.55038733838126
299,2025-02-18 09:00:00,322.5,170174.0,335.68,108658.0,314.73,176049.0,358.02,111809.0,329.09,13.18,346223.0,220467.0,5.4,566690,125756.0,-218.0,0.16,305.0,340.0,5361.0,324.67,8.776069317682982,5.112012679814573,3.664056637868409,70.35476323510278,74.29729396108513,62.46970178313808
300,2025-02-18 10:00:00,322.41,173519.0,339.7,112170.0,315.61,171696.0,370.93,114860.0,331.05,17.28,345215.0,227030.0,6.66,572245,118185.0,88.0,0.14,307.0,336.0,5776.0,323.65,8.473873346857147,5.784384813223087,2.6894885336340595,64.50653466319513,71.03370752845512,51.45218893267514
301,2025-02-18 11:00:00,318.95,174288.0,329.41,121004.0,313.99,172956.0,347.62,122757.0,324.18,10.46,347244.0,243761.0,4.23,591005,103483.0,-1278.0,0.12,303.0,332.0,5553.0,320.39,7.880484784564999,6.2036048074914705,1.6768799770735283,58.50177246280192,66.85639583990405,41.79252570859765
302,2025-02-18 12:00:00,314.73,170027.0,325.36,109311.0,310.06,169931.0,346.47,116915.0,320.04,10.62,339958.0,226226.0,3.96,566184,113732.0,1074.0,0.14,302.0,331.0,5605.0,316.93,7.049761725395172,6.372836191072211,0.6769255343229608,49.8200222215781,61.1776046337954,27.10485739714352
303,2025-02-18 13:00:00,315.11,177650.0,326.23,113826.0,309.97,180608.0,342.31,121907.0,320.67,11.12,358258.0,235733.0,3.79,593991,122525.0,-918.5,0.14,303.4,326.0,4946.0,316.18,6.258742100969926,6.350017373051754,-0.09127527208182862,43.488710466559326,55.28130657805004,19.903518243577892
304,2025-02-18 14:00:00,313.08,163040.0,332.72,99625.0,308.28,161992.0,370.03,100581.0,322.9,19.63,325032.0,200206.0,7.62,525238,124826.0,1973.0,0.18,299.0,322.0,5287.0,313.8,5.377815134813716,6.155576925404147,-0.7777617905904313,39.060500855257246,49.874371337119115,17.432759891533507
305,2025-02-18 15:00:00,321.74,177885.0,336.7,118198.0,316.98,180728.0,359.39,123987.0,329.22,14.97,358613.0,242185.0,5.27,600798,116428.0,-998.5,0.14,300.33,334.0,5339.0,322.98,5.358652239565288,5.996191988236375,-0.6375397486710872,44.20700057017151,47.98524774813658,36.65050621424136
306,2025-02-19 07:00:00,325.2,88545.0,332.36,65199.0,321.36,94898.0,338.95,71642.0,328.78,7.16,183443.0,136841.0,2.41,320284,46602.0,180.0,0.1,312.0,336.0,2630.0,326.96,5.60006419070038,5.916966428729177,-0.31690223802879736,52.20304103052082,49.391178842264665,57.82676540703315
307,2025-02-19 08:00:00,327.75,163242.0,334.75,115969.0,324.32,173850.0,340.77,127561.0,331.25,7.01,337092.0,243530.0,2.23,580622,93562.0,1981.0,0.11,314.0,339.5,4877.0,329.68,5.942366269900788,5.922046396963499,0.02031987293728843,59.74511678457486,52.8424914897014,73.55036737432178
308,2025-02-19 09:00:00,326.1,153080.0,333.3,108127.0,322.61,160691.0,340.82,120646.0,329.7,7.2,313771.0,228773.0,2.19,542544,84998.0,1965.0,0.11,306.0,341.0,4721.0,328.01,6.00961301263726,5.939559720098252,0.07005329253900783,62.85388738019276,56.179623453198516,76.20241523418125
309,2025-02-19 10:00:00,306.27,180068.0,313.29,121612.0,302.64,195372.0,323.27,127974.0,309.78,7.02,375440.0,249586.0,2.41,625026,125854.0,-620.0,0.15,286.0,324.0,5269.0,308.01,4.398371993269677,5.631322174732537,-1.2329501814628596,55.241985526189104,55.86707747752872,53.991801623509886
310,2025-02-19 11:00:00,293.5,168132.0,301.63,116525.0,289.58,177527.0,319.2,126091.0,297.56,8.13,345659.0,242616.0,3.38,588275,103043.0,-511.0,0.12,278.0,306.0,5554.0,295.25,2.067988038001431,4.9186553473863155,-2.8506673093848844,45.954974477776865,52.5630431442781,32.73883714477441
311,2025-02-19 12:00:00,286.35,166484.0,293.82,117411.0,281.91,172286.0,311.5,124563.0,290.08,7.47,338770.0,241974.0,3.44,580744,96796.0,353.0,0.1,270.0,304.0,5680.0,287.91,-0.3669052379266873,3.8615432303237154,-4.228448468250402,39.04510035607661,48.057062214877604,21.02117663847463
312,2025-02-19 13:00:00,278.39,170957.0,287.0,117262.0,273.89,185578.0,305.9,124729.0,282.7,8.61,356535.0,241991.0,3.61,598526,114544.0,208.0,0.13,263.0,291.0,5578.0,279.9,-2.9093782576661056,2.5073589327257513,-5.416737190391856,33.25228912627328,43.122137852009494,13.51259167480086
313,2025-02-19 14:00:00,270.31,146928.0,283.67,100921.0,265.72,155778.0,317.56,107419.0,276.99,13.36,302706.0,208340.0,6.35,511046,94366.0,-946.0,0.13,257.0,284.0,5251.0,271.41,-5.545453948257716,0.8967963565290578,-6.442250304786774,27.886446719102832,38.04357414104061,7.572191875227276
314,2025-02-19 15:00:00,265.02,126298.0,282.59,86554.0,261.75,136942.0,320.13,89139.0,273.81,17.57,263240.0,175693.0,6.72,438933,87547.0,-1131.0,0.14,255.0,274.0,4699.0,265.51,-8.01821462951034,-0.8862058406788217,-7.132008788831517,22.6646078902546,32.917252057445275,2.159319555873253
315,2025-02-20 07:00:00,258.65,86890.0,283.05,55939.0,253.29,88668.0,323.8,58035.0,270.85,24.4,175558.0,113974.0,9.44,289532,61584.0,562.0,0.15,245.0,267.0,3017.0,260.02,-10.30213579425805,-2.7693918313946675,-7.532743962863382,20.32501637128084,28.71984016205713,3.5353687897282526
316,2025-02-20 08:00:00,256.45,168747.0,292.23,102143.0,250.67,163184.0,347.47,104841.0,274.34,35.79,331931.0,206984.0,12.11,538915,124947.0,-1848.0,0.18,243.0,264.0,6140.0,257.24,-12.195895843057372,-4.654692633727208,-7.541203209330163,18.393548329153216,25.277742884422494,4.625159218614655
317,2025-02-20 09:00:00,253.42,165327.0,290.05,101226.0,247.4,168987.0,336.0,102955.0,271.74,36.62,334314.0,204181.0,12.93,538495,130133.0,1343.0,0.18,241.0,262.0,5858.0,254.3,-13.775156327523462,-6.47878537248646,-7.296370955037002,17.603731014616205,22.7197389278204,7.371715188207816
318,2025-02-20 10:00:00,251.32,157838.0,286.51,96101.0,246.35,160622.0,336.54,98111.0,268.92,35.19,318460.0,194212.0,11.51,512672,124248.0,259.0,0.18,238.0,259.29,5611.0,251.96,-15.04215350107927,-8.191458998205022,-6.850694502874248,18.578957931312768,21.33947859565119,13.05791660263592
319,2025-02-20 11:00:00,255.09,166883.0,294.19,100391.0,249.58,167164.0,354.46,104587.0,274.64,39.1,334047.0,204978.0,12.97,539025,129069.0,112.0,0.17,240.0,263.0,6072.0,255.81,-15.556272044451191,-9.664421607454257,-5.8918504369969344,21.38092144915801,21.353292880153464,21.4361785871671
320,2025-02-20 12:00:00,262.37,169692.0,281.87,115317.0,257.41,173942.0,310.9,124498.0,272.12,19.49,343634.0,239815.0,6.88,583449,103819.0,130.0,0.12,245.0,275.0,5685.0,263.37,-15.17871509644391,-10.767280305252187,-4.411434791191722,30.2099224755393,24.305502745282077,42.01876193605375
321,2025-02-20 13:00:00,268.82,180242.0,286.12,106947.0,264.11,169494.0,315.85,117140.0,277.47,17.3,349736.0,224087.0,6.12,573823,125649.0,-88.0,0.15,255.0,278.0,5986.0,269.64,-14.209760620410407,-11.455776368283832,-2.7539842521265747,43.067484548910244,30.5594966798248,68.08346028708112
322,2025-02-20 14:00:00,266.33,155654.0,297.19,103202.0,257.62,162527.0,341.3,107936.0,281.76,30.86,318181.0,211138.0,11.2,529319,107043.0,-746.0,0.14,253.0,278.0,6144.0,268.31,-13.394770525279796,-11.843575199683025,-1.5511953255967708,53.9699896992735,38.36299435297437,85.18398039187176
323,2025-02-20 15:00:00,269.72,132869.0,307.12,84590.0,260.34,133573.0,355.96,87164.0,288.42,37.39,266442.0,171754.0,14.01,438196,94688.0,963.0,0.15,258.0,280.0,5243.0,272.49,-12.270151270971951,-11.92889041394081,-0.3412608570311413,63.35300900586488,46.6929992372712,96.67302854305224
324,2025-02-21 07:00:00,266.01,49111.0,281.57,35042.0,259.13,50866.0,304.79,36426.0,273.79,15.56,99977.0,71468.0,5.65,171445,28509.0,891.0,0.11,253.33,279.0,1872.0,269.17,-11.514051840719674,-11.845922699296583,0.33187085857690946,66.9734345753385,53.4531443499603,94.01401502609491
325,2025-02-21 08:00:00,262.25,179651.0,284.45,108415.0,257.47,181164.0,327.61,113875.0,273.35,22.2,360815.0,222290.0,8.03,583105,138525.0,-1165.0,0.17,248.0,273.0,5951.0,263.21,-11.265893576667736,-11.729916874770813,0.4640232981030774,64.65689289149549,57.1877271971387,79.59522428020907
326,2025-02-21 09:00:00,263.08,171397.0,285.72,107004.0,258.36,173306.0,328.18,110625.0,274.4,22.64,344703.0,217629.0,8.01,562332,127074.0,575.5,0.17,250.6,273.0,6068.0,264.13,-10.86969102133736,-11.557871704084123,0.6881806827467631,63.84269049909223,59.40604829778987,72.71597490169695
327,2025-02-21 10:00:00,263.28,190244.0,273.54,122788.0,260.07,189342.0,294.59,125149.0,268.41,10.26,379586.0,247937.0,3.28,627523,131649.0,1338.5,0.15,246.0,275.0,5680.0,264.24,-10.426629862359562,-11.331623335739211,0.9049934733796494,62.76179366606149,60.52463008721375,67.23612082375698
328,2025-02-21 11:00:00,256.74,152745.0,284.5,101097.0,250.11,160865.0,340.66,104168.0,270.62,27.76,313610.0,205265.0,10.8,518875,108345.0,-288.5,0.15,242.5,266.0,6017.0,257.73,-10.479996420284522,-11.161297952648274,0.6813015323637526,55.37897355515212,58.80941124319321,48.51809817906994
329,2025-02-21 12:00:00,259.79,159314.0,283.95,110987.0,253.25,162429.0,321.86,111218.0,271.87,24.17,321743.0,222205.0,8.44,543948,99538.0,-371.0,0.13,245.0,270.0,6021.0,261.06,-10.136736641789412,-10.956385690476502,0.81964904868709,53.41709348121253,57.01197198919965,46.227336465238295
330,2025-02-21 13:00:00,256.98,151190.0,284.58,103922.0,251.75,159421.0,334.34,106764.0,270.78,27.59,310611.0,210686.0,10.73,521297,99925.0,828.5,0.14,244.0,270.0,5721.0,257.91,-10.003564602891117,-10.765821472959425,0.7622568700683079,49.30917343191949,54.444372470106266,39.03877535554595
331,2025-02-21 14:00:00,257.13,169472.0,284.78,106294.0,253.01,177194.0,338.4,106705.0,270.96,27.64,346666.0,212999.0,10.48,559665,133667.0,-435.5,0.18,243.0,268.0,5963.0,257.76,-9.797192611128708,-10.572095700593282,0.7749030894645745,46.43722673239076,51.77532389086777,35.761032415436745
332,2025-02-21 15:00:00,253.7,147918.0,278.34,98838.0,249.03,160988.0,321.15,104426.0,266.02,24.64,308906.0,203264.0,9.02,512170,105642.0,34.5,0.15,237.0,265.0,5508.0,254.52,-9.782317773011414,-10.41414011507691,0.6318223420654956,44.86291305968909,49.47118694714155,35.64636528478417
333,2025-02-24 07:00:00,250.21,62821.0,266.21,42495.0,246.29,65466.0,303.73,45096.0,258.21,16.0,128287.0,87591.0,5.48,215878,40696.0,1171.0,0.13,241.0,261.0,2122.0,251.79,-9.876962070520563,-10.30670450616564,0.4297424356450783,42.882292916985705,47.2748889370896,34.097100876777915
334,2025-02-24 08:00:00,260.61,162622.0,304.55,96568.0,254.19,170128.0,359.96,98920.0,282.58,43.94,332750.0,195488.0,14.94,528238,137262.0,-2113.0,0.19,243.2,274.0,5969.0,261.4,-9.071945926739716,-10.059752790280456,0.9878068635407402,49.99170404992027,48.18049397469983,53.614124200361175
335,2025-02-24 09:00:00,268.66,158830.0,310.0,100237.0,260.69,158854.0,360.36,105598.0,289.33,41.35,317684.0,205835.0,13.72,523519,111849.0,269.0,0.15,254.0,280.0,6286.0,270.09,-7.6446319003958365,-9.576728612303533,1.9320967119076968,58.9789654906445,51.77998448001472,73.37692751190406
336,2025-02-24 10:00:00,272.23,158432.0,300.06,104978.0,265.56,163303.0,345.83,107744.0,286.15,27.83,321735.0,212722.0,10.22,534457,109013.0,718.0,0.15,260.0,288.0,6113.0,273.94,-6.132125105962416,-8.88780791103531,2.755682805072894,63.463101176769534,55.67435671226633,79.04059010577595
337,2025-02-24 11:00:00,280.08,158716.0,315.18,103778.0,270.68,162046.0,365.01,104372.0,297.63,35.1,320762.0,208150.0,12.98,528912,112612.0,-781.0,0.14,268.0,291.0,6159.0,282.04,-4.231077046438031,-7.956461738115855,3.7253846916778235,70.11120325364884,60.48663889272717,89.36033197549216
338,2025-02-24 12:00:00,285.29,168032.0,319.06,105380.0,278.38,163675.0,362.08,106937.0,302.17,33.77,331707.0,212317.0,12.31,544024,119390.0,-482.0,0.16,269.0,301.0,6324.0,287.21,-2.2810128739167794,-6.8213719652760405,4.540359091359261,72.89184383576588,64.6217072070734,89.43211709315085
339,2025-02-24 13:00:00,292.93,158895.0,324.51,109104.0,284.93,165273.0,367.13,110746.0,308.72,31.58,324168.0,219850.0,11.21,544018,104318.0,132.0,0.14,282.0,306.0,6310.0,295.67,-0.05231857494527503,-5.467561287209888,5.415242712264613,76.9375577262594,68.72699071346872,93.35869175184075
340,2025-02-24 14:00:00,295.41,146998.0,324.31,91701.0,286.04,152456.0,362.18,96314.0,309.86,28.9,299454.0,188015.0,10.21,487469,111439.0,283.0,0.17,284.0,311.0,5697.0,298.42,1.9137788795189863,-3.991293253864113,5.905072133383099,78.95837181750628,72.13745108148123,92.60021328955636
