timestamp,price,number
7999.395,273.0,5
8000.325,274.0,1
8002.712,279.0,1
8003.673,282.0,2
8003.828,282.0,2
8006.06,284.0,4
8006.804,284.0,5
8007.238,284.0,1
8007.703,283.0,2
8008.509,283.0,2
8012.446,283.0,1
8015.608,282.0,1
8016.135,281.0,5
8017.127,280.0,1
8017.406,280.0,1
8019.142,277.0,3
8019.948,277.0,5
8020.506,276.5,2
8022.304,280.0,1
8023.017,279.0,1
8023.389,278.0,3
8025.404,277.0,3
8032.472,286.0,1
8037.99,280.2,5
8038.331,276.0,4
8040.873,279.0,1
8042.175,280.0,2
8042.826,281.0,4
8043.446,280.0,3
8045.957,281.0,1
8046.701,279.0,4
8047.135,278.0,2
8048.654,281.0,1
8053.087,286.0,2
8053.831,278.0,2
8054.482,276.7,4
8061.271,284.0,1
8062.418,279.5,2
8062.511,276.0,4
8063.782,280.0,4
8065.766,280.0,2
8068.246,279.0,5
8071.005,276.0,3
8071.284,278.0,1
8071.625,273.0,3
8071.656,278.0,4
8074.043,272.0,2
8074.787,276.0,1
8080.77,279.0,2
8081.018,280.0,3
8082.599,280.0,3
8082.878,281.0,2
8082.971,280.0,1
8083.157,283.3,9
8084.335,284.0,4
8086.381,284.0,5
8086.908,283.5,3
8087.931,283.0,1
8088.985,280.5,4
8090.039,279.0,4
8090.814,276.0,2
8094.937,276.0,1
8095.991,275.0,2
8096.921,273.0,3
8099.308,274.0,2
8104.082,274.5,6
8105.291,275.0,1
8108.267,283.0,1
8112.266,283.0,2
8112.731,282.0,2
8112.793,282.0,3
8113.475,276.0,5
8116.761,276.0,1
8119.52,279.0,3
8120.078,275.0,4
8124.201,269.0,7
8124.356,266.0,2
8125.658,274.0,2
8129.037,274.5,3
8131.827,280.0,2
8133.222,278.0,2
8133.966,278.0,2
8136.353,271.0,4
8136.818,272.0,3
8137.717,272.0,1
8139.174,273.0,1
8139.422,274.0,1
8140.724,275.0,2
8141.096,275.0,1
8143.173,279.0,3
8143.886,279.0,1
8145.219,281.0,1
8146.459,282.0,2
8147.141,282.0,1
8149.218,285.0,3
8151.047,285.0,4
8151.605,280.5,4
8154.798,282.0,3
8156.689,283.0,1
8158.301,279.0,3
8158.456,278.5,4
8160.254,281.0,4
8160.378,280.0,2
8161.711,279.0,1
8164.16,277.0,5
8166.051,278.0,1
8168.221,278.0,5
8170.36,275.0,3
8171.073,275.0,1
8171.197,275.0,1
8171.786,275.0,1
8174.452,279.0,1
8176.188,275.0,4
8179.877,280.0,1
8180.404,282.0,3
8180.528,280.0,1
8183.194,280.3,3
8185.457,281.0,5
8185.767,276.0,3
8186.542,275.0,2
8187.131,274.0,2
8188.154,275.0,3
8189.084,275.0,2
8193.982,277.0,2
8195.47,275.0,4
8196.71,270.5,4
8197.981,273.0,4
8198.663,275.0,2
8199.066,274.0,3
8199.159,275.0,1
8200.027,277.0,1
8200.182,275.5,3
8202.383,275.0,2
8204.274,276.0,2
8207.901,271.5,4
8211.714,267.0,3
8213.233,266.7,8
8217.635,265.0,1
8218.844,265.0,2
8219.464,265.0,2
8219.836,272.0,2
8226.656,269.0,2
8230.221,267.0,2
8233.104,265.0,3
8234.406,271.7,5
8237.103,273.0,7
8237.32,273.5,3
8238.963,273.0,2
8239.893,274.0,2
8240.141,276.0,1
8241.908,277.0,7
8244.016,279.5,4
8249.627,278.0,3
8250.247,276.0,3
8250.464,277.0,3
8250.588,275.5,4
8250.619,274.0,1
8251.177,275.0,1
8253.719,279.0,2
8254.184,276.0,3
8256.54,278.0,3
8256.602,278.0,2
8257.191,275.0,2
8258.989,278.0,5
8260.477,275.0,2
8260.601,280.0,2
8261.686,275.0,4
8263.112,280.0,2
8263.856,277.0,3
8267.297,283.0,1
8270.056,279.0,3
8270.831,279.0,3
8271.42,279.0,1
8275.76,279.0,2
8278.178,280.0,1
8279.883,285.0,4
8280.038,279.0,4
8283.882,277.5,4
8286.796,275.0,1
8287.633,276.0,4
8291.353,277.0,2
8294.329,275.0,1
8296.468,276.0,2
8299.382,276.0,1
8300.126,277.0,5
8300.219,278.0,1
8302.823,282.0,3
8303.381,279.0,1
8304.032,279.0,2
8305.086,280.0,1
8305.768,280.0,1
8307.101,283.0,5
8312.216,281.0,1
8313.301,282.0,1
8314.789,279.0,2
8314.851,285.0,2
8316.277,281.5,4
8320.648,283.0,2
8321.268,283.0,3
8321.826,277.0,2
8327.468,277.0,1
8327.995,277.0,3
8330.072,277.0,1
8331.436,277.0,4
8332.645,277.5,4
8333.451,275.0,1
8334.288,276.0,3
8334.908,275.0,3
8335.156,275.0,2
8335.249,275.0,3
8335.28,276.0,4
8336.458,275.0,1
8338.969,280.0,3
8342.472,276.0,1
8342.72,285.0,2
8343.185,276.0,5
8344.673,276.0,2
8349.726,281.0,1
8350.346,282.0,1
8353.384,278.0,2
8355.275,277.0,4
8359.088,278.0,1
8359.305,276.0,4
8361.413,275.3,4
8363.149,271.0,1
8364.389,281.0,2
8367.334,272.0,2
8368.605,271.0,2
8370.775,272.5,6
8373.441,271.0,1
8377.812,276.0,1
8377.843,280.0,4
8379.641,278.0,1
8380.323,279.0,5
8380.912,279.0,3
8381.718,280.0,2
8382.183,282.0,1
8382.245,282.0,1
8384.756,280.0,3
8385.066,281.0,5
8385.996,282.0,2
8386.244,284.5,5
8391.824,283.0,2
8392.692,280.0,4
8394.738,279.0,5
8395.513,275.0,5
8399.853,277.0,2
8401.775,276.0,2
8412.036,284.0,1
8412.78,283.0,4
8413.772,284.5,5
8418.515,283.0,2
8419.352,282.0,2
8420.623,279.0,2
8422.576,277.0,1
8425.366,277.0,3
8425.552,275.0,2
8426.389,271.0,2
8428.156,279.0,2
8430.543,270.0,2
8432.651,271.0,1
8432.868,270.0,1
8434.139,273.0,2
8438.355,271.0,2
8439.254,273.5,6
8441.641,271.0,2
8442.509,275.0,1
8442.85,274.0,1
8443.997,275.0,1
8444.307,277.5,2
8451.406,267.0,3
8451.871,270.0,1
8452.212,273.5,3
8457.11,273.0,6
8459.404,274.0,3
8459.621,266.0,4
8463.186,274.0,3
8463.217,274.5,5
8463.403,275.0,1
8464.302,276.0,2
8464.736,271.5,2
8465.077,273.0,4
8466.317,277.0,3
8467.185,277.0,5
8467.247,278.0,1
8468.797,276.5,2
8474.315,280.0,1
8475.586,281.0,1
8475.617,280.0,4
8476.268,282.0,3
8478.19,276.0,1
8480.05,277.5,4
8483.088,286.0,1
8485.444,277.7,5
8488.203,280.0,2
8491.923,280.0,2
8494.651,276.0,5
8495.271,276.0,4
8498.743,274.8,12
8499.642,283.0,3
8501.285,283.0,1
8503.393,284.5,3
8504.168,283.5,2
8504.478,281.5,3
8507.857,277.8,4
8509.81,276.0,3
8513.003,280.0,2
8513.034,279.0,4
8515.111,277.5,3
8516.754,276.0,1
8517.157,276.0,2
8518.49,275.0,1
8520.133,276.0,4
8522.737,276.5,6
8523.171,285.0,2
8524.287,286.0,2
8526.705,286.0,2
8528.534,284.5,4
8532.502,281.0,1
8534.703,284.0,3
8536.16,282.5,4
8538.423,287.0,2
8538.671,287.0,1
8541.151,284.0,3
8542.391,281.0,3
8544.654,279.0,1
8545.026,279.0,1
8545.274,280.0,4
8546.762,279.0,1
8547.444,277.0,2
8549.552,271.0,1
8551.939,271.0,3
8552.156,272.0,1
8554.512,274.0,2
8554.853,275.0,3
8559.441,276.0,4
8561.053,281.0,3
8562.107,281.0,4
8567.16,282.0,5
8570.415,277.0,1
8571.531,271.0,1
8572.213,270.0,4
8573.143,269.0,1
8574.228,270.0,2
8574.662,270.0,2
8576.367,273.0,4
8579.374,275.0,1
8580.552,275.0,2
8580.955,275.0,1
8583.311,280.0,3
8586.163,279.0,3
8586.38,280.0,1
8587.031,278.0,2
8587.961,278.0,3
8588.643,284.0,2
8596.486,281.0,1
8597.974,283.0,1
8598.16,282.0,1
8602.345,285.0,4
8603.492,280.0,1
8604.453,279.0,1
8605.352,279.0,1
8605.786,279.0,2
8605.879,279.0,4
8607.088,282.3,7
8610.033,288.0,2
8615.768,288.0,2
8616.76,288.0,3
8617.659,288.0,2
8618.496,288.0,2
8620.356,288.0,2
8626.556,287.5,5
8627.486,287.0,1
8631.516,286.0,2
8631.64,286.0,2
8632.322,286.0,4
8632.942,284.0,5
8634.337,284.0,3
8634.802,287.0,2
8635.205,287.0,1
8641.033,287.0,3
8642.8,287.0,1
8643.513,285.0,2
8644.66,285.0,1
8653.154,285.0,2
8653.743,283.0,3
8654.053,278.3,5
8655.975,286.0,1
8656.967,277.5,2
8660.036,278.0,1
8662.051,285.0,2
8662.95,280.0,3
8664.903,278.0,2
8665.988,279.0,4
8666.205,280.0,3
8666.856,280.0,4
8667.724,283.0,1
8668.623,277.7,4
8668.933,276.5,4
8674.048,281.0,1
8675.598,276.7,5
8677.427,278.0,2
8678.543,278.0,2
8680.186,272.0,1
8681.488,273.0,1
8683.968,270.0,1
8685.704,268.0,3
8686.076,267.0,2
8686.541,272.0,4
8687.719,266.0,3
8690.85,273.0,5
8693.144,274.0,1
8695.655,273.3,10
8699.468,274.0,4
8701.669,275.0,5
8703.529,281.0,1
8703.684,280.0,1
8707.218,277.0,2
8707.838,277.0,4
8708.396,277.0,1
8711.279,278.0,1
8711.403,278.0,1
8716.58,282.0,4
8717.603,284.0,2
8720.393,286.0,1
8721.819,286.0,2
8721.943,284.3,5
8723.183,285.0,4
8723.276,286.0,2
8726.965,286.0,1
8732.855,279.5,5
8735.056,276.0,1
8736.668,278.0,1
8736.978,277.0,1
8739.365,280.7,9
8740.946,276.7,4
8740.977,287.0,4
8742.279,278.0,1
8745.038,287.0,3
8749.037,287.0,3
8750.804,286.0,1
8752.106,285.0,2
8756.601,281.0,1
8756.88,281.0,3
8757.376,278.5,5
8757.655,277.0,5
8763.018,280.0,2
8764.971,285.5,6
8765.095,279.0,4
8767.079,287.0,1
8774.643,285.0,4
8778.115,284.0,4
8778.332,284.0,2
8778.673,284.0,2
8778.766,284.0,1
8781.246,285.0,2
8782.393,286.0,2
8783.633,285.0,3
8785.152,285.0,1
8785.896,287.0,1
8789.709,285.0,5
8790.918,286.0,2
8791.445,284.0,2
8794.7,281.0,1
8795.785,281.0,5
8797.49,279.0,1
8798.823,278.0,1
8802.512,283.0,1
8804.434,282.0,2
8805.426,282.5,5
8807.751,282.0,1
8808.278,282.0,1
8810.851,279.0,1
8812.804,279.0,2
8814.199,278.5,2
8814.633,278.0,2
8815.222,278.0,3
8815.966,278.0,2
8818.136,283.0,2
8819.004,280.0,2
8819.128,281.0,5
8824.429,284.0,3
8824.615,282.0,3
8825.204,278.0,2
8826.878,284.0,4
8827.157,284.0,2
8830.722,282.5,2
8834.132,280.0,4
8834.69,278.0,4
8836.736,278.0,1
8839.433,284.3,4
8843.029,283.0,1
8844.703,283.0,1
8848.33,286.0,2
8848.392,279.3,5
8848.516,278.0,3
8849.167,275.5,5
8854.933,280.0,2
8855.584,281.0,2
8856.607,282.0,2
8857.568,283.0,2
8859.893,288.0,5
8861.257,286.0,1
8866.837,286.0,4
8868.17,286.0,2
8873.316,284.0,1
8873.905,283.0,2
8874.711,280.0,2
8875.765,281.0,3
8876.602,280.0,2
8877.036,281.0,3
8881.562,282.0,1
8883.856,283.0,4
8887.917,279.0,4
8888.01,279.0,1
8888.785,279.0,1
8891.668,277.0,1
8892.164,276.0,1
8893.931,277.0,3
8893.993,279.5,2
8897.837,285.0,1
8898.953,283.0,3
8899.201,282.5,3
8901.247,271.0,1
8903.882,276.7,5
8905.308,277.0,1
8906.672,277.0,2
8906.858,277.5,5
8908.191,286.5,4
8908.656,287.0,5
8911.415,288.0,1
8914.422,283.2,4
8918.018,281.0,1
8921.459,283.0,1
8921.862,282.0,4
8922.575,282.0,3
8923.195,282.0,1
8923.784,282.0,1
8924.559,278.0,3
8924.807,277.0,2
8926.078,286.5,2
8927.907,281.0,2
8929.55,286.0,2
8931.069,284.0,1
8933.208,280.0,4
8937.765,279.0,1
8938.199,276.0,1
8939.222,278.0,8
8944.492,281.0,2
8944.709,280.0,5
8946.321,284.0,1
8948.119,287.0,2
8949.731,286.0,1
8952.614,286.5,4
8953.823,288.0,1
8956.985,285.0,1
8960.457,282.0,2
8961.325,282.0,3
8961.449,281.0,3
8962.627,279.0,2
8962.72,279.0,2
8964.456,283.0,2
8964.921,285.0,3
8965.169,279.2,5
8965.448,277.0,1
8967.928,283.5,3
8971.338,276.0,4
8974.562,276.0,2
8977.135,277.0,4
8978.53,269.0,4
8978.933,282.0,1
8980.111,280.0,7
8983.893,279.0,5
8986.683,277.0,1
8988.915,274.0,2
8989.783,272.0,3
8992.356,271.0,1
8992.759,270.0,1
8996.262,274.0,1
8996.541,275.0,2
8997.13,276.0,2
8997.843,277.0,4
8998.463,279.0,3
8998.835,273.5,4
9001.067,279.0,1
9001.625,279.5,4
9007.577,283.0,6
9007.856,283.0,1
9013.715,289.0,3
9014.118,289.0,2
9014.583,287.0,3
9015.885,286.0,1
9017.001,288.0,5
9020.473,287.0,3
9020.597,281.0,1
9022.24,280.0,3
9022.674,280.0,1
9025.061,284.0,4
9025.867,283.0,2
9027.2,280.0,3
9028.285,282.0,2
9028.719,283.0,1
9029.06,289.0,2
9029.277,289.0,5
9030.362,289.0,3
9034.764,289.0,5
9034.888,289.0,3
9036.717,288.0,2
9039.104,288.0,1
9041.77,286.0,1
9045.862,286.0,5
9046.203,286.0,3
9046.947,287.0,2
9047.071,286.0,2
9048.838,286.0,3
9051.256,286.0,1
9053.302,286.0,1
9054.728,283.0,1
9055.317,279.0,2
9057.394,282.0,1
9058.355,282.5,3
9059.812,279.0,2
9061.672,280.0,1
9063.067,279.0,3
9063.129,279.0,1
9067.345,289.0,1
9067.531,288.5,4
9067.965,288.0,2
9070.29,288.0,2
9073.793,281.0,2
9074.165,281.0,2
9074.537,282.0,1
9076.211,283.0,1
9080.21,288.0,2
9081.574,286.0,1
9081.605,283.0,1
9083.868,283.0,3
9083.992,283.0,1
9084.302,279.0,4
9088.022,282.0,2
9088.394,282.0,2
9090.223,282.0,1
9091.773,287.0,2
9093.664,290.0,2
9096.454,290.0,2
9097.88,287.0,1
9100.298,283.0,2
9105.785,282.5,4
9108.234,288.0,3
9108.761,290.0,1
9112.915,290.0,3
9113.101,289.0,1
9114.558,284.0,5
9114.899,280.0,4
9116.79,280.0,5
9118.092,281.0,5
9118.619,281.0,1
9120.138,281.0,4
9121.533,283.0,3
9124.85,290.0,2
9126.369,290.0,4
9127.206,290.0,2
9129.252,288.5,4
9133.933,287.0,1
9135.824,289.0,2
9137.777,289.0,2
9138.955,288.0,5
9142.179,290.0,1
9144.38,289.0,1
9144.876,285.0,5
9146.178,287.0,3
9146.767,283.0,1
9148.038,285.0,4
9151.51,281.0,1
9152.037,282.0,1
9152.409,280.0,4
9156.005,287.0,3
9158.454,285.0,1
9163.104,290.0,1
9164.065,289.0,1
9164.127,285.5,3
9164.84,283.0,4
9165.46,282.0,2
9168.746,280.0,1
9173.768,291.0,3
9174.295,291.0,2
9176.062,290.0,2
9179.751,290.0,1
9180.371,289.0,3
9182.541,286.7,5
9185.331,285.0,5
9186.23,285.0,1
9186.819,285.0,4
9186.85,285.0,3
9187.625,282.0,1
9188.834,284.0,1
9189.857,285.0,3
9191.841,291.0,1
9192.213,285.0,1
9195.84,283.0,4
9198.816,283.0,1
9203.311,286.0,1
9203.559,285.0,1
9205.109,283.0,2
9207.093,283.0,4
9208.736,285.0,1
9209.139,285.0,2
9211.588,291.0,1
9214.75,281.0,3
9216.021,278.0,1
9217.168,284.0,4
9217.416,279.0,3
9218.501,284.0,4
9220.33,290.0,2
9223.089,290.0,5
9223.554,289.0,1
9226.282,289.0,1
9228.266,289.0,2
9229.072,288.0,1
9231.304,285.0,4
9231.614,285.5,2
9231.955,283.0,1
9234.373,287.0,1
9237.411,283.0,4
9237.69,283.0,2
9238.124,283.0,2
9243.673,288.0,1
9244.169,284.0,3
9244.975,283.0,1
9245.781,283.0,2
9246.246,281.0,3
9246.556,281.0,4
9247.579,281.0,1
9247.951,281.0,1
9249.005,280.0,4
9253.686,274.0,2
9254.368,274.0,2
9254.492,273.0,1
9255.856,280.0,9
9256.662,286.0,5
9258.987,287.0,2
9261.436,288.0,1
9263.172,289.0,3
9266.675,290.0,2
9267.047,285.0,1
9269.775,289.0,3
9270.705,290.0,2
9281.772,289.0,2
9282.578,288.0,2
9283.043,285.0,2
9283.26,284.0,2
9283.787,282.0,4
9284.004,281.0,5
9284.376,281.0,2
9284.562,282.0,1
9285.368,285.0,1
9285.74,285.0,2
9287.476,285.0,4
9287.755,292.0,4
9288.065,292.0,1
9290.824,291.0,3
9291.63,291.0,3
9293.955,291.0,1
9301.426,289.0,2
9304.092,291.0,2
9304.867,289.0,1
9305.456,289.0,1
9307.626,289.0,3
9313.671,289.0,3
9315.314,284.0,3
9317.329,283.0,1
9318.011,282.0,1
9318.135,282.0,4
9318.259,282.0,3
9318.724,282.0,1
9320.336,292.0,1
9322.444,284.0,1
9323.219,282.0,5
9323.622,279.5,4
9325.792,278.0,3
9325.885,283.0,2
9327.931,279.0,1
9328.675,280.0,1
9330.008,283.0,2
9331.155,282.0,2
9333.759,276.0,2
9337.975,282.0,1
9338.161,282.0,1
9340.3,285.0,1
9340.579,286.0,5
9344.082,287.0,1
9344.175,287.0,3
9344.981,288.0,1
9348.236,291.0,1
9348.67,289.0,3
9350.468,290.0,1
9352.297,290.0,1
9352.39,289.0,1
9353.351,289.0,2
9355.8,286.0,3
9356.017,286.0,1
9360.233,291.0,1
9363.705,288.0,5
9365.069,285.0,1
9367.394,285.0,1
9368.448,286.5,7
9370.06,282.0,5
9371.982,282.0,2
9373.749,285.0,5
9375.826,286.0,1
9376.849,285.5,4
9381.499,291.0,2
9387.265,291.0,3
9387.947,291.0,5
9389.621,291.0,3
9390.799,288.5,2
9391.295,284.0,5
9393.744,287.0,2
9394.116,283.0,5
9395.604,283.0,2
9395.883,283.0,3
9396.689,283.0,3
9404.563,289.0,4
9405.09,290.0,3
9405.245,289.0,3
9408.841,291.0,4
9409.337,288.7,5
9410.422,286.0,1
9415.506,286.0,1
9416.126,284.0,2
9418.172,282.0,4
9419.071,287.0,5
9419.257,282.0,2
9419.877,280.3,5
9424.558,283.0,1
9426.108,289.0,1
9427.038,287.0,1
9428.154,286.5,2
9428.619,287.0,4
9428.867,287.0,2
9429.053,288.0,1
9429.208,287.0,2
9430.541,289.0,2
9430.789,292.0,1
9434.168,282.0,5
9435.439,282.0,3
9436.741,278.5,3
9437.175,273.0,1
9440.151,280.0,1
9441.112,283.0,1
9445.979,288.0,1
9447.684,289.0,1
9447.963,290.0,4
9448.893,291.0,2
9449.513,289.0,3
9456.426,290.0,2
9456.953,290.0,1
9457.759,290.0,2
9458.348,290.0,4
9460.921,292.0,3
9465.664,292.0,3
9467.555,292.0,3
9469.601,293.0,1
9470.407,291.0,5
9470.965,291.0,1
9474.096,291.0,2
9474.499,290.0,4
9474.592,290.0,1
9476.235,289.0,3
9480.482,289.0,2
9484.047,290.0,4
9484.388,287.0,2
9484.667,287.0,4
9488.387,290.0,1
9491.952,288.0,4
9493.13,288.5,3
9495.579,290.0,1
9498.741,288.0,1
9498.927,289.0,1
9501.934,292.0,5
9502.337,289.5,4
9504.569,293.0,1
9506.491,290.0,5
9508.413,284.0,4
9513.404,283.0,2
9515.574,285.0,1
9515.977,286.0,2
9517.589,285.0,2
9519.79,291.0,5
9519.852,292.0,2
9522.239,291.0,4
9522.766,286.0,4
9526.889,292.0,2
9527.757,293.0,1
9527.85,293.0,4
9534.639,287.5,4
9536.53,287.0,1
9536.561,288.0,1
9539.258,290.0,2
9539.413,291.0,2
9539.785,292.0,3
9543.195,287.0,2
9545.117,286.0,1
9547.473,294.0,1
9552.557,293.0,1
9557.393,292.0,3
9558.478,290.0,2
9562.663,287.0,2
9562.694,285.0,4
9563.593,285.0,3
9565.112,283.0,2
9565.453,283.0,4
9566.941,283.0,1
9567.158,283.0,2
9567.499,281.5,4
9572.149,284.0,3
9573.451,284.0,2
9576.985,285.0,1
9577.109,282.0,2
9577.605,283.0,2
9579.248,285.0,1
9579.806,284.5,3
9581.48,282.0,2
9585.076,285.0,4
9586.006,288.0,2
9588.145,285.5,4
9590.966,291.0,2
9591.803,290.0,1
9591.958,289.0,1
9594.624,286.0,5
9598.778,288.0,2
9601.847,285.0,3
9602.777,286.0,2
9603.769,287.0,1
9607.489,286.0,3
9608.202,285.0,3
9611.023,287.0,3
9611.674,287.0,3
9615.332,284.0,1
9616.603,284.0,2
9616.727,284.0,1
9617.843,284.0,2
9621.625,290.0,1
9623.268,289.0,3
9623.485,289.0,1
9624.291,285.5,2
9625.159,289.5,4
9628.29,293.0,2
9628.321,293.0,4
9632.041,282.0,1
9634.831,287.0,2
9635.947,289.0,3
9636.536,287.5,5
9637.032,289.5,2
9641.279,284.0,1
9642.457,285.0,1
9643.604,284.0,4
9652.966,291.0,4
9660.158,293.0,3
9661.584,292.0,3
9662.607,291.0,1
9662.855,291.0,1
9665.8,291.0,1
9668.063,291.0,5
9668.125,291.0,2
9668.807,291.0,2
9668.931,291.0,5
9670.233,291.0,1
9670.388,290.0,2
9672.434,293.0,2
9675.286,293.0,3
9677.456,293.0,1
9679.068,293.0,2
9683.408,291.0,5
9686.601,292.0,1
9688.647,286.0,2
9690.228,286.0,3
9690.259,286.0,2
9691.313,288.0,1
9691.84,285.5,3
9694.537,285.0,1
9695.467,286.0,2
9696.149,284.0,1
9696.862,283.0,1
9699.094,282.0,1
9699.249,280.0,4
9704.023,275.0,3
9708.394,280.0,3
9708.549,278.0,1
9710.037,280.0,2
9710.316,279.0,2
9710.409,281.0,3
9714.315,279.5,6
9715.896,281.0,7
9718.593,278.3,6
9719.43,285.0,4
9722.747,275.0,2
9727.428,275.0,3
9728.11,275.0,1
9730.311,280.0,5
9731.799,280.0,2
9733.163,285.0,3
9734.031,286.5,6
9734.465,287.0,1
9736.449,282.0,4
9738.247,276.0,1
9738.681,280.0,4
9740.572,286.0,1
9743.672,283.0,5
9744.013,284.0,1
9748.229,274.0,2
9749.531,277.0,1
9750.151,279.0,1
9750.461,279.0,2
9751.36,279.0,1
9753.313,280.0,2
9757.312,273.0,3
9758.087,280.0,2
9760.009,280.5,5
9766.364,282.0,4
9767.573,276.5,2
9768.224,283.0,1
9768.255,284.0,2
9768.596,284.0,1
9768.999,283.0,3
9769.309,285.0,2
9769.402,285.0,2
9769.96,283.0,2
9774.672,285.0,2
9774.796,286.0,2
9779.26,283.0,1
9782.36,284.0,1
9783.693,283.0,1
9784.375,281.7,4
9786.638,285.5,2
9787.909,287.0,2
9788.064,286.0,3
9788.529,287.0,1
9789.428,288.0,2
9789.769,288.0,1
9790.234,285.0,1
9791.195,285.0,1
9794.326,287.0,2
9795.008,287.0,3
9797.674,285.0,1
9800.309,283.0,2
9800.898,282.0,2
9800.991,281.0,3
9801.239,281.0,1
9806.881,285.0,2
9807.563,285.0,2
9808.927,290.5,3
9809.299,289.0,4
9813.67,291.0,4
9818.103,291.0,3
9821.513,291.0,1
9822.66,289.0,4
9823.466,289.0,1
9824.613,289.0,1
9825.729,286.5,4
9826.721,285.0,4
9828.643,287.0,1
9830.875,287.0,2
9831.092,288.0,2
9832.301,287.0,5
9834.192,289.0,2
9835.649,289.0,2
9839.989,290.5,5
9841.353,286.3,4
9843.461,283.5,4
9846.685,283.0,1
9846.84,283.0,2
9847.708,283.0,2
9848.142,283.0,1
9848.669,282.0,2
9850.777,286.0,4
9851.211,281.0,5
9852.885,281.0,2
9855.613,282.0,5
9856.388,283.0,1
9857.814,283.5,5
9860.976,284.0,2
9861.038,285.0,2
9861.658,283.0,3
9862.433,282.0,2
9862.805,282.0,2
9864.076,284.0,2
9866.494,282.0,4
9868.168,282.0,1
9871.299,279.5,5
9873.004,279.0,5
9873.438,280.0,4
9874.492,286.0,1
9875.608,282.0,2
9880.909,282.0,4
9881.777,282.0,2
9883.637,279.0,1
9883.668,280.0,2
9883.792,280.0,1
9887.419,284.0,3
9889.279,292.0,3
9890.488,292.0,1
9891.573,286.0,5
9894.425,282.0,3
9895.541,282.0,2
9896.998,283.0,4
9899.54,286.0,4
9901.028,288.0,2
9904.531,290.0,2
9905.926,290.0,2
9906.112,287.0,1
9906.329,292.0,2
9908.499,285.0,2
9909.522,283.0,2
9911.289,287.0,1
9911.537,285.0,2
9913.025,285.0,2
9914.079,283.0,1
9915.195,281.0,1
9915.288,281.0,1
9917.737,281.0,1
9918.512,281.0,2
9921.891,284.0,1
9923.41,287.0,1
9926.448,291.0,1
9929.92,291.0,2
9932.462,290.0,1
9934.291,289.0,3
9934.384,290.0,2
9935.283,286.0,3
9935.5,286.0,5
9935.686,287.0,1
9937.143,284.5,3
9944.49,289.0,1
9947.373,284.0,4
9949.45,284.0,4
9950.163,283.0,1
9951.775,283.0,4
9953.201,282.0,5
9955.588,284.0,3
9956.611,282.0,2
9957.665,282.0,3
9957.82,285.5,7
9958.068,282.5,3
9962.78,284.5,2
9968.391,283.0,2
9968.794,283.0,4
9969.352,292.0,2
9970.406,292.0,2
9971.925,289.0,1
9973.971,289.0,3
9980.698,285.0,1
9982.062,286.0,2
9987.983,284.0,3
9988.603,286.0,4
9989.037,286.0,3
9989.471,288.0,1
9991.517,292.0,5
9997.066,291.0,2
9997.5,291.0,3
10000.104,292.0,5
10001.313,291.0,1
10001.592,291.0,1
10008.598,290.0,2
10010.768,287.0,3
10012.752,290.0,2
10014.178,286.0,4
10014.736,288.0,2
10015.418,286.0,2
10016.131,286.0,2
10017.247,283.0,2
10017.743,283.0,1
10020.719,282.0,3
10021.866,282.0,3
10027.198,286.0,1
10029.151,284.0,2
10030.825,283.3,4
10030.949,281.0,4
10031.817,282.0,3
10035.599,285.0,1
10035.816,285.0,4
10038.048,289.0,4
10038.823,292.0,3
10042.667,287.0,5
10043.845,289.0,1
10044.341,290.0,2
10045.922,283.0,2
10050.541,291.0,1
10051.316,290.0,4
10052.804,292.0,3
10053.486,290.0,4
10056.214,289.0,1
10058.353,289.0,1
10059.407,289.0,1
10060.802,284.0,1
10063.685,288.0,1
10068.087,291.0,1
10071.063,291.0,1
10071.125,290.0,1
10071.59,290.0,1
10073.14,290.0,2
10073.946,287.5,3
10081.541,289.0,1
10081.82,289.0,1
10082.161,289.0,3
10083.928,290.0,1
10092.391,293.0,1
10093.476,293.0,1
10094.995,291.0,3
10097.94,290.0,4
10099.893,290.0,1
10100.513,288.5,4
10101.319,287.0,2
10102.962,287.0,1
10103.923,287.0,1
10108.108,286.0,1
10108.542,286.0,1
10109.441,293.0,2
10112.2,283.7,5
10114.494,286.0,2
10114.711,287.0,1
10117.222,291.0,1
10118.121,291.0,1
10119.609,287.0,4
10120.043,287.0,1
10122.12,289.0,2
10125.995,293.0,2
10127.793,287.0,2
10129.498,286.0,2
10129.901,283.7,5
10135.729,289.0,4
10139.387,289.0,1
10140.441,289.0,2
10142.549,290.0,1
10146.145,284.5,5
10146.703,290.0,4
10147.199,293.0,3
10147.354,290.0,3
10148.439,290.0,1
10155.507,287.0,3
10160.498,292.5,2
10161.769,292.0,1
10162.885,290.0,4
10164.001,290.0,1
10164.776,290.0,3
10166.45,285.3,3
10168.031,285.0,4
10170.387,287.0,1
10171.596,286.0,3
10171.627,284.0,3
10172.216,283.0,3
10172.309,283.0,3
10177.734,281.0,5
10178.633,281.5,3
10179.78,291.0,2
10181.113,288.0,3
10185.608,284.0,2
10186.166,285.0,1
10186.414,283.0,4
10188.119,283.0,1
10188.274,283.0,3
10189.266,283.0,3
10189.762,280.5,4
10194.226,280.0,5
10195.993,280.0,2
10198.349,282.0,2
10199.837,284.0,1
10200.891,283.0,1
10201.852,281.0,2
10203.743,282.0,4
10205.479,291.7,4
