Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:09,111.0,2
07:30:12,108.0,1
07:30:15,108.0,1
07:30:16,108.0,3
07:30:17,107.4,5
07:30:18,109.0,2
07:30:20,108.5,4
07:30:21,109.0,1
07:30:23,111.0,3
07:30:29,111.0,5
07:30:32,110.4,5
07:30:33,107.0,1
07:30:34,107.0,2
07:30:35,105.29,7
07:30:37,101.6,5
07:30:39,104.0,2
07:30:40,107.0,1
07:30:42,107.0,1
07:30:44,107.0,4
07:30:46,107.57,7
07:30:47,110.0,1
07:30:51,110.0,4
07:30:53,109.0,1
07:30:55,109.0,3
07:30:59,106.4,5
07:31:00,104.5,2
07:31:02,103.0,11
07:31:03,101.0,1
07:31:04,103.0,1
07:31:06,105.0,1
07:31:07,105.0,1
07:31:08,102.0,1
07:31:10,105.0,3
07:31:12,107.0,1
07:31:16,111.0,3
07:31:18,111.0,6
07:31:19,110.33,3
07:31:21,111.0,2
07:31:23,111.0,6
07:31:24,110.75,4
07:31:28,109.8,5
07:31:29,109.0,1
07:31:30,108.0,2
07:31:31,108.0,2
07:31:32,107.6,5
07:31:33,106.8,10
07:31:38,107.25,12
07:31:44,110.0,1
07:31:47,111.0,1
07:31:48,111.0,1
07:31:49,110.0,5
07:31:50,108.0,3
07:31:51,108.0,1
07:31:55,106.6,5
07:31:56,108.5,4
07:31:57,109.0,1
07:32:01,110.5,2
07:32:02,109.33,3
07:32:04,108.0,2
07:32:05,108.33,6
07:32:06,109.0,2
07:32:07,109.0,1
07:32:13,111.0,5
07:32:16,110.5,2
07:32:18,109.67,3
07:32:20,109.0,1
07:32:21,110.0,4
07:32:22,107.4,5
07:32:23,107.0,3
07:32:24,106.5,2
07:32:25,106.0,1
07:32:26,102.0,3
07:32:27,102.0,1
07:32:28,105.0,1
07:32:29,104.14,7
07:32:31,105.0,5
07:32:34,111.0,3
07:32:35,109.4,5
07:32:37,109.0,2
07:32:38,113.0,1
07:32:41,107.67,3
07:32:42,110.0,4
07:32:43,109.67,3
07:32:45,107.0,6
07:32:47,106.0,1
07:32:48,106.0,1
07:32:49,107.0,5
07:32:56,110.67,6
07:32:58,107.0,3
07:33:00,107.0,1
07:33:02,107.8,5
07:33:03,106.67,3
07:33:06,106.0,2
07:33:08,107.0,7
07:33:10,108.0,1
07:33:11,110.8,5
07:33:12,110.0,1
07:33:17,109.6,5
07:33:18,108.0,2
07:33:20,108.0,2
07:33:21,107.4,5
07:33:23,108.33,3
07:33:27,111.0,2
07:33:30,109.75,4
07:33:36,109.0,2
07:33:37,110.75,4
07:33:38,109.0,3
07:33:39,108.0,1
07:33:40,107.4,5
07:33:41,107.0,4
07:33:42,107.0,3
07:33:44,106.67,6
07:33:50,111.0,1
07:33:51,110.67,3
07:33:54,106.8,5
07:33:55,106.0,1
07:33:56,110.0,1
07:33:57,109.25,4
07:33:58,108.5,4
07:33:59,106.0,1
07:34:02,109.3,10
07:34:06,108.0,3
07:34:07,109.0,4
07:34:08,110.0,2
07:34:10,111.0,5
07:34:13,110.0,3
07:34:16,108.75,4
07:34:17,108.0,7
07:34:18,107.0,3
07:34:25,109.0,4
07:34:27,110.67,3
07:34:29,110.0,2
07:34:30,106.5,2
07:34:31,104.0,5
07:34:32,103.0,8
07:34:34,107.25,8
07:34:35,99.11,9
07:34:36,108.0,2
07:34:40,107.5,4
