Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:09,304.0,5
07:30:11,302.0,5
07:30:13,300.0,6
07:30:14,298.2,5
07:30:15,298.0,1
07:30:19,296.4,5
07:30:20,292.43,7
07:30:27,295.6,5
07:30:28,285.0,2
07:30:30,285.0,2
07:30:32,287.0,4
07:30:34,288.71,7
07:30:35,295.0,3
07:30:42,288.0,1
07:30:44,294.71,7
07:30:49,292.0,2
07:30:50,293.0,2
07:30:51,294.5,6
07:30:52,288.0,4
07:30:53,290.5,2
07:30:54,299.0,1
07:30:55,295.0,6
07:31:00,286.33,3
07:31:01,287.0,3
07:31:03,287.0,1
07:31:05,291.0,7
07:31:06,293.0,1
07:31:08,293.0,1
07:31:12,297.0,3
07:31:13,297.0,2
07:31:14,291.0,3
07:31:17,289.6,5
07:31:18,295.0,4
07:31:19,286.8,5
07:31:20,286.0,2
07:31:21,286.0,2
07:31:22,293.0,1
07:31:25,298.0,2
07:31:27,295.5,2
07:31:31,288.4,5
07:31:33,294.0,1
07:31:36,290.0,3
07:31:41,285.5,2
07:31:45,286.0,1
07:31:50,284.0,1
07:31:51,284.0,1
07:31:53,285.86,7
07:31:59,288.69,13
07:32:00,291.0,3
07:32:01,291.0,4
07:32:02,292.0,5
07:32:03,296.0,4
07:32:04,294.0,1
07:32:05,293.0,1
07:32:12,283.0,4
07:32:17,284.0,3
07:32:18,285.0,2
07:32:20,286.0,3
07:32:25,290.4,5
07:32:29,286.0,1
07:32:33,285.45,11
07:32:34,289.0,2
07:32:35,289.0,1
07:32:36,288.0,5
07:32:39,290.0,1
07:32:40,288.0,2
07:32:45,284.0,2
07:32:46,284.0,1
07:32:48,287.0,4
07:32:50,286.0,5
07:32:51,289.17,6
07:32:52,291.5,4
07:32:53,292.0,4
07:32:54,292.0,1
07:32:56,289.0,2
07:33:00,288.0,4
07:33:02,291.12,8
07:33:03,293.67,3
07:33:06,290.25,8
07:33:09,295.0,2
07:33:11,297.2,5
07:33:14,299.0,1
07:33:15,297.0,6
07:33:16,297.0,1
07:33:18,297.0,2
07:33:19,297.0,3
07:33:21,297.0,1
07:33:22,297.0,1
07:33:23,295.0,1
07:33:24,291.8,5
07:33:27,300.0,3
07:33:30,300.0,4
07:33:33,298.67,3
07:33:36,301.0,1
07:33:38,297.2,5
07:33:39,296.0,1
07:33:40,296.0,1
07:33:41,299.33,3
07:33:44,294.67,3
07:33:48,295.0,5
07:33:50,304.0,2
07:33:51,304.0,1
07:33:52,298.0,2
07:33:54,298.67,3
07:33:59,298.0,1
07:34:00,296.0,3
07:34:01,295.83,6
07:34:02,291.0,2
07:34:04,288.0,2
07:34:05,293.0,2
07:34:09,296.0,4
07:34:13,297.0,1
07:34:14,298.0,3
07:34:18,298.5,4
07:34:23,304.0,3
07:34:25,302.4,5
07:34:26,300.0,4
07:34:27,299.0,3
07:34:28,299.0,1
07:34:30,299.0,1
07:34:32,301.0,3
07:34:35,302.0,2
07:34:38,299.0,4
07:34:40,301.0,1
07:34:42,299.0,4
07:34:44,299.0,3
07:34:45,299.0,2
07:34:46,298.0,1
07:34:49,304.0,2
07:34:52,299.0,3
07:34:55,299.0,2
07:34:56,298.0,4
07:34:58,300.0,3
07:35:01,300.0,5
07:35:05,300.0,2
07:35:06,299.2,5
07:35:12,301.0,3
07:35:15,301.5,2
07:35:17,304.0,1
07:35:20,301.0,1
07:35:21,301.0,3
07:35:23,304.4,5
07:35:25,302.0,1
07:35:28,300.8,5
07:35:29,302.0,5
07:35:31,299.0,2
07:35:32,301.0,4
07:35:33,301.0,1
07:35:35,300.0,3
07:35:38,300.0,4
07:35:42,298.0,4
07:35:43,297.5,4
07:35:46,299.0,1
07:35:48,296.57,7
07:35:52,292.0,2
07:35:53,294.67,3
07:35:55,292.0,3
07:35:57,301.0,3
07:35:58,301.0,6
07:36:01,298.5,4
07:36:02,298.75,4
07:36:05,297.5,2
07:36:06,296.0,5
07:36:12,306.0,5
07:36:13,304.5,4
07:36:16,302.0,1
07:36:19,298.6,5
07:36:20,298.0,1
07:36:21,291.0,4
07:36:22,300.0,1
07:36:24,296.5,4
07:36:28,288.0,1
07:36:29,287.67,3
07:36:32,289.83,6
07:36:34,292.0,2
07:36:35,294.0,3
07:36:36,294.0,1
07:36:41,293.0,2
07:36:42,293.57,14
07:36:43,288.0,2
07:36:44,293.0,3
07:36:46,294.0,4
07:36:47,299.0,1
07:36:48,299.5,4
07:36:49,299.0,4
07:36:58,289.0,1
07:36:59,289.17,6
07:37:00,290.0,2
07:37:02,292.0,3
07:37:04,294.8,10
07:37:07,299.0,7
07:37:08,300.0,3
07:37:12,298.44,9
07:37:17,303.25,4
07:37:20,303.0,4
07:37:22,302.0,2
07:37:25,302.0,2
07:37:26,302.0,4
07:37:27,300.0,5
07:37:29,296.0,4
07:37:30,293.0,6
07:37:35,294.5,2
07:37:36,294.5,2
07:37:37,296.0,4
07:37:41,302.86,7
07:37:43,302.0,6
07:37:48,301.5,2
07:37:53,301.5,4
07:37:57,306.33,3
07:37:59,302.0,8
07:38:00,302.0,1
07:38:01,301.0,4
07:38:08,307.0,1
07:38:09,305.57,7
07:38:10,304.25,4
07:38:15,303.0,5
07:38:16,301.14,14
07:38:17,303.0,3
07:38:18,301.86,7
07:38:22,304.0,1
07:38:23,304.0,5
07:38:28,306.0,3
07:38:29,305.33,3
07:38:30,301.0,4
07:38:35,303.0,1
07:38:37,303.0,2
07:38:38,302.0,3
07:38:39,299.5,2
07:38:42,297.58,12
07:38:45,299.0,1
07:38:49,300.0,2
07:38:53,300.0,2
07:38:55,300.0,3
07:38:56,298.0,1
07:38:57,298.0,1
07:39:01,299.0,4
07:39:03,298.0,1
07:39:05,296.25,4
07:39:07,296.0,2
07:39:09,297.0,2
07:39:14,297.0,1
07:39:15,299.0,3
07:39:16,298.0,2
07:39:18,304.0,2
07:39:22,296.5,10
07:39:24,292.0,2
07:39:25,292.0,1
07:39:26,294.0,3
07:39:27,294.0,6
07:39:32,297.6,5
07:39:33,297.5,2
07:39:35,289.2,5
07:39:40,298.0,2
07:39:42,298.22,9
07:39:45,290.0,2
07:39:48,291.67,3
07:39:52,292.0,5
07:39:56,293.6,5
07:39:57,293.0,1
07:39:58,293.0,3
07:39:59,295.0,1
07:40:00,287.0,2
07:40:01,295.0,2
07:40:05,294.4,5
07:40:09,295.0,2
07:40:11,293.0,1
07:40:15,287.67,3
07:40:16,289.0,4
07:40:18,294.0,3
07:40:24,289.0,3
07:40:30,287.2,5
07:40:31,289.67,3
07:40:34,292.5,4
07:40:35,292.67,3
07:40:36,294.33,3
07:40:37,295.0,2
07:40:38,295.0,1
07:40:39,294.0,1
07:40:40,297.0,3
07:40:41,297.0,2
07:40:46,293.0,2
07:40:48,291.0,3
07:40:49,290.5,4
07:40:51,293.0,1
07:40:54,296.0,7
07:40:55,300.0,5
07:40:56,298.0,3
07:40:57,301.0,3
07:40:59,287.67,3
07:41:03,298.33,3
07:41:04,298.0,5
07:41:07,298.0,1
07:41:09,298.5,4
07:41:11,303.0,6
07:41:12,303.0,2
07:41:13,297.8,5
07:41:21,300.0,2
07:41:23,298.0,2
07:41:28,305.0,1
07:41:29,303.0,1
07:41:30,303.0,3
07:41:31,303.0,6
07:41:32,301.0,2
07:41:34,301.0,2
07:41:36,300.25,4
07:41:39,299.0,1
07:41:41,299.0,1
07:41:42,297.0,12
07:41:44,295.0,4
07:41:45,297.0,3
07:41:46,295.0,1
07:41:47,301.6,5
07:41:49,305.0,1
07:41:54,297.0,2
07:41:55,295.5,4
07:41:56,290.0,5
07:42:02,291.67,3
07:42:07,290.29,7
07:42:12,293.33,3
07:42:17,290.0,2
07:42:18,294.0,1
07:42:20,290.33,3
07:42:21,294.31,13
07:42:22,289.0,3
07:42:23,295.0,2
07:42:27,299.0,3
07:42:28,300.0,2
07:42:29,298.0,2
07:42:30,295.5,2
07:42:31,301.33,3
07:42:38,299.71,7
07:42:46,298.0,2
07:42:52,297.0,3
07:42:56,304.0,3
07:42:57,304.0,4
07:43:00,304.0,5
07:43:01,301.0,1
07:43:02,300.71,7
07:43:03,300.0,2
07:43:04,300.5,8
07:43:10,300.5,4
07:43:15,299.0,2
07:43:16,298.0,2
07:43:17,298.0,2
07:43:18,298.0,2
07:43:20,295.0,4
07:43:21,287.0,3
07:43:22,293.0,1
07:43:23,287.67,3
07:43:25,298.4,5
07:43:27,295.0,2
07:43:28,289.33,6
07:43:30,287.0,1
07:43:31,290.0,1
07:43:32,290.0,8
07:43:33,293.0,3
07:43:36,295.0,5
07:43:38,299.0,1
07:43:40,298.0,1
07:43:41,300.0,1
07:43:43,301.0,1
07:43:44,298.0,5
07:43:46,295.0,3
07:43:49,296.33,3
07:43:51,293.0,1
07:43:53,291.33,3
07:43:55,294.92,12
07:43:58,287.0,1
07:44:01,297.4,5
07:44:02,297.67,3
07:44:04,294.0,1
07:44:09,297.0,4
07:44:11,292.0,2
07:44:13,286.75,4
07:44:14,292.0,3
07:44:16,292.25,4
07:44:18,290.0,1
07:44:19,290.75,4
07:44:20,297.0,5
07:44:22,302.0,4
07:44:24,291.0,3
07:44:26,288.0,1
07:44:27,292.0,2
07:44:28,290.0,1
07:44:31,293.0,3
07:44:36,286.5,2
07:44:38,287.0,1
07:44:40,291.0,3
07:44:41,292.6,5
07:44:43,294.0,1
07:44:44,294.0,2
07:44:45,295.5,8
07:44:52,298.0,5
07:44:55,300.5,2
07:44:56,302.0,4
07:44:57,295.5,4
07:45:02,293.0,2
07:45:03,290.17,12
07:45:06,290.0,5
07:45:07,293.0,2
07:45:10,296.0,1
07:45:12,295.0,2
07:45:13,300.0,1
07:45:14,298.4,5
07:45:17,297.0,7
07:45:20,295.83,6
07:45:21,303.0,3
07:45:22,303.0,1
07:45:26,303.0,5
07:45:27,303.0,4
07:45:32,298.83,6
07:45:33,299.6,5
07:45:35,298.0,2
07:45:36,301.0,5
07:45:38,299.0,3
07:45:42,298.67,3
07:45:50,302.0,4
07:45:53,302.0,4
07:45:54,302.0,3
07:45:55,302.5,4
07:45:57,302.0,2
07:45:58,299.67,9
07:45:59,298.0,3
07:46:05,298.0,8
07:46:10,304.0,3
07:46:11,304.0,2
07:46:12,302.0,4
07:46:16,302.0,2
07:46:18,301.0,1
07:46:19,300.0,2
07:46:22,298.4,5
07:46:23,297.4,10
07:46:25,289.0,3
07:46:27,289.0,10
07:46:29,299.0,6
07:46:30,294.0,1
07:46:31,300.0,4
07:46:33,300.0,1
07:46:35,300.4,5
07:46:39,302.0,1
07:46:41,306.0,3
07:46:42,300.0,2
07:46:43,300.0,1
07:46:44,300.0,7
07:46:45,298.0,5
07:46:52,300.0,7
07:46:56,287.0,3
07:46:57,290.0,1
07:47:00,290.2,15
07:47:02,292.5,4
07:47:04,299.0,5
07:47:05,299.0,3
07:47:06,298.67,3
07:47:07,294.5,4
07:47:08,291.0,4
07:47:09,290.0,2
07:47:12,290.67,3
07:47:13,294.67,3
07:47:15,295.0,1
07:47:16,286.0,4
07:47:17,288.0,2
07:47:19,290.33,6
07:47:20,294.0,2
07:47:24,303.0,4
07:47:25,303.0,1
07:47:26,303.0,2
07:47:30,303.8,5
07:47:32,303.0,5
07:47:33,301.0,2
07:47:34,301.0,2
07:47:36,301.0,2
07:47:38,302.0,5
07:47:41,299.0,2
07:47:42,299.0,2
07:47:43,298.4,5
07:47:44,301.0,3
07:47:46,297.75,4
07:47:53,297.75,4
07:47:54,304.0,4
07:47:55,299.5,2
07:47:58,297.08,12
07:47:59,291.0,4
07:48:02,297.75,4
07:48:03,289.0,2
07:48:09,305.0,5
07:48:10,301.43,7
07:48:16,302.0,3
07:48:17,302.0,3
07:48:19,300.0,2
07:48:20,300.83,12
07:48:21,299.89,9
07:48:23,298.0,5
07:48:26,300.0,1
07:48:27,297.43,7
07:48:29,295.0,3
07:48:30,293.0,1
07:48:32,293.0,2
07:48:33,290.33,3
07:48:34,292.0,3
07:48:35,290.75,4
07:48:36,294.0,1
07:48:37,288.67,3
07:48:40,289.0,1
07:48:41,293.0,7
07:48:43,296.0,3
07:48:44,289.5,6
07:48:45,291.33,3
07:48:46,302.0,1
07:48:50,304.0,1
07:48:51,302.0,10
07:48:55,302.0,3
07:48:59,300.5,4
07:49:01,299.2,5
07:49:02,298.0,3
07:49:03,299.0,2
07:49:05,299.0,1
07:49:09,304.0,6
07:49:10,302.0,1
07:49:11,299.75,4
07:49:12,297.75,4
07:49:13,297.0,3
07:49:14,297.0,3
07:49:17,296.5,2
07:49:20,301.0,2
07:49:22,299.5,4
07:49:23,298.0,1
07:49:25,298.0,3
07:49:27,302.0,1
07:49:28,300.0,3
07:49:31,298.0,3
07:49:32,297.0,4
07:49:33,297.0,4
07:49:35,297.0,3
07:49:37,297.0,1
07:49:38,297.0,2
07:49:40,300.2,10
07:49:49,302.0,1
07:49:51,302.25,4
07:49:52,299.33,3
07:49:57,299.0,2
07:49:58,299.5,4
07:50:01,301.0,2
07:50:05,299.5,4
07:50:07,298.0,4
07:50:08,298.0,3
07:50:09,295.62,8
07:50:10,294.0,3
07:50:11,291.14,7
07:50:12,295.0,2
07:50:21,303.0,5
07:50:22,301.0,3
07:50:23,301.0,1
07:50:25,301.0,8
07:50:26,304.0,5
07:50:27,304.0,1
07:50:32,300.0,5
07:50:35,301.0,1
07:50:37,299.11,9
07:50:40,298.6,5
07:50:43,296.67,3
07:50:44,301.0,1
07:50:45,298.0,5
07:50:46,297.2,5
07:50:48,296.0,4
07:50:50,294.0,2
07:50:51,295.0,3
07:50:55,301.5,4
07:50:59,300.8,5
07:51:00,305.0,5
07:51:02,305.0,1
07:51:04,300.0,3
07:51:07,299.5,10
07:51:08,299.0,3
07:51:09,299.0,6
07:51:16,305.0,2
07:51:17,305.0,1
07:51:18,301.25,4
07:51:21,303.0,6
07:51:25,303.0,6
07:51:26,300.0,10
07:51:30,301.0,5
07:51:31,299.0,4
07:51:32,298.0,1
07:51:34,302.43,7
07:51:36,295.56,9
07:51:44,299.6,5
07:51:45,299.0,1
07:51:46,299.83,6
07:51:51,298.17,6
07:51:52,298.0,3
07:51:53,298.33,3
07:51:55,298.0,3
07:51:58,299.0,3
07:51:59,298.0,4
07:52:00,296.5,4
07:52:01,297.0,2
07:52:03,295.0,2
07:52:04,304.5,4
07:52:07,304.33,9
07:52:09,299.6,5
07:52:11,287.0,1
07:52:12,287.25,4
07:52:13,289.33,3
07:52:20,299.8,5
07:52:22,296.0,5
07:52:23,305.0,2
07:52:24,300.0,2
07:52:26,301.0,3
07:52:29,305.0,1
07:52:30,303.0,6
07:52:31,300.88,8
07:52:33,299.0,5
07:52:34,297.4,5
07:52:38,300.0,1
07:52:43,301.0,2
07:52:45,300.5,10
07:52:49,299.0,2
07:52:50,298.25,4
07:52:54,302.0,4
07:52:55,305.0,7
07:52:57,305.0,3
07:52:58,303.0,1
07:52:59,300.0,2
07:53:00,297.6,10
07:53:01,295.0,1
07:53:03,296.0,3
07:53:04,298.0,4
07:53:05,298.0,5
07:53:09,300.0,3
07:53:11,299.75,4
07:53:14,297.0,1
07:53:16,297.0,4
07:53:18,298.75,8
07:53:19,301.29,7
07:53:21,299.0,5
07:53:23,298.75,4
07:53:24,298.0,1
07:53:25,296.2,5
07:53:26,295.0,2
07:53:28,295.75,8
07:53:32,305.0,3
07:53:36,303.0,5
07:53:39,300.0,5
07:53:40,300.0,7
07:53:43,301.0,2
07:53:47,304.0,3
07:53:50,302.0,5
07:53:52,302.0,1
07:53:53,300.0,5
07:53:54,300.0,3
07:53:55,299.0,1
07:53:57,299.0,3
07:54:00,299.33,6
07:54:02,299.0,4
07:54:05,298.0,5
07:54:07,297.14,7
07:54:10,300.0,2
07:54:11,300.6,5
07:54:13,296.33,6
07:54:14,295.0,2
07:54:16,293.6,10
07:54:17,291.0,1
07:54:19,287.8,5
07:54:24,305.0,1
07:54:26,294.0,1
07:54:29,289.0,8
07:54:31,297.0,2
07:54:35,300.8,5
07:54:37,305.0,1
07:54:38,304.0,2
07:54:41,298.67,3
07:54:42,297.0,1
07:54:44,296.89,9
07:54:45,296.6,10
07:54:46,298.0,4
07:54:48,298.25,4
07:54:50,298.67,3
07:54:51,298.0,2
07:54:53,294.0,2
07:54:57,286.0,4
07:55:03,289.5,6
07:55:05,292.6,5
07:55:07,299.75,8
07:55:10,299.0,3
07:55:12,295.0,2
07:55:14,290.29,7
07:55:18,300.0,4
07:55:20,306.0,2
07:55:21,300.0,2
07:55:24,298.67,6
07:55:25,298.0,3
07:55:26,297.67,3
07:55:32,300.0,5
07:55:34,299.22,9
07:55:35,298.0,5
07:55:36,298.0,10
07:55:37,297.4,5
07:55:39,295.0,5
07:55:45,301.0,4
07:55:47,297.57,7
07:55:50,298.8,5
07:55:51,295.0,1
07:55:57,302.0,5
07:55:59,302.33,9
07:56:01,301.0,1
07:56:02,301.0,3
07:56:03,300.0,2
07:56:05,300.0,3
07:56:08,300.33,3
07:56:10,300.0,2
07:56:15,300.0,8
07:56:16,300.0,1
07:56:17,298.29,7
07:56:20,298.0,2
07:56:23,300.5,2
07:56:25,300.0,5
07:56:27,301.0,5
07:56:28,302.86,7
07:56:30,302.0,3
07:56:35,299.8,5
07:56:38,297.5,8
07:56:39,295.25,12
07:56:45,298.0,2
07:56:46,299.0,1
07:56:50,302.0,2
07:56:51,299.6,5
07:56:53,297.0,2
07:56:55,297.5,4
07:56:56,297.0,1
07:56:57,296.25,4
07:56:58,295.0,1
07:57:00,295.0,2
07:57:01,295.17,6
07:57:02,296.0,1
07:57:04,300.0,2
07:57:05,297.0,6
07:57:11,299.0,1
07:57:12,299.0,1
07:57:14,297.46,13
07:57:20,300.75,4
07:57:22,296.56,9
07:57:24,296.0,1
07:57:26,299.5,4
07:57:27,298.0,7
07:57:28,299.0,1
07:57:34,303.0,1
07:57:35,303.0,2
07:57:37,303.0,4
07:57:41,303.0,5
07:57:42,302.0,2
07:57:44,299.2,10
07:57:45,299.0,1
07:57:47,298.2,5
07:57:49,300.0,4
07:57:50,299.0,4
07:57:53,299.4,5
07:57:55,297.0,4
07:57:58,297.0,2
07:58:00,299.4,5
07:58:02,298.0,3
07:58:05,298.0,4
07:58:09,296.8,5
07:58:12,295.0,10
07:58:13,295.75,4
07:58:14,296.38,8
07:58:15,294.0,5
07:58:16,294.5,2
07:58:17,286.0,3
07:58:18,298.0,1
07:58:19,302.33,3
07:58:21,298.2,5
07:58:24,299.0,3
07:58:25,297.67,3
07:58:27,298.0,4
07:58:30,297.0,4
07:58:32,298.8,5
07:58:36,297.0,6
07:58:38,296.0,3
07:58:39,295.0,5
07:58:40,295.0,3
07:58:42,289.0,1
07:58:46,300.0,1
07:58:47,300.0,2
07:58:48,300.0,4
07:58:50,301.0,1
07:58:51,304.0,1
07:58:54,300.0,2
07:58:55,298.0,1
07:58:56,298.0,2
07:58:57,298.0,1
07:59:01,300.0,4
07:59:02,297.0,2
07:59:04,300.25,12
07:59:07,297.0,1
07:59:08,294.3,10
07:59:09,297.0,1
07:59:11,290.0,1
07:59:12,290.0,1
07:59:16,290.0,1
07:59:18,290.0,1
07:59:20,288.6,5
07:59:21,288.0,5
07:59:22,290.25,4
07:59:23,287.5,4
07:59:25,293.0,8
07:59:26,290.0,1
07:59:31,287.5,2
07:59:32,289.67,3
07:59:34,293.0,2
07:59:35,293.0,3
07:59:36,297.0,1
07:59:37,294.5,4
07:59:38,291.2,5
07:59:39,292.0,1
07:59:41,293.0,1
07:59:43,297.0,1
07:59:44,296.5,4
07:59:46,285.0,1
07:59:48,285.57,7
07:59:49,286.5,2
07:59:50,287.0,2
07:59:51,289.67,6
07:59:53,297.0,4
07:59:57,296.0,7
07:59:58,298.0,1
08:00:02,302.0,2
08:00:04,304.0,2
08:00:05,301.14,7
08:00:07,294.0,1
08:00:10,297.29,7
08:00:11,294.0,5
08:00:12,302.0,2
08:00:13,291.67,3
08:00:14,289.5,4
08:00:17,289.5,4
08:00:19,297.0,1
08:00:20,297.0,4
08:00:24,301.5,6
08:00:25,297.0,4
08:00:26,297.5,2
08:00:28,298.0,2
08:00:30,297.0,4
08:00:33,297.0,1
08:00:35,294.0,2
08:00:36,287.0,3
08:00:37,289.0,1
08:00:38,290.2,5
08:00:40,291.25,4
08:00:44,299.25,4
08:00:46,296.67,3
08:00:47,298.4,5
08:00:48,305.0,2
08:00:49,290.0,8
08:00:50,289.0,1
08:00:52,301.0,1
08:00:54,301.0,4
08:00:55,298.6,5
08:00:56,302.0,2
08:00:59,299.4,5
