Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:04,307.0,2
07:30:05,307.0,1
07:30:09,295.8,10
07:30:13,291.0,1
07:30:15,295.0,7
07:30:17,300.0,2
07:30:20,306.17,6
07:30:27,309.0,5
07:30:29,309.0,1
07:30:31,306.2,5
07:30:32,305.0,1
07:30:33,305.0,2
07:30:34,304.0,2
07:30:36,303.25,4
07:30:42,307.0,1
07:30:44,306.0,3
07:30:45,307.0,2
07:30:47,306.0,4
07:30:49,305.0,5
07:30:52,307.0,1
07:30:54,304.5,2
07:30:55,304.0,2
07:30:56,305.43,7
07:30:58,304.25,4
07:31:01,303.0,1
07:31:03,295.4,5
07:31:06,309.0,1
07:31:08,304.0,1
07:31:10,293.0,1
07:31:11,292.0,2
07:31:12,296.33,6
07:31:13,301.0,2
07:31:16,301.0,5
07:31:18,305.0,3
07:31:20,307.0,4
07:31:21,305.0,5
07:31:24,304.88,8
07:31:28,299.4,5
07:31:34,299.0,3
07:31:36,295.67,3
07:31:39,299.0,1
07:31:40,301.0,2
07:31:41,305.0,6
07:31:44,306.0,2
07:31:45,293.0,3
07:31:50,293.29,7
07:31:51,295.33,6
07:31:52,298.5,2
07:31:55,301.0,2
07:31:57,306.0,1
07:31:59,304.33,3
07:32:00,304.0,2
07:32:01,304.75,4
07:32:02,301.0,1
07:32:04,301.0,3
07:32:09,291.0,2
07:32:11,297.17,6
07:32:14,291.0,1
07:32:17,294.0,1
07:32:18,298.67,6
07:32:19,303.33,3
07:32:20,302.75,4
07:32:21,304.0,6
07:32:24,305.0,5
07:32:25,306.0,2
07:32:26,310.0,1
07:32:27,305.5,4
07:32:30,304.0,3
07:32:35,302.82,11
07:32:37,305.38,8
07:32:38,306.0,3
07:32:42,305.0,3
07:32:43,303.57,7
07:32:45,306.0,4
07:32:48,296.57,7
07:32:49,309.33,3
07:32:56,300.0,4
07:32:57,302.0,2
07:32:59,304.0,2
07:33:00,304.0,3
07:33:01,306.0,1
07:33:02,305.5,4
07:33:05,306.0,4
07:33:06,306.5,2
07:33:08,307.0,1
07:33:09,305.0,1
07:33:10,305.0,5
07:33:11,307.0,2
07:33:13,302.0,2
07:33:17,306.0,5
07:33:18,306.0,1
07:33:20,309.0,1
07:33:22,307.0,1
07:33:25,307.0,2
07:33:26,306.33,3
07:33:31,309.4,5
07:33:32,306.0,2
07:33:35,308.0,3
07:33:36,308.0,2
07:33:37,308.0,1
07:33:40,307.25,8
07:33:41,307.0,2
07:33:44,307.0,1
07:33:46,307.0,3
07:33:47,307.0,5
07:33:51,310.0,1
07:33:53,310.0,1
07:33:54,310.0,3
07:33:55,310.0,3
07:33:59,310.0,1
07:34:03,308.67,3
07:34:04,308.0,2
07:34:05,307.0,1
07:34:06,306.5,2
07:34:07,304.67,6
07:34:09,304.0,1
07:34:10,310.0,5
07:34:12,310.0,5
07:34:13,310.0,2
07:34:14,309.5,4
07:34:21,308.0,1
07:34:23,308.0,2
07:34:25,308.0,4
07:34:27,307.0,2
07:34:29,306.0,3
07:34:32,305.0,5
07:34:33,306.0,5
07:34:36,311.0,1
07:34:40,311.0,3
07:34:41,309.0,4
07:34:42,306.71,7
07:34:48,308.0,4
07:34:51,303.0,2
07:34:53,300.0,1
07:34:54,297.0,4
07:34:55,296.67,6
07:34:57,297.25,4
07:35:01,298.0,2
07:35:03,298.0,1
07:35:04,298.0,2
07:35:06,306.0,3
07:35:14,301.0,2
07:35:15,302.0,3
07:35:16,301.0,2
07:35:17,302.0,4
07:35:18,303.0,1
07:35:21,293.2,5
07:35:22,294.0,1
07:35:23,298.5,16
07:35:25,304.0,2
07:35:26,304.0,2
07:35:31,304.0,4
07:35:33,295.0,1
07:35:35,296.25,4
07:35:36,297.0,1
07:35:37,298.0,5
07:35:42,301.0,5
07:35:44,302.0,6
07:35:47,293.0,2
07:35:48,293.0,3
07:35:50,303.29,7
07:35:52,297.0,2
07:35:54,301.75,4
07:35:57,305.0,2
07:35:58,303.0,4
07:35:59,303.86,7
07:36:05,308.33,3
07:36:06,304.0,1
07:36:07,304.0,3
07:36:08,304.0,2
07:36:09,307.0,3
07:36:11,307.0,1
07:36:12,302.0,5
07:36:13,300.0,3
07:36:17,308.0,7
07:36:20,302.5,2
07:36:21,309.0,4
07:36:25,307.2,5
07:36:27,304.67,3
07:36:33,306.0,1
07:36:34,306.33,3
07:36:35,305.2,5
07:36:36,305.0,5
07:36:39,310.0,5
07:36:45,308.0,4
07:36:48,306.0,3
07:36:50,308.14,7
07:36:51,309.0,1
07:36:52,307.0,2
07:36:53,306.0,1
07:36:56,306.0,2
07:36:58,306.33,3
07:37:00,306.0,4
07:37:04,310.0,2
07:37:06,310.0,4
07:37:07,309.5,4
07:37:09,307.0,2
07:37:10,306.5,2
07:37:11,305.5,2
07:37:13,304.25,4
07:37:20,304.0,3
07:37:21,304.0,6
07:37:22,302.5,4
07:37:26,309.0,1
07:37:28,303.0,1
07:37:29,304.0,2
07:37:30,303.0,1
07:37:31,303.0,4
07:37:32,306.0,1
07:37:33,304.83,6
07:37:36,300.0,4
07:37:37,301.67,3
07:37:38,294.75,4
07:37:43,307.5,4
07:37:44,300.5,2
07:37:51,306.25,4
07:37:54,302.0,1
07:37:57,302.8,5
07:37:58,302.0,8
07:38:00,303.0,1
07:38:01,301.0,4
07:38:02,304.0,1
07:38:04,300.0,1
07:38:05,302.4,5
07:38:08,304.0,6
07:38:10,304.0,2
07:38:12,302.0,1
07:38:18,307.0,1
07:38:19,307.0,2
07:38:21,310.0,4
07:38:22,306.2,5
07:38:23,306.0,4
07:38:27,306.0,2
07:38:30,305.8,5
07:38:31,305.0,1
07:38:32,300.29,7
07:38:34,304.0,1
07:38:40,308.4,5
07:38:41,307.67,6
07:38:44,306.75,4
07:38:45,302.08,12
07:38:49,308.0,4
07:38:55,308.0,10
07:38:59,308.62,8
07:39:01,308.0,5
07:39:05,308.0,2
07:39:06,308.0,5
07:39:07,308.0,5
07:39:12,307.0,2
07:39:18,310.0,2
07:39:19,310.0,4
07:39:22,307.67,3
07:39:27,305.0,5
07:39:29,306.0,2
07:39:30,301.6,5
07:39:31,305.33,6
07:39:32,310.0,3
07:39:37,307.0,1
07:39:38,305.0,2
07:39:39,298.0,1
07:39:41,297.0,2
07:39:42,301.0,4
07:39:43,293.0,2
07:39:44,301.5,2
07:39:45,303.0,3
07:39:46,302.25,4
07:39:47,307.0,1
07:39:50,301.0,1
07:39:51,305.0,1
07:39:53,304.5,2
07:39:54,307.0,4
07:40:04,298.89,9
07:40:05,302.0,1
07:40:12,299.25,4
07:40:14,303.0,1
07:40:19,295.0,1
07:40:21,298.0,2
07:40:22,298.0,1
07:40:30,294.0,2
07:40:31,299.7,10
07:40:33,300.0,1
07:40:34,300.0,2
07:40:35,301.25,4
07:40:37,300.0,1
07:40:42,293.33,6
07:40:43,300.75,12
07:40:46,301.5,2
07:40:47,302.0,4
07:40:48,302.67,3
07:40:53,298.33,3
07:40:54,301.0,1
07:40:58,296.0,3
07:41:01,293.0,2
07:41:05,292.0,2
07:41:07,296.0,2
07:41:08,295.0,2
07:41:09,297.2,5
07:41:11,301.33,6
07:41:13,302.0,4
07:41:14,302.0,2
07:41:20,295.57,7
07:41:22,293.0,4
07:41:27,293.0,1
07:41:30,295.8,5
07:41:31,292.0,4
07:41:35,295.0,2
07:41:40,300.43,14
07:41:41,298.0,2
07:41:42,301.91,11
07:41:43,304.0,1
07:41:44,303.0,1
07:41:48,295.0,1
07:41:51,300.0,2
07:41:55,302.67,3
07:41:56,304.5,4
07:41:57,300.0,1
07:41:59,302.6,5
07:42:02,305.57,7
07:42:03,309.0,2
07:42:04,307.0,4
07:42:08,309.0,6
07:42:10,307.0,4
07:42:11,308.0,2
07:42:14,306.0,5
