Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:03,105.0,1
07:30:05,100.0,1
07:30:10,100.0,2
07:30:12,101.33,6
07:30:13,103.5,2
07:30:14,105.36,11
07:30:15,109.0,1
07:30:17,112.0,3
07:30:24,109.0,3
07:30:27,107.0,4
07:30:28,107.6,5
07:30:30,108.09,11
07:30:33,111.5,6
07:30:35,111.0,1
07:30:36,112.0,1
07:30:37,113.0,4
07:30:38,114.0,1
07:30:41,111.67,3
07:30:43,118.0,1
07:30:44,117.0,1
07:30:45,114.0,4
07:30:49,111.0,4
07:30:50,111.0,1
07:30:51,108.0,1
07:30:54,108.0,5
07:30:55,109.0,2
07:30:57,108.5,4
07:30:58,109.0,2
07:31:00,112.43,7
07:31:02,109.6,5
07:31:03,114.0,2
07:31:05,110.25,8
07:31:07,110.0,1
07:31:08,109.0,4
07:31:10,100.0,4
07:31:11,102.0,2
07:31:12,103.0,1
07:31:13,105.8,5
07:31:17,107.0,2
07:31:18,105.33,6
07:31:19,105.0,3
07:31:20,105.5,2
07:31:21,106.0,1
07:31:22,107.0,2
07:31:23,107.2,5
07:31:24,107.4,5
07:31:30,113.67,9
07:31:38,112.0,5
07:31:39,111.08,12
07:31:40,112.0,1
07:31:42,111.0,3
07:31:44,111.0,2
07:31:49,115.0,5
07:31:51,115.12,8
07:31:52,115.0,2
07:31:54,114.0,3
07:31:55,114.0,1
07:31:59,114.0,5
07:32:01,115.14,7
07:32:02,111.22,9
07:32:03,109.0,1
07:32:04,109.0,3
07:32:06,109.0,3
07:32:12,118.0,2
07:32:13,117.0,2
07:32:14,113.73,11
07:32:17,114.0,1
07:32:20,110.17,6
07:32:21,105.0,3
07:32:22,109.0,4
07:32:25,115.0,1
07:32:26,115.0,4
07:32:28,114.8,5
07:32:29,117.0,4
07:32:31,118.0,1
07:32:32,112.4,5
07:32:37,115.8,5
07:32:39,116.0,1
07:32:40,116.0,4
07:32:42,116.0,2
07:32:44,114.0,1
07:32:46,109.8,5
07:32:47,110.75,4
07:32:48,111.0,1
07:32:51,114.0,3
07:32:52,117.0,4
07:32:53,111.67,3
07:32:54,110.75,8
07:32:58,111.0,6
07:32:59,116.0,2
07:33:10,117.0,1
07:33:11,115.0,6
07:33:13,115.0,1
07:33:15,115.0,1
07:33:17,115.0,3
07:33:20,115.0,4
07:33:21,115.11,9
07:33:22,115.0,2
07:33:23,113.14,7
07:33:24,112.0,1
07:33:28,112.5,4
07:33:30,112.5,4
07:33:31,110.75,8
07:33:35,114.0,2
07:33:36,109.29,7
07:33:39,112.0,1
07:33:40,113.0,5
07:33:41,117.0,3
07:33:43,116.29,7
07:33:45,113.33,6
07:33:46,112.0,2
07:33:48,111.0,2
07:33:49,116.0,5
07:33:55,118.0,5
07:33:56,114.75,4
07:33:58,115.0,12
07:34:00,114.4,10
07:34:05,118.0,1
07:34:06,118.0,1
07:34:07,118.0,1
07:34:12,118.0,3
07:34:15,116.71,7
07:34:16,114.5,2
07:34:18,114.0,2
07:34:20,111.6,5
07:34:21,111.8,5
07:34:22,110.33,6
07:34:24,109.0,5
07:34:27,118.0,2
07:34:30,117.8,5
07:34:35,111.89,9
07:34:38,116.0,9
07:34:41,115.5,6
07:34:43,114.0,4
07:34:44,114.2,5
07:34:49,115.0,5
07:34:52,118.0,1
07:34:53,117.0,2
07:34:54,115.0,5
07:34:55,115.0,3
07:34:57,115.0,5
07:34:58,115.0,2
07:35:01,112.27,11
07:35:02,111.0,1
07:35:05,111.0,4
07:35:07,110.71,7
07:35:09,109.75,12
07:35:11,109.0,3
07:35:13,110.0,7
07:35:14,110.5,4
07:35:18,115.0,4
07:35:21,118.0,2
07:35:23,116.0,7
07:35:27,116.0,2
07:35:28,115.33,3
07:35:29,115.0,5
07:35:31,116.0,1
07:35:33,115.0,4
07:35:34,115.0,1
07:35:35,114.0,1
07:35:37,114.0,2
07:35:38,116.0,2
07:35:39,114.0,1
07:35:42,112.0,5
07:35:43,111.0,5
07:35:49,114.67,3
07:35:53,112.67,3
07:35:55,109.0,2
07:35:59,117.0,3
07:36:01,117.5,2
07:36:02,117.0,4
07:36:03,116.56,9
07:36:04,116.0,5
07:36:07,113.67,6
07:36:08,115.0,5
07:36:12,116.0,3
07:36:19,117.33,3
07:36:20,116.0,4
07:36:21,117.0,1
07:36:22,116.0,5
07:36:23,115.75,4
07:36:24,115.0,3
07:36:27,115.0,2
07:36:31,113.6,5
07:36:33,111.5,4
07:36:35,111.0,5
07:36:36,111.0,1
07:36:37,111.0,4
07:36:40,111.0,1
07:36:43,115.0,1
07:36:44,115.0,2
07:36:46,117.0,1
07:36:50,115.0,1
07:36:51,114.0,1
07:36:52,110.83,6
07:36:56,109.6,5
07:37:00,110.2,5
07:37:01,111.12,8
07:37:04,114.0,5
07:37:06,113.5,2
07:37:07,112.0,2
07:37:08,112.0,1
07:37:10,109.67,6
07:37:11,114.33,3
07:37:14,117.0,4
07:37:20,115.0,1
07:37:21,115.0,5
07:37:24,115.0,4
07:37:25,115.0,4
07:37:26,117.0,2
07:37:29,115.0,1
07:37:30,115.0,3
07:37:31,115.0,5
07:37:33,115.0,1
07:37:39,115.5,4
07:37:40,114.0,1
07:37:42,113.33,3
07:37:43,111.0,2
07:37:46,118.0,1
07:37:47,116.67,3
07:37:48,115.5,2
07:37:49,115.0,2
07:37:54,114.0,1
07:37:57,114.0,7
07:37:59,111.6,5
07:38:00,111.0,4
07:38:04,114.0,4
07:38:10,117.0,6
07:38:12,116.2,5
07:38:13,115.0,2
07:38:14,112.4,10
07:38:15,112.0,1
07:38:16,112.0,4
07:38:18,112.0,1
07:38:20,114.0,2
07:38:21,111.0,3
07:38:25,114.0,3
07:38:27,114.0,1
07:38:32,116.0,3
07:38:33,117.0,1
07:38:34,115.4,5
07:38:35,115.0,2
07:38:36,114.0,1
07:38:37,114.0,4
07:38:38,115.0,4
07:38:39,114.0,3
07:38:40,114.0,6
07:38:51,118.0,1
07:38:54,117.44,9
07:38:56,115.0,4
07:38:57,115.0,3
07:38:59,112.33,6
07:39:02,110.0,3
07:39:03,109.0,1
07:39:04,107.83,6
07:39:05,108.0,5
07:39:07,109.0,3
07:39:10,101.88,8
07:39:12,103.5,6
07:39:14,104.8,5
07:39:18,108.0,1
07:39:19,108.25,4
07:39:21,108.0,5
07:39:23,102.33,3
07:39:27,103.0,4
07:39:28,107.4,5
07:39:29,106.0,1
07:39:32,102.0,3
07:39:35,104.75,8
07:39:40,117.0,1
07:39:42,115.5,2
07:39:43,117.0,2
07:39:44,114.0,4
07:39:45,111.0,2
07:39:46,114.0,3
07:39:47,114.0,1
07:39:49,114.0,1
07:39:51,114.0,3
07:39:54,117.0,1
07:39:56,112.0,1
07:39:57,114.8,5
07:39:58,116.0,3
07:39:59,113.0,3
07:40:00,112.0,1
07:40:01,110.9,10
07:40:02,109.0,4
07:40:05,111.0,3
07:40:06,109.0,6
07:40:08,109.0,3
07:40:10,104.0,2
07:40:12,107.0,3
07:40:14,104.0,1
07:40:15,105.0,7
07:40:21,115.0,1
07:40:25,116.29,7
07:40:28,113.5,4
07:40:30,112.0,1
07:40:31,112.25,8
07:40:32,111.0,5
07:40:33,111.0,1
07:40:34,109.0,5
07:40:35,111.0,3
07:40:36,106.0,4
07:40:38,100.0,3
07:40:41,104.0,3
07:40:42,105.0,3
07:40:43,115.8,5
07:40:46,117.5,4
07:40:48,116.4,5
07:40:50,116.0,5
07:40:56,116.0,3
07:40:57,115.0,1
07:41:02,116.6,5
07:41:04,115.0,1
07:41:08,116.0,3
07:41:12,114.0,5
07:41:13,112.0,5
07:41:14,111.2,10
07:41:15,110.0,2
07:41:16,111.5,2
07:41:18,117.5,2
07:41:21,114.75,4
07:41:25,115.0,1
07:41:29,113.89,9
07:41:34,114.0,7
07:41:35,112.0,1
07:41:37,117.75,4
07:41:38,113.0,3
07:41:39,111.0,1
07:41:43,116.0,1
07:41:44,115.0,1
07:41:45,111.0,1
07:41:48,118.0,1
07:41:49,113.0,8
07:41:55,111.0,3
07:41:56,114.0,1
07:42:00,115.44,9
07:42:01,113.0,3
07:42:02,111.14,7
07:42:04,112.0,6
07:42:05,112.0,1
07:42:10,118.0,4
07:42:12,114.0,1
07:42:17,114.5,2
07:42:18,109.5,4
07:42:21,117.0,3
07:42:22,115.4,5
07:42:24,114.67,3
07:42:29,118.0,3
07:42:31,114.22,9
07:42:32,111.0,1
07:42:33,111.0,5
07:42:34,114.0,3
07:42:35,109.0,1
07:42:36,117.0,2
07:42:37,118.0,1
07:42:39,118.0,3
07:42:40,118.0,5
07:42:47,117.75,4
07:42:50,117.0,2
07:42:52,117.0,3
07:42:53,114.0,4
07:42:54,115.0,1
07:42:56,114.0,13
07:42:57,112.75,8
07:42:58,111.6,5
07:42:59,111.0,4
07:43:00,109.5,4
07:43:04,118.0,2
07:43:08,118.0,2
07:43:10,118.0,3
07:43:12,118.0,1
07:43:13,115.57,7
07:43:14,114.5,8
07:43:15,112.25,4
07:43:18,112.33,9
07:43:20,109.4,5
07:43:22,114.8,5
07:43:28,118.0,2
07:43:30,118.0,1
07:43:31,114.75,4
07:43:34,113.17,6
07:43:37,112.75,4
07:43:39,111.0,1
07:43:40,111.33,3
07:43:41,109.0,5
07:43:42,109.0,4
07:43:43,109.4,5
07:43:47,109.0,2
07:43:49,117.0,1
07:43:50,115.0,5
07:43:51,113.0,1
07:43:52,111.0,2
07:43:54,113.0,5
07:43:55,114.0,1
07:43:59,111.29,7
07:44:00,109.8,5
07:44:02,113.0,5
07:44:03,113.0,1
07:44:06,118.0,1
07:44:09,118.0,5
07:44:10,118.0,1
07:44:12,117.0,3
