Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:02,149.0,6
07:30:03,154.0,2
07:30:06,156.0,1
07:30:09,154.0,2
07:30:15,151.75,12
07:30:19,157.67,3
07:30:24,158.0,4
07:30:25,156.0,4
07:30:31,157.33,3
07:30:32,155.0,4
07:30:35,153.83,6
07:30:39,144.0,2
07:30:40,145.38,8
07:30:41,148.0,1
07:30:43,149.0,2
07:30:44,148.82,11
07:30:45,144.0,1
07:30:46,144.0,1
07:30:48,144.0,1
07:30:49,144.0,3
07:30:51,145.0,3
07:30:53,148.0,7
07:30:54,146.0,1
07:30:55,150.4,5
07:31:00,152.0,2
07:31:01,159.0,4
07:31:08,159.0,3
07:31:12,160.33,3
07:31:15,157.67,6
07:31:16,157.0,4
07:31:17,156.0,4
07:31:18,156.0,1
07:31:20,156.0,3
07:31:21,158.0,3
07:31:22,158.0,7
07:31:24,156.0,3
07:31:25,156.0,5
07:31:26,156.0,2
07:31:29,156.0,6
07:31:33,155.0,2
07:31:37,155.0,1
07:31:39,160.0,8
07:31:41,159.0,4
07:31:44,158.0,1
07:31:46,160.0,3
07:31:48,160.0,4
07:31:49,158.0,4
07:31:53,158.0,2
07:31:55,158.0,4
07:31:56,157.5,8
07:31:57,155.75,4
07:32:00,154.0,3
07:32:01,154.75,4
07:32:03,151.75,4
07:32:04,154.0,2
07:32:05,158.0,2
07:32:06,154.5,8
07:32:09,154.33,3
07:32:10,153.0,1
07:32:11,153.0,5
07:32:12,152.11,9
07:32:14,153.0,2
07:32:16,150.67,6
07:32:17,149.0,4
07:32:20,148.0,2
07:32:23,154.0,1
07:32:27,158.0,2
07:32:29,158.0,1
07:32:33,158.0,4
07:32:34,158.0,2
07:32:35,157.5,2
07:32:36,157.0,2
07:32:39,155.5,8
07:32:42,160.0,2
07:32:43,157.0,3
07:32:46,158.0,4
07:32:49,158.4,5
07:32:51,157.0,2
07:32:53,158.0,1
07:32:57,156.1,10
07:32:59,154.0,3
07:33:00,154.0,3
07:33:01,153.0,3
07:33:03,158.0,1
07:33:06,157.0,3
07:33:11,159.75,4
07:33:14,159.0,2
07:33:16,158.75,4
07:33:19,158.0,7
07:33:21,157.25,4
07:33:27,156.75,4
07:33:29,154.5,10
07:33:31,151.0,1
07:33:32,153.0,2
07:33:35,160.0,6
07:33:36,160.0,7
07:33:37,159.6,5
07:33:38,158.0,1
07:33:39,158.0,5
07:33:45,155.0,4
07:33:53,159.0,4
07:33:54,158.0,5
07:33:55,158.0,9
07:33:57,155.0,3
07:34:00,155.4,10
07:34:01,154.0,5
07:34:02,154.6,5
07:34:03,154.0,5
07:34:04,154.0,4
07:34:05,152.6,5
07:34:06,150.5,2
07:34:07,154.0,3
07:34:13,154.0,2
07:34:15,160.0,2
07:34:16,160.0,4
07:34:19,160.0,6
07:34:21,160.0,5
07:34:23,160.0,1
07:34:24,158.4,5
07:34:26,158.0,5
07:34:29,157.6,5
07:34:31,160.0,5
07:34:35,156.0,3
07:34:36,156.0,2
07:34:41,158.0,4
07:34:44,160.0,6
07:34:46,158.0,10
07:34:47,158.0,4
07:34:48,158.0,1
07:34:49,156.4,10
07:34:50,156.0,3
07:34:51,158.0,1
07:34:54,158.0,5
07:34:56,155.0,1
07:35:00,155.0,4
07:35:06,158.0,2
07:35:07,159.0,2
07:35:09,159.0,3
07:35:10,158.0,3
07:35:11,155.0,2
07:35:12,155.4,5
07:35:14,155.0,1
07:35:15,154.8,5
07:35:19,155.0,6
07:35:21,154.0,5
07:35:22,160.0,3
07:35:23,160.0,6
07:35:26,158.67,3
07:35:29,158.0,1
07:35:30,157.2,5
07:35:36,155.0,6
07:35:37,152.89,9
07:35:38,150.33,3
07:35:41,158.0,3
07:35:42,155.44,9
07:35:44,149.0,4
07:35:49,159.0,6
07:35:52,159.0,5
07:35:54,157.0,1
07:35:58,157.0,1
07:35:59,157.0,3
07:36:01,157.0,2
07:36:03,159.0,1
07:36:04,157.0,1
07:36:10,157.0,4
07:36:12,157.0,6
07:36:13,157.0,4
07:36:14,155.0,3
07:36:15,154.2,5
07:36:18,157.25,4
07:36:19,154.0,4
07:36:20,152.6,5
07:36:21,152.0,3
07:36:24,158.0,2
07:36:26,160.0,4
07:36:31,160.0,2
07:36:35,160.0,6
07:36:36,160.0,4
