Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:05,108.8,5
07:30:08,110.0,4
07:30:10,103.0,2
07:30:11,102.0,1
07:30:12,101.0,2
07:30:15,102.67,3
07:30:18,107.0,2
07:30:19,108.0,2
07:30:20,109.11,9
07:30:24,109.6,5
07:30:25,109.0,1
07:30:29,106.67,3
07:30:30,109.0,2
07:30:32,110.0,1
07:30:33,107.43,7
07:30:34,109.0,1
07:30:35,100.0,2
07:30:36,100.0,1
07:30:38,100.62,8
07:30:40,98.0,1
07:30:41,98.0,2
07:30:42,103.5,6
07:30:44,104.0,2
07:30:47,100.0,2
07:30:49,96.0,2
07:30:53,98.8,5
07:30:54,100.8,5
07:30:56,101.0,2
07:30:58,104.33,9
07:30:59,106.0,4
07:31:00,108.0,4
07:31:04,112.0,1
07:31:06,112.2,5
07:31:08,111.0,1
07:31:10,108.4,5
07:31:12,106.5,4
07:31:14,111.0,1
07:31:15,112.0,1
07:31:16,106.67,3
07:31:17,106.8,5
07:31:19,116.0,1
07:31:22,115.0,5
07:31:23,110.25,4
07:31:26,112.4,5
07:31:28,110.0,5
07:31:29,110.0,1
07:31:30,110.0,3
07:31:32,111.0,3
07:31:34,106.5,10
07:31:35,110.0,1
07:31:37,108.0,2
07:31:41,109.0,6
07:31:42,108.8,5
07:31:49,116.0,4
07:31:51,113.25,8
07:31:56,113.0,3
07:31:57,111.67,3
07:31:58,111.0,7
07:32:00,110.0,5
07:32:01,112.0,3
07:32:02,113.0,2
07:32:03,110.0,8
07:32:04,109.33,6
07:32:07,113.0,2
07:32:10,112.6,5
07:32:17,111.43,7
07:32:18,109.6,5
07:32:19,108.0,3
07:32:20,109.0,2
07:32:23,111.1,10
07:32:25,115.25,4
07:32:26,110.0,4
07:32:32,111.38,8
07:32:34,108.0,2
07:32:39,109.0,1
07:32:40,108.0,3
07:32:41,107.33,3
07:32:44,108.0,5
07:32:45,106.0,2
07:32:46,106.75,12
07:32:48,106.0,5
07:32:52,112.0,3
07:32:55,111.71,7
07:32:57,110.0,3
07:33:00,116.0,3
07:33:01,116.0,3
07:33:02,114.8,5
07:33:04,113.0,4
07:33:05,113.0,1
07:33:08,110.2,5
07:33:09,108.0,2
07:33:10,110.0,3
07:33:14,110.33,9
07:33:15,109.0,2
07:33:16,109.0,1
07:33:17,108.0,3
07:33:19,109.0,4
07:33:20,106.0,3
07:33:26,116.0,6
07:33:31,113.43,14
07:33:33,113.0,9
07:33:34,112.67,3
07:33:36,110.0,4
07:33:40,116.0,1
07:33:41,110.33,3
07:33:45,108.8,5
07:33:48,107.25,4
07:33:49,106.2,5
07:33:50,108.0,1
07:33:53,113.0,3
07:33:54,112.0,3
07:33:56,111.0,2
07:33:57,113.0,3
07:33:58,111.0,1
07:34:00,111.4,5
07:34:03,110.0,2
07:34:04,110.0,5
07:34:05,107.0,1
07:34:06,107.67,3
07:34:08,107.2,10
07:34:09,107.0,2
07:34:10,107.0,1
07:34:15,113.0,5
07:34:18,113.0,1
07:34:22,109.8,5
07:34:25,113.5,2
07:34:29,113.0,5
07:34:30,112.9,10
07:34:33,112.0,3
07:34:34,110.0,1
07:34:36,111.0,1
07:34:37,110.0,4
07:34:38,110.0,2
07:34:41,116.0,2
07:34:45,114.8,5
07:34:47,108.0,1
