Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:10,267.0,1
07:30:11,267.67,3
07:30:12,270.0,2
07:30:13,267.0,3
07:30:18,265.0,2
07:30:19,263.67,3
07:30:21,264.0,1
07:30:22,263.57,7
07:30:24,267.33,3
07:30:26,261.67,3
07:30:27,270.0,1
07:30:36,263.0,1
07:30:37,260.2,5
07:30:38,259.2,5
07:30:41,259.0,2
07:30:42,259.0,2
07:30:44,257.0,1
07:30:46,254.5,6
07:30:47,257.67,3
07:30:48,258.0,2
07:30:50,266.0,1
07:30:51,264.0,2
07:30:52,263.33,3
07:30:54,263.0,2
07:30:57,263.0,1
07:30:58,261.0,3
07:31:00,259.0,3
07:31:02,259.0,5
07:31:03,259.0,1
07:31:04,259.0,4
07:31:05,260.0,1
07:31:08,263.0,1
07:31:12,256.0,1
07:31:15,254.71,7
07:31:17,262.75,4
07:31:18,263.0,6
07:31:23,267.0,8
07:31:27,263.67,6
07:31:28,260.0,4
07:31:30,255.33,3
07:31:31,257.5,2
07:31:33,264.0,2
07:31:35,263.2,5
07:31:36,265.25,8
07:31:37,262.0,2
07:31:38,263.0,1
07:31:41,256.0,5
07:31:42,255.0,2
07:31:45,255.0,1
07:31:46,256.0,1
07:31:48,256.33,3
07:31:52,257.71,7
07:31:53,258.33,3
07:31:54,261.4,5
07:31:56,265.0,5
07:32:01,261.0,5
07:32:06,266.0,4
07:32:11,268.67,3
07:32:12,268.0,1
07:32:13,267.0,3
07:32:16,266.09,11
07:32:19,266.0,2
07:32:24,263.5,2
07:32:26,264.5,4
07:32:29,263.0,1
07:32:31,262.0,4
07:32:32,268.0,2
07:32:34,259.8,5
07:32:35,259.0,1
07:32:37,258.5,2
07:32:39,259.83,6
07:32:40,263.0,2
07:32:41,262.0,3
07:32:42,265.0,3
07:32:46,263.0,1
07:32:47,263.0,4
07:32:49,262.0,2
07:32:53,265.0,8
07:32:54,266.0,5
07:32:55,266.5,2
07:32:56,266.0,3
07:33:01,269.0,2
07:33:02,267.5,4
07:33:05,266.0,2
07:33:06,263.0,6
07:33:07,268.0,1
07:33:10,263.0,1
07:33:13,261.67,3
07:33:15,261.0,3
07:33:17,259.73,11
07:33:18,261.0,3
07:33:21,263.0,2
07:33:23,259.5,4
07:33:24,261.0,2
07:33:33,267.25,4
07:33:35,267.0,4
07:33:38,264.67,3
07:33:39,261.2,5
07:33:40,261.0,1
07:33:41,260.0,1
07:33:43,267.0,1
07:33:44,265.75,8
07:33:46,264.0,2
07:33:51,260.0,1
07:33:52,259.0,1
07:33:53,259.0,4
07:33:58,263.8,5
07:33:59,261.0,2
07:34:01,261.0,3
07:34:02,260.14,7
07:34:04,258.0,5
07:34:06,265.0,2
07:34:10,262.0,3
07:34:11,262.33,3
07:34:12,263.0,1
07:34:19,269.0,1
07:34:21,265.25,4
07:34:22,263.0,3
07:34:23,263.0,8
07:34:29,263.0,2
07:34:30,263.0,1
07:34:31,261.0,2
07:34:32,260.0,3
07:34:33,260.43,7
07:34:38,264.0,1
07:34:40,264.0,1
07:34:43,262.5,2
07:34:47,259.0,1
07:34:48,265.0,5
07:34:50,270.0,1
07:34:53,268.0,5
07:34:54,267.75,4
07:34:55,269.0,2
07:34:59,269.0,1
07:35:01,266.0,4
07:35:03,263.0,2
07:35:04,263.0,9
07:35:06,260.0,1
07:35:07,260.5,2
07:35:08,269.0,1
07:35:09,269.0,2
07:35:11,265.33,3
07:35:13,263.5,4
07:35:14,263.0,1
07:35:17,266.0,2
07:35:18,260.25,4
07:35:23,261.0,3
07:35:24,261.0,3
07:35:27,260.0,1
07:35:28,259.3,10
07:35:34,257.0,4
07:35:36,262.2,5
07:35:37,263.0,1
07:35:38,262.0,1
07:35:40,256.75,4
07:35:41,259.12,8
07:35:42,264.0,1
07:35:43,264.0,1
07:35:45,263.0,7
07:35:46,263.0,2
07:35:49,263.0,2
07:35:53,262.33,6
07:35:54,264.0,1
07:35:55,259.4,5
07:36:00,269.0,2
07:36:02,269.0,2
07:36:03,268.0,2
07:36:04,262.33,6
07:36:06,261.4,5
07:36:07,259.0,1
07:36:08,259.0,3
07:36:10,258.67,9
07:36:14,266.0,1
07:36:15,264.0,2
07:36:19,268.0,5
07:36:20,269.0,1
07:36:21,267.0,3
07:36:24,263.0,3
07:36:25,261.0,2
07:36:26,259.0,1
07:36:31,255.5,2
07:36:33,257.0,2
07:36:35,256.0,5
07:36:36,253.67,6
07:36:40,258.0,2
07:36:41,256.67,3
07:36:42,258.0,4
07:36:44,258.0,4
07:36:47,256.75,4
07:36:48,262.43,7
07:36:50,258.0,2
07:36:54,254.0,3
07:36:55,255.57,7
07:36:57,257.83,6
07:37:01,258.0,4
07:37:02,250.5,4
07:37:04,260.5,6
07:37:08,258.62,8
07:37:09,258.0,4
07:37:12,259.0,4
07:37:15,263.0,3
07:37:19,268.0,5
07:37:21,261.4,5
07:37:23,258.0,3
07:37:25,256.0,1
07:37:26,257.0,1
07:37:27,258.0,2
07:37:29,257.5,4
07:37:31,264.0,4
07:37:32,266.0,1
07:37:33,264.0,3
07:37:35,263.0,6
07:37:38,267.0,5
07:37:43,263.0,3
07:37:45,262.62,8
07:37:50,262.27,11
07:37:51,259.4,5
07:37:52,268.0,5
07:37:55,269.0,2
07:37:58,269.0,3
07:38:00,269.0,4
07:38:02,269.0,2
07:38:04,264.6,5
07:38:07,266.6,5
07:38:08,261.67,3
07:38:12,259.0,4
07:38:15,259.0,4
07:38:19,263.0,2
07:38:20,259.0,1
07:38:21,254.0,3
07:38:22,258.4,10
07:38:25,264.0,3
07:38:32,263.0,1
07:38:34,262.5,2
07:38:35,257.4,5
07:38:36,256.0,1
07:38:37,262.71,7
07:38:38,258.0,1
07:38:39,268.0,4
07:38:40,259.0,1
07:38:41,260.2,5
07:38:43,260.33,6
07:38:45,260.0,1
07:38:46,258.0,3
07:38:48,260.67,6
07:38:49,260.0,3
07:38:52,261.0,4
07:38:53,262.0,1
07:38:58,264.5,6
07:38:59,263.0,2
07:39:00,268.0,1
07:39:01,264.4,5
07:39:05,262.0,1
07:39:08,262.0,2
07:39:10,259.5,4
07:39:11,258.0,2
07:39:14,262.0,2
07:39:17,258.0,1
07:39:18,261.0,3
07:39:20,267.0,3
07:39:21,265.5,2
07:39:22,263.0,3
07:39:24,267.0,3
07:39:26,266.0,1
07:39:29,263.0,3
07:39:32,266.0,1
07:39:33,263.0,4
07:39:37,259.0,2
07:39:38,259.5,2
07:39:39,269.0,4
07:39:41,260.0,1
07:39:44,264.0,3
07:39:45,263.0,1
07:39:47,260.0,2
07:39:48,263.0,1
07:39:49,263.67,3
07:39:53,265.43,7
07:39:55,269.0,4
07:39:57,269.0,1
07:39:59,269.0,5
07:40:02,267.0,2
07:40:04,268.0,1
07:40:07,269.0,2
07:40:08,268.0,5
07:40:16,268.0,2
07:40:17,268.0,2
07:40:18,266.75,4
07:40:21,264.6,5
07:40:24,263.0,2
07:40:25,263.0,1
07:40:27,261.0,5
07:40:30,264.0,3
07:40:32,263.0,2
07:40:33,261.2,5
07:40:34,261.0,1
07:40:37,262.0,3
07:40:42,268.0,2
07:40:43,268.0,3
07:40:47,268.0,3
07:40:48,266.5,2
07:40:54,268.0,1
07:40:55,267.0,1
07:40:57,266.0,2
07:41:01,266.0,1
07:41:06,266.0,2
07:41:08,265.33,3
07:41:09,262.0,2
07:41:14,260.8,10
07:41:16,260.0,1
07:41:17,258.0,7
07:41:18,259.12,8
07:41:22,267.4,5
07:41:24,267.0,1
07:41:26,267.0,3
07:41:32,267.0,3
07:41:33,267.0,2
07:41:36,268.0,1
07:41:37,266.0,5
07:41:40,262.0,3
07:41:41,260.0,3
07:41:42,262.0,2
07:41:43,263.0,2
07:41:45,262.0,3
07:41:46,263.0,4
07:41:47,262.0,1
07:41:50,264.6,5
07:41:52,268.0,2
07:41:55,262.0,1
07:41:57,261.0,1
07:42:00,261.0,1
07:42:03,259.5,2
07:42:05,258.0,3
07:42:09,258.0,2
07:42:11,263.33,3
07:42:13,258.0,4
07:42:16,265.33,6
07:42:18,269.0,2
07:42:20,265.0,5
07:42:21,261.67,3
07:42:22,260.0,2
07:42:27,264.0,7
07:42:28,267.0,2
07:42:31,267.0,4
07:42:32,266.0,1
07:42:34,266.0,4
07:42:36,263.0,3
07:42:39,261.0,1
07:42:40,259.0,1
07:42:41,259.0,1
07:42:43,260.0,1
07:42:45,261.0,2
07:42:46,267.5,2
07:42:48,263.0,3
07:42:52,258.0,2
07:42:58,263.17,6
07:42:59,261.0,2
07:43:00,261.25,4
07:43:05,264.17,6
07:43:10,261.5,4
07:43:11,260.0,1
07:43:13,254.0,1
07:43:16,254.0,2
07:43:17,258.14,7
07:43:21,263.0,1
07:43:22,261.0,2
07:43:29,255.0,3
07:43:30,254.0,1
07:43:33,258.0,4
07:43:35,258.5,8
07:43:38,256.0,4
07:43:40,257.0,1
07:43:41,256.33,3
07:43:43,257.0,3
07:43:44,259.5,6
07:43:46,263.33,6
07:43:52,256.0,5
07:43:55,256.0,1
07:43:56,255.67,3
07:43:57,255.0,4
07:43:58,258.0,4
07:43:59,263.0,3
07:44:00,261.0,2
07:44:01,259.0,3
