Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:06,356.0,2
07:30:08,357.0,2
07:30:12,356.2,5
07:30:13,354.6,5
07:30:21,354.4,5
07:30:22,349.2,5
07:30:24,348.0,2
07:30:26,347.6,5
07:30:29,356.0,3
07:30:30,355.0,4
07:30:38,355.6,5
07:30:39,355.0,2
07:30:42,356.0,6
07:30:47,354.62,8
07:30:48,354.0,5
07:30:50,354.5,2
07:30:51,356.0,1
07:31:00,357.0,3
07:31:01,358.0,8
07:31:06,357.2,5
07:31:08,356.5,4
07:31:13,356.0,4
07:31:15,356.0,3
07:31:16,355.0,1
07:31:17,355.0,3
07:31:19,355.0,2
07:31:22,356.0,8
07:31:29,356.0,2
07:31:30,355.0,9
07:31:33,357.0,1
07:31:38,357.0,4
07:31:39,355.8,5
07:31:40,355.0,3
07:31:41,353.4,5
07:31:42,348.0,1
07:31:49,351.6,5
07:31:52,353.0,3
07:31:53,353.75,4
07:31:54,355.0,5
07:31:55,354.0,1
07:31:57,356.0,4
07:32:03,355.0,3
07:32:05,354.0,1
07:32:07,353.5,2
07:32:08,355.0,3
07:32:09,355.0,1
07:32:10,355.0,2
07:32:11,355.0,4
07:32:20,354.33,9
07:32:21,353.0,4
07:32:22,352.0,4
07:32:24,353.0,2
07:32:27,351.0,5
07:32:33,350.0,3
07:32:34,346.0,3
07:32:35,346.0,4
07:32:39,354.5,2
07:32:40,354.0,1
07:32:41,352.4,5
07:32:43,352.0,4
07:32:45,349.0,3
07:32:50,349.0,3
07:32:52,347.8,5
07:32:55,346.0,1
07:32:56,344.67,3
07:32:57,350.0,2
07:33:01,354.0,1
07:33:06,355.0,1
07:33:07,355.0,4
07:33:10,353.57,7
07:33:11,353.0,4
07:33:12,352.0,4
07:33:15,352.0,5
07:33:18,352.75,4
07:33:22,355.0,8
07:33:24,356.0,2
07:33:26,355.89,9
07:33:32,355.0,2
07:33:39,355.6,5
07:33:40,355.0,3
07:33:47,357.0,1
07:33:48,356.0,2
07:33:50,357.0,5
07:33:53,357.0,3
07:33:54,356.4,5
07:33:58,354.1,10
07:33:59,344.25,4
07:34:01,340.0,2
07:34:02,340.0,1
07:34:04,338.0,4
07:34:05,339.5,4
07:34:08,343.0,1
07:34:10,345.92,12
07:34:11,353.0,6
07:34:12,349.5,4
07:34:13,349.0,1
07:34:17,354.0,3
07:34:20,354.0,2
07:34:24,354.0,4
07:34:25,356.0,4
07:34:28,356.0,2
07:34:32,356.0,5
07:34:33,353.0,2
07:34:35,348.6,5
07:34:36,349.0,2
07:34:37,349.71,7
07:34:38,348.0,1
07:34:40,341.0,5
07:34:41,349.0,4
07:34:42,350.0,3
07:34:44,344.8,5
07:34:50,341.0,3
07:34:53,341.0,1
07:34:54,341.0,1
07:34:55,340.6,5
07:34:57,347.0,2
07:34:58,346.33,6
07:34:59,351.0,4
07:35:00,351.0,1
07:35:01,350.0,1
07:35:03,350.0,2
07:35:04,349.0,2
07:35:05,350.4,5
07:35:10,346.0,1
07:35:12,351.8,5
07:35:13,345.0,2
07:35:14,341.33,6
07:35:17,342.0,1
07:35:19,348.17,6
07:35:20,349.0,2
07:35:22,349.0,3
07:35:23,351.25,4
07:35:28,355.0,10
07:35:29,355.0,4
07:35:31,354.0,3
07:35:35,354.67,3
07:35:36,354.8,5
07:35:37,357.0,2
07:35:41,357.0,5
07:35:43,356.0,1
07:35:44,353.25,4
07:35:46,355.0,1
07:35:48,356.0,4
07:35:50,356.0,1
07:35:52,355.0,3
07:35:53,351.0,5
07:35:55,349.0,1
07:35:58,352.0,4
07:35:59,347.0,1
07:36:00,347.56,9
07:36:01,346.2,5
07:36:02,354.0,5
07:36:03,347.0,1
07:36:06,357.0,1
07:36:07,357.5,4
07:36:09,358.0,3
07:36:11,358.0,5
07:36:14,356.86,7
07:36:16,356.0,5
07:36:17,355.0,3
07:36:19,349.5,6
07:36:22,350.0,2
07:36:23,349.0,2
07:36:24,349.0,3
07:36:25,349.0,4
07:36:26,351.4,5
07:36:28,358.0,5
07:36:30,359.0,1
07:36:32,359.0,4
07:36:33,357.71,7
07:36:34,356.4,5
07:36:37,359.0,10
07:36:40,356.0,2
07:36:41,356.0,9
07:36:43,356.0,3
07:36:44,355.0,1
07:36:45,353.0,3
07:36:46,357.0,2
07:36:49,358.0,5
07:36:54,358.0,8
07:36:56,356.6,5
07:36:57,355.0,5
07:36:59,355.0,2
07:37:00,355.0,4
07:37:02,353.43,7
07:37:03,357.0,1
07:37:05,356.0,2
07:37:07,358.0,1
07:37:12,359.0,3
07:37:14,356.5,4
07:37:15,352.56,9
07:37:16,349.0,7
07:37:18,350.0,2
07:37:20,347.2,5
07:37:22,347.5,6
07:37:24,350.14,7
07:37:25,357.0,1
07:37:26,355.75,4
07:37:34,344.86,7
07:37:35,343.75,4
07:37:38,354.0,5
07:37:39,354.0,3
07:37:40,355.0,4
07:37:49,358.0,1
07:37:51,358.0,2
07:37:52,358.0,5
07:37:53,358.0,4
07:37:54,358.0,10
07:37:55,358.0,2
07:37:57,355.8,5
07:37:59,351.25,8
07:38:01,356.5,2
07:38:02,350.2,5
07:38:05,359.0,2
07:38:08,357.25,4
07:38:10,356.0,2
07:38:12,349.75,4
07:38:14,349.0,1
07:38:18,349.0,1
07:38:19,347.0,2
07:38:20,343.6,5
07:38:21,341.0,2
07:38:22,341.0,5
07:38:23,345.22,9
07:38:25,349.0,6
07:38:27,356.0,1
07:38:30,355.0,7
07:38:32,357.0,2
07:38:36,341.0,1
07:38:38,343.0,2
07:38:39,344.67,6
07:38:40,347.0,1
07:38:41,347.0,1
07:38:43,347.0,1
07:38:44,351.67,12
07:38:48,357.0,1
07:38:51,356.75,4
07:38:52,356.0,4
07:38:53,354.0,7
07:38:54,354.0,4
07:38:57,354.0,1
07:38:59,353.0,1
07:39:01,355.0,3
07:39:03,350.2,5
07:39:04,348.5,2
07:39:06,349.25,4
07:39:08,348.5,4
07:39:11,348.0,3
07:39:15,344.0,1
07:39:17,348.0,5
07:39:18,346.6,5
07:39:20,350.0,2
07:39:25,354.71,7
07:39:28,354.0,2
07:39:29,354.0,1
07:39:30,353.0,1
07:39:32,355.0,3
07:39:37,356.0,2
07:39:38,352.67,3
07:39:40,357.0,8
07:39:44,355.2,5
07:39:45,356.0,2
07:39:52,358.0,2
07:39:53,358.0,5
07:39:54,358.0,2
07:39:55,357.5,4
07:39:58,357.0,7
07:40:01,356.0,2
07:40:04,356.0,4
07:40:09,356.0,2
07:40:10,356.0,1
07:40:15,354.67,3
07:40:17,353.75,4
07:40:18,353.0,1
07:40:19,352.67,3
07:40:21,350.0,2
07:40:24,356.25,4
07:40:25,357.0,1
07:40:27,356.0,1
07:40:30,356.0,5
07:40:31,356.0,6
07:40:35,356.0,1
07:40:36,356.0,5
07:40:42,355.43,7
07:40:43,354.4,5
07:40:46,350.75,4
07:40:48,356.0,2
07:40:49,356.0,2
07:40:51,354.0,3
07:40:54,352.67,3
07:40:55,352.0,2
07:40:56,346.8,5
07:41:03,354.0,2
07:41:07,355.0,5
07:41:08,355.0,1
07:41:16,355.0,3
07:41:19,354.0,5
07:41:20,355.0,1
07:41:21,353.0,3
07:41:26,353.0,1
07:41:27,353.0,3
07:41:28,352.0,1
07:41:30,347.0,7
07:41:33,355.0,5
07:41:35,354.0,3
07:41:36,353.0,2
07:41:39,348.33,3
07:41:41,352.5,4
07:41:43,350.2,5
07:41:44,349.0,4
07:41:45,349.0,1
07:41:47,347.86,7
07:41:48,356.0,5
07:41:52,356.0,1
07:41:55,356.0,6
07:42:00,356.0,2
07:42:03,355.0,2
07:42:05,357.0,2
07:42:06,356.0,2
07:42:07,356.0,3
07:42:12,357.5,2
07:42:13,355.4,5
07:42:15,355.0,4
07:42:16,354.0,2
07:42:17,354.0,5
07:42:27,356.0,1
07:42:33,356.0,3
07:42:34,356.0,5
07:42:35,356.0,3
07:42:39,358.0,3
07:42:42,358.0,4
07:42:45,357.0,5
07:42:46,357.0,1
07:42:47,355.0,5
07:42:50,357.0,5
07:42:51,356.0,1
07:42:52,354.43,7
07:42:57,354.2,5
07:42:59,352.0,1
07:43:02,351.0,1
07:43:03,349.0,2
07:43:05,349.0,2
07:43:07,349.0,1
07:43:09,357.0,1
07:43:14,356.0,6
07:43:17,356.0,1
07:43:18,357.0,3
07:43:22,358.0,1
07:43:23,357.0,1
07:43:24,357.0,2
07:43:26,356.0,1
07:43:27,356.0,4
07:43:28,356.0,2
07:43:32,356.0,5
07:43:36,356.0,2
07:43:37,356.0,1
07:43:38,356.67,3
07:43:41,356.0,4
07:43:43,355.5,6
07:43:44,355.0,4
07:43:47,356.0,4
07:43:50,356.0,3
07:43:51,355.0,3
07:43:52,354.0,2
