Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:03,276.0,3
07:30:08,278.0,2
07:30:12,278.0,2
07:30:15,277.0,2
07:30:18,280.0,6
07:30:19,281.0,2
07:30:21,279.67,3
07:30:22,277.6,5
07:30:24,278.0,1
07:30:25,274.2,5
07:30:26,276.0,11
07:30:27,276.0,3
07:30:36,279.0,1
07:30:37,274.0,5
07:30:39,274.0,1
07:30:40,274.75,4
07:30:43,274.0,3
07:30:47,277.5,2
07:30:50,278.0,5
07:30:51,278.0,4
07:30:58,278.0,1
07:30:59,276.5,4
07:31:02,275.0,3
07:31:03,274.0,1
07:31:04,272.0,1
07:31:05,271.0,3
07:31:06,270.0,4
07:31:07,270.0,2
07:31:08,270.5,4
07:31:09,270.25,4
07:31:11,280.0,4
07:31:15,279.0,3
07:31:17,274.0,2
07:31:22,277.0,1
07:31:24,275.11,9
07:31:28,269.0,2
07:31:29,274.09,11
07:31:31,276.0,3
07:31:35,273.0,4
07:31:36,272.0,2
07:31:37,274.0,11
07:31:42,276.0,5
07:31:44,278.14,7
07:31:45,276.4,5
07:31:46,276.0,1
07:31:47,275.2,5
07:31:48,277.0,2
07:31:51,275.33,3
07:31:53,273.6,5
07:31:56,279.8,5
07:31:59,276.0,1
07:32:04,274.33,3
07:32:06,275.4,5
07:32:07,269.67,6
07:32:10,267.0,2
07:32:12,269.0,1
07:32:15,269.0,5
07:32:18,269.0,1
07:32:20,269.5,4
07:32:22,275.0,4
07:32:26,275.0,1
07:32:29,277.0,2
07:32:30,273.33,6
07:32:33,273.9,10
07:32:37,273.0,5
07:32:38,279.0,1
07:32:40,280.0,4
07:32:42,281.0,4
07:32:43,282.0,2
07:32:44,279.0,5
07:32:48,279.0,2
07:32:49,279.0,1
07:32:50,270.5,2
07:32:51,270.0,1
07:32:54,277.25,4
07:32:56,280.0,3
07:32:57,279.29,7
07:33:00,279.0,1
07:33:01,279.0,6
07:33:13,280.5,6
07:33:15,278.0,2
07:33:16,277.0,6
07:33:17,275.8,5
07:33:18,277.0,1
07:33:21,272.33,3
07:33:23,272.25,8
07:33:24,273.0,3
07:33:29,273.0,4
07:33:30,270.5,2
07:33:32,279.67,6
07:33:33,283.0,5
07:33:35,281.0,2
07:33:36,278.0,3
07:33:37,278.0,2
07:33:39,278.0,2
07:33:40,277.0,5
07:33:41,279.0,1
07:33:42,280.0,2
07:33:46,272.0,3
07:33:48,275.0,1
07:33:51,270.0,1
07:33:52,267.0,4
07:33:56,270.12,8
07:33:58,275.0,1
07:34:00,272.5,4
07:34:01,270.67,9
07:34:04,264.0,3
07:34:09,268.62,13
07:34:10,266.0,1
07:34:11,271.0,1
07:34:15,272.29,7
07:34:17,274.17,6
07:34:18,275.0,1
07:34:19,272.0,1
07:34:20,273.0,2
07:34:21,274.0,7
07:34:23,268.67,3
07:34:24,265.5,2
07:34:26,274.8,5
07:34:31,278.5,4
07:34:36,279.0,1
07:34:39,281.0,1
07:34:40,277.0,7
07:34:41,273.89,9
07:34:43,274.2,5
07:34:44,275.0,7
07:34:45,274.0,3
07:34:49,280.0,1
07:34:51,275.78,9
07:34:54,272.33,3
07:34:56,270.5,2
07:34:57,271.5,8
07:35:03,276.0,1
07:35:05,278.0,3
07:35:08,276.67,3
07:35:10,277.8,5
07:35:13,278.0,1
07:35:15,275.0,1
07:35:16,275.0,1
07:35:18,280.0,1
07:35:19,273.6,5
07:35:20,270.6,5
07:35:21,279.0,2
07:35:23,277.0,4
07:35:25,275.0,3
07:35:27,277.0,2
07:35:28,273.75,4
07:35:29,272.4,5
07:35:32,268.0,1
07:35:36,267.43,7
07:35:39,268.5,4
07:35:41,274.11,9
07:35:44,273.0,2
07:35:45,271.0,1
07:35:47,271.69,13
07:35:48,263.0,3
07:35:50,275.67,6
07:35:52,276.6,5
07:35:55,278.0,3
07:35:56,277.0,3
07:36:01,279.0,5
07:36:02,278.0,2
07:36:04,276.0,2
07:36:05,276.0,3
07:36:06,276.7,10
07:36:10,275.8,5
07:36:12,280.0,2
07:36:14,277.0,5
07:36:18,275.57,7
07:36:21,274.0,7
07:36:22,274.0,1
07:36:23,275.0,1
07:36:25,275.0,3
07:36:33,274.4,5
07:36:35,272.67,3
07:36:36,269.83,6
07:36:37,279.0,3
07:36:38,278.0,4
07:36:39,275.0,2
07:36:41,277.0,3
07:36:45,278.5,4
07:36:46,277.0,3
07:36:50,277.0,2
07:36:51,279.0,1
07:36:52,281.0,2
07:36:55,281.2,5
07:36:56,275.5,2
