Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:05,164.33,6
07:30:06,166.0,2
07:30:08,166.0,1
07:30:09,168.0,2
07:30:10,169.0,3
07:30:12,168.33,3
07:30:13,169.0,2
07:30:17,175.0,4
07:30:23,178.0,2
07:30:26,177.0,1
07:30:27,175.0,3
07:30:29,173.67,6
07:30:31,173.0,1
07:30:35,172.6,5
07:30:37,171.0,2
07:30:39,170.0,6
07:30:40,169.0,2
07:30:41,170.0,1
07:30:44,175.0,1
07:30:45,175.0,1
07:30:46,174.2,5
07:30:48,173.0,3
07:30:49,173.0,1
07:30:50,172.5,2
07:30:53,168.75,4
07:30:54,166.5,4
07:30:56,169.0,1
07:30:58,169.43,7
07:31:01,168.25,4
07:31:02,167.0,1
07:31:04,167.0,1
07:31:08,164.0,3
07:31:11,166.4,5
07:31:12,167.0,6
07:31:13,171.0,1
07:31:14,172.0,5
07:31:15,171.67,6
07:31:17,169.0,2
07:31:18,171.67,12
07:31:22,174.25,8
07:31:23,169.0,4
07:31:25,173.0,3
07:31:29,173.0,3
07:31:34,175.3,10
07:31:36,177.0,3
07:31:37,175.0,5
07:31:40,175.0,2
07:31:41,173.0,3
07:31:42,171.75,8
07:31:43,169.0,3
07:31:45,170.0,4
07:31:46,171.0,2
07:31:47,174.0,2
07:31:51,178.0,4
07:31:55,175.67,3
07:31:58,173.0,6
07:32:00,173.0,5
07:32:03,171.64,14
07:32:04,169.0,6
07:32:05,172.0,4
07:32:09,173.0,1
07:32:14,171.0,1
07:32:15,169.5,2
07:32:16,167.25,4
07:32:17,170.6,5
07:32:20,170.0,1
07:32:22,168.0,1
07:32:24,169.5,8
07:32:28,168.33,3
07:32:33,165.8,5
07:32:34,167.0,2
07:32:36,167.0,4
07:32:37,168.0,4
07:32:38,165.4,5
07:32:39,170.0,1
07:32:40,166.0,1
07:32:41,164.0,2
07:32:43,167.44,9
07:32:45,170.0,3
07:32:46,174.0,1
07:32:49,176.0,3
07:32:50,176.75,4
07:32:52,177.25,8
07:32:58,176.33,6
07:32:59,178.0,1
07:33:01,174.0,3
07:33:02,174.0,4
07:33:03,174.0,1
07:33:05,174.0,3
07:33:06,174.0,2
07:33:07,172.75,4
07:33:08,172.0,4
07:33:10,171.0,3
07:33:12,170.0,3
07:33:13,169.83,12
07:33:17,175.33,3
07:33:18,173.1,10
07:33:21,175.0,2
07:33:23,174.0,3
07:33:26,176.89,9
07:33:27,171.67,3
07:33:28,170.0,2
07:33:29,173.0,1
07:33:31,173.0,3
07:33:32,170.0,2
07:33:33,171.25,4
07:33:34,170.0,8
07:33:39,175.0,5
07:33:43,180.0,2
07:33:44,179.25,4
07:33:45,175.4,5
07:33:47,172.17,6
07:33:48,174.2,5
07:33:49,173.0,3
07:33:52,176.4,5
07:33:56,176.0,2
07:33:58,174.67,3
07:33:59,176.0,5
07:34:01,177.0,5
07:34:02,178.0,1
07:34:03,173.8,5
07:34:07,174.0,7
07:34:09,174.0,1
07:34:11,173.5,6
07:34:12,178.0,5
07:34:13,172.5,4
07:34:16,172.0,7
07:34:17,173.0,1
07:34:18,173.0,5
07:34:23,175.17,12
07:34:29,171.5,2
07:34:30,171.0,4
07:34:31,169.5,4
07:34:32,166.11,9
07:34:34,166.0,7
07:34:36,167.67,3
07:34:37,168.0,2
07:34:38,170.0,4
07:34:41,176.0,1
07:34:45,162.0,2
07:34:46,164.5,2
07:34:48,164.0,2
07:34:50,164.33,3
07:34:52,165.0,2
07:34:53,167.22,9
07:34:56,179.0,2
07:34:57,177.33,6
07:34:59,177.0,1
07:35:00,177.0,1
07:35:02,176.25,4
07:35:03,174.0,1
07:35:04,173.25,4
07:35:08,177.0,1
07:35:09,177.0,2
07:35:10,175.0,2
07:35:13,174.57,7
07:35:14,172.5,4
07:35:15,170.0,1
07:35:20,178.0,1
07:35:23,173.0,2
07:35:24,173.0,2
07:35:25,176.0,2
07:35:26,170.0,5
07:35:28,171.0,4
07:35:30,169.0,3
07:35:33,166.0,6
07:35:40,177.5,2
07:35:46,177.0,1
07:35:47,176.0,4
07:35:48,175.2,5
07:35:49,174.0,1
07:35:50,173.5,2
07:35:51,175.0,1
07:35:52,179.0,2
07:35:55,179.0,2
07:35:57,173.0,2
07:35:58,173.0,1
07:36:00,176.0,3
07:36:02,174.5,2
07:36:03,172.6,5
07:36:04,172.0,2
07:36:07,177.0,6
07:36:08,177.0,1
07:36:09,175.75,4
07:36:15,172.0,6
07:36:16,171.0,3
07:36:17,170.0,3
07:36:18,170.0,2
07:36:25,174.0,8
07:36:30,174.0,1
07:36:31,174.0,1
07:36:33,174.75,4
07:36:34,174.0,2
07:36:38,179.0,6
07:36:39,177.0,4
07:36:41,175.33,3
07:36:42,174.0,2
07:36:49,177.33,3
07:36:50,176.0,1
07:36:51,176.0,1
07:36:53,177.0,4
07:36:55,176.0,1
07:37:00,174.5,14
07:37:01,178.0,1
07:37:04,173.2,10
07:37:05,172.8,5
07:37:06,171.0,2
07:37:07,170.5,6
07:37:08,170.0,5
07:37:10,173.0,3
07:37:11,178.0,1
07:37:15,174.6,5
07:37:19,176.5,4
07:37:20,172.2,5
07:37:21,171.29,7
07:37:22,169.0,3
07:37:25,161.67,3
07:37:26,164.91,11
07:37:34,174.0,6
07:37:35,172.0,2
07:37:41,177.4,5
07:37:44,177.0,4
07:37:46,174.6,5
07:37:49,173.2,5
