Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:04,143.2,5
07:30:08,143.0,1
07:30:10,147.67,3
07:30:12,148.0,1
07:30:13,144.5,8
07:30:14,148.0,1
07:30:15,151.56,9
07:30:16,153.0,3
07:30:23,157.0,6
07:30:24,153.0,2
07:30:26,155.29,7
07:30:28,153.0,1
07:30:29,151.0,3
07:30:30,151.0,2
07:30:36,154.0,4
07:30:38,154.0,1
07:30:39,151.0,4
07:30:40,151.0,1
07:30:41,151.0,4
07:30:42,153.0,2
07:30:44,153.67,6
07:30:45,155.0,5
07:30:46,154.25,4
07:30:48,159.0,1
07:30:49,152.5,2
07:30:54,151.8,5
07:30:56,151.0,4
07:30:57,150.33,3
07:31:00,151.5,10
07:31:01,148.0,3
07:31:02,153.0,4
07:31:05,148.0,1
07:31:06,149.0,5
07:31:07,150.0,1
07:31:13,146.8,10
07:31:14,154.2,5
07:31:16,152.0,3
07:31:17,151.0,2
07:31:19,159.0,6
07:31:20,156.5,2
07:31:23,154.0,1
07:31:28,152.75,4
07:31:30,159.0,3
07:31:31,154.75,8
07:31:34,152.62,8
07:31:37,153.67,3
07:31:38,152.5,2
07:31:39,152.4,5
07:31:44,159.0,2
07:31:45,155.0,1
07:31:46,154.0,3
07:31:48,153.0,1
07:31:49,152.62,8
07:31:51,151.2,5
07:31:58,153.0,1
07:32:01,154.86,7
07:32:02,153.2,5
07:32:05,151.2,5
07:32:07,151.0,5
07:32:09,154.0,2
07:32:10,153.0,1
07:32:13,153.71,7
07:32:18,154.44,9
07:32:21,154.0,3
07:32:26,157.0,2
07:32:27,154.0,1
07:32:28,152.0,3
07:32:29,152.0,1
07:32:30,151.56,9
07:32:31,151.0,1
07:32:36,155.5,2
07:32:37,154.0,4
07:32:39,152.2,5
07:32:41,152.2,5
07:32:42,152.5,4
07:32:44,151.0,1
07:32:45,151.0,3
07:32:46,148.5,6
07:32:47,148.0,3
07:32:48,148.0,1
07:32:53,151.4,5
07:32:55,149.0,5
07:32:56,149.0,4
07:32:57,151.0,4
07:32:58,151.0,4
07:33:00,147.0,5
07:33:01,146.0,5
07:33:02,145.0,4
07:33:08,143.75,8
07:33:10,144.57,7
07:33:11,145.0,5
07:33:13,146.92,13
07:33:14,147.0,4
07:33:20,160.0,3
07:33:21,158.67,3
07:33:22,153.25,4
07:33:24,151.0,5
07:33:27,151.5,6
07:33:29,151.0,4
07:33:34,155.0,1
07:33:37,155.5,2
07:33:38,154.0,1
07:33:39,154.0,4
07:33:40,157.0,1
07:33:41,153.0,1
07:33:42,153.0,5
07:33:43,153.0,2
07:33:45,152.0,2
07:33:46,152.0,2
07:33:50,157.33,6
07:33:51,153.0,5
07:33:55,154.67,3
07:33:57,154.0,1
07:34:00,153.0,4
07:34:02,157.0,5
07:34:03,153.75,4
07:34:05,152.0,5
07:34:06,151.0,1
07:34:08,151.0,4
07:34:09,149.0,3
07:34:10,150.67,3
07:34:11,149.0,3
07:34:13,157.0,1
07:34:15,154.0,3
07:34:23,157.0,2
07:34:24,157.0,4
07:34:25,157.43,7
07:34:26,158.33,3
07:34:28,157.0,6
07:34:29,156.0,2
07:34:30,154.0,2
07:34:31,154.0,1
07:34:34,153.0,4
07:34:37,152.0,2
07:34:38,151.0,3
07:34:39,150.5,4
07:34:41,152.67,3
07:34:42,153.0,1
07:34:43,152.33,3
07:34:45,149.0,6
