Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:08,139.0,1
07:30:10,130.67,3
07:30:11,131.67,6
07:30:14,134.14,7
07:30:16,132.0,3
07:30:17,135.89,9
07:30:21,147.0,2
07:30:25,147.0,2
07:30:29,143.33,6
07:30:31,141.6,5
07:30:32,139.0,4
07:30:33,139.0,2
07:30:36,144.0,1
07:30:37,138.5,4
07:30:38,140.0,2
07:30:40,135.0,1
07:30:41,139.33,6
07:30:44,135.8,5
07:30:45,134.0,1
07:30:47,133.5,2
07:30:48,132.0,1
07:30:50,135.8,5
07:30:53,139.67,3
07:30:55,144.11,9
07:30:59,143.0,2
07:31:01,147.0,6
07:31:02,147.0,1
07:31:03,147.0,4
07:31:04,146.0,5
07:31:05,146.0,1
07:31:06,143.0,1
07:31:13,144.5,4
07:31:15,139.0,2
07:31:16,139.0,4
07:31:18,139.0,1
07:31:20,139.0,4
07:31:22,141.0,2
07:31:23,139.0,5
07:31:24,139.33,3
07:31:25,139.31,13
07:31:28,139.0,3
07:31:31,138.8,5
07:31:32,138.67,3
07:31:33,139.0,1
07:31:34,139.0,1
07:31:35,140.5,4
07:31:36,147.0,2
07:31:37,145.8,5
07:31:38,141.8,5
07:31:40,139.6,5
07:31:43,143.0,1
07:31:45,143.0,2
07:31:50,143.67,3
07:31:51,141.0,4
07:31:52,141.0,5
07:31:53,141.67,3
07:31:54,141.0,3
07:31:55,140.33,3
07:32:00,143.0,1
07:32:02,143.0,1
07:32:03,140.0,1
07:32:05,142.0,1
07:32:06,144.0,1
07:32:08,145.0,5
07:32:14,146.0,3
07:32:16,143.0,4
07:32:18,143.0,2
07:32:19,140.67,18
07:32:21,142.0,1
07:32:24,140.6,5
07:32:25,139.0,1
07:32:26,139.0,1
07:32:29,139.8,5
07:32:32,134.08,12
07:32:37,141.0,1
07:32:38,143.0,2
07:32:41,146.0,2
07:32:42,146.0,4
07:32:44,145.67,6
07:32:51,147.0,5
07:32:52,146.33,6
07:32:53,146.0,2
07:32:55,146.0,4
07:32:57,146.0,4
07:32:59,145.8,5
07:33:00,141.67,6
07:33:02,145.0,2
07:33:03,141.0,6
07:33:04,141.0,2
07:33:05,147.0,1
07:33:08,146.5,4
07:33:09,143.0,1
07:33:15,144.8,5
07:33:16,143.0,3
07:33:20,141.29,7
07:33:22,143.0,2
07:33:23,141.71,7
