Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:04,130.0,3
07:30:06,136.0,5
07:30:11,138.0,2
07:30:12,136.0,1
07:30:13,136.0,1
07:30:14,136.0,5
07:30:15,131.5,2
07:30:16,131.0,2
07:30:17,130.5,4
07:30:18,130.0,4
07:30:19,131.0,3
07:30:20,130.0,2
07:30:23,133.0,2
07:30:24,132.4,5
07:30:27,132.0,3
07:30:29,132.67,3
07:30:30,133.0,1
07:30:33,129.33,3
07:30:34,130.0,1
07:30:36,130.0,3
07:30:39,132.29,7
07:30:41,131.33,6
07:30:42,131.0,2
07:30:44,131.5,6
07:30:47,131.0,1
07:30:48,132.0,5
07:30:50,136.5,4
07:30:54,136.4,5
07:30:55,136.0,4
07:30:56,133.33,6
07:30:59,132.0,3
07:31:00,134.5,2
07:31:02,136.0,4
07:31:03,136.0,1
07:31:04,130.86,7
07:31:07,132.0,3
07:31:08,131.12,8
07:31:09,129.0,2
07:31:10,129.0,2
07:31:11,130.33,6
07:31:12,129.0,3
07:31:16,139.0,2
07:31:21,138.0,2
07:31:23,137.0,1
07:31:24,137.0,1
07:31:26,138.5,4
07:31:32,136.8,5
07:31:38,135.0,14
07:31:39,135.5,2
07:31:40,133.0,4
07:31:41,138.0,3
07:31:45,137.0,4
07:31:46,136.0,3
07:31:47,136.67,3
07:31:48,136.0,2
07:31:49,136.0,4
07:31:51,136.0,1
07:31:57,136.0,6
07:31:58,134.5,2
07:32:00,133.0,1
07:32:01,133.0,3
07:32:02,133.0,3
07:32:03,131.25,4
07:32:06,132.14,7
07:32:07,132.0,2
07:32:08,133.0,3
07:32:09,133.0,1
07:32:11,130.0,3
07:32:13,132.33,3
07:32:14,130.0,1
07:32:16,137.0,3
07:32:18,136.0,2
07:32:23,136.0,6
07:32:24,136.0,1
07:32:27,134.2,5
07:32:28,133.0,4
07:32:32,136.0,4
07:32:33,131.5,4
07:32:34,131.0,4
07:32:36,129.0,2
07:32:38,129.0,1
07:32:39,126.6,5
07:32:42,127.0,2
07:32:44,128.57,7
07:32:48,128.0,1
07:32:49,128.0,5
07:32:53,139.0,1
07:32:55,135.71,7
07:32:56,133.0,5
07:32:57,133.0,3
07:32:59,133.0,4
07:33:00,137.0,4
07:33:01,137.0,2
07:33:06,138.33,3
07:33:08,136.0,1
07:33:10,136.0,6
07:33:11,133.0,3
07:33:12,133.0,1
07:33:13,133.5,2
07:33:14,133.0,6
07:33:15,132.0,1
07:33:16,133.0,1
07:33:19,133.25,4
07:33:21,131.2,5
07:33:24,134.0,4
07:33:27,132.0,2
07:33:29,131.0,5
07:33:34,136.5,2
07:33:35,136.0,5
07:33:36,134.5,6
07:33:37,133.0,3
07:33:39,133.0,1
07:33:40,133.0,2
07:33:41,133.0,4
07:33:43,131.4,5
07:33:44,132.0,2
07:33:45,132.0,1
07:33:47,135.0,2
07:33:52,137.6,5
07:33:57,137.0,2
07:34:00,137.0,1
07:34:01,137.0,5
07:34:03,137.0,5
07:34:04,136.0,1
07:34:05,136.0,1
07:34:06,136.0,4
07:34:07,134.5,2
07:34:08,133.0,1
07:34:09,137.0,4
07:34:11,136.14,7
07:34:17,132.25,8
07:34:22,138.0,3
07:34:27,138.0,4
07:34:30,133.5,8
07:34:36,137.0,4
07:34:38,136.0,2
07:34:39,136.0,4
07:34:41,136.0,6
07:34:42,139.0,1
07:34:43,137.0,3
07:34:44,137.8,5
07:34:45,136.0,3
07:34:49,136.25,4
07:34:51,136.0,4
07:34:52,136.0,1
07:34:54,136.0,6
07:34:55,137.0,2
07:34:57,133.67,3
07:34:58,133.0,1
07:35:00,136.0,6
07:35:03,136.0,1
07:35:08,136.0,8
07:35:11,137.0,10
07:35:12,137.0,1
07:35:15,136.6,5
07:35:18,135.5,4
07:35:20,136.25,8
07:35:21,135.4,5
07:35:22,136.0,2
07:35:23,133.0,3
07:35:24,133.0,3
07:35:25,133.0,2
07:35:28,131.88,8
07:35:38,136.0,5
07:35:42,136.4,5
07:35:46,139.0,3
07:35:47,139.0,6
07:35:48,139.0,1
07:35:49,139.0,5
07:35:52,136.0,2
07:35:55,136.0,5
07:35:59,137.0,7
07:36:02,137.0,2
07:36:03,137.0,1
07:36:04,136.25,4
07:36:08,136.0,2
07:36:10,137.0,1
07:36:12,135.5,4
07:36:17,137.0,2
