Trade_time,Weighted_Avg_Price,Trade_Volume
07:30:05,209.0,2
07:30:06,207.0,2
07:30:10,208.0,1
07:30:12,207.0,5
07:30:15,207.0,3
07:30:16,207.0,5
07:30:18,202.0,5
07:30:22,192.86,7
07:30:24,199.43,7
07:30:26,200.0,5
07:30:31,195.67,3
07:30:32,198.33,6
07:30:33,201.0,1
07:30:34,201.0,1
07:30:35,202.0,1
07:30:36,201.0,1
07:30:39,202.33,3
07:30:41,205.0,1
07:30:44,206.0,2
07:30:45,205.0,1
07:30:46,201.0,3
07:30:47,201.0,5
07:30:49,201.0,6
07:30:50,202.0,4
07:30:53,200.6,5
07:30:54,201.0,1
07:30:55,201.0,8
07:31:00,206.0,3
07:31:05,208.0,1
07:31:10,208.0,1
07:31:11,207.2,5
07:31:14,206.0,2
07:31:16,206.0,3
07:31:17,203.71,7
07:31:18,206.0,1
07:31:20,201.6,5
07:31:21,200.86,7
07:31:22,203.0,1
07:31:23,204.0,4
07:31:25,200.2,5
07:31:26,200.88,8
07:31:28,202.33,3
07:31:30,201.25,4
07:31:32,199.2,5
07:31:37,204.0,4
07:31:42,208.0,4
07:31:44,203.0,2
07:31:45,203.0,2
07:31:46,203.0,3
07:31:49,206.0,1
07:31:54,208.0,1
07:31:55,206.29,7
07:31:57,206.0,3
07:31:58,202.33,6
07:32:02,201.0,4
07:32:03,200.38,8
07:32:04,200.0,4
07:32:05,203.0,1
07:32:06,201.91,11
07:32:11,204.4,10
07:32:15,207.25,4
07:32:16,207.0,4
07:32:20,206.25,4
07:32:23,206.0,5
07:32:24,205.2,5
07:32:26,202.5,8
07:32:27,204.0,3
07:32:28,202.0,1
07:32:29,203.17,6
07:32:30,204.0,2
07:32:32,206.0,1
07:32:37,202.0,2
07:32:38,201.0,5
07:32:39,203.0,5
07:32:41,207.5,4
07:32:44,208.0,3
07:32:46,201.0,4
07:32:55,208.0,3
07:32:56,208.0,5
07:32:58,208.0,5
07:32:59,204.0,4
07:33:00,204.0,4
07:33:01,200.44,9
07:33:02,197.0,1
07:33:05,196.18,11
07:33:09,206.33,3
07:33:13,206.0,1
07:33:14,206.0,2
07:33:15,206.25,4
07:33:16,204.0,5
07:33:19,206.6,5
07:33:22,208.0,4
07:33:29,208.0,3
07:33:31,208.0,2
07:33:32,208.0,9
07:33:33,205.0,2
07:33:34,204.0,3
07:33:35,204.2,5
07:33:36,204.0,1
07:33:37,203.0,5
07:33:39,204.0,1
07:33:40,202.14,7
07:33:48,208.0,1
07:33:51,208.0,1
07:33:54,208.0,2
07:33:56,208.0,6
07:33:57,206.8,5
07:33:58,206.57,7
07:34:00,206.0,9
07:34:01,204.33,6
07:34:02,204.0,5
07:34:03,204.0,4
07:34:06,203.0,1
07:34:08,207.0,5
07:34:17,206.25,4
07:34:18,206.0,5
07:34:19,206.0,1
07:34:20,208.0,4
07:34:22,206.67,6
07:34:23,203.71,7
07:34:24,202.38,8
07:34:25,200.0,5
07:34:26,206.0,5
07:34:29,200.5,6
07:34:31,198.0,2
07:34:32,195.0,3
07:34:37,193.0,4
07:34:38,193.0,1
07:34:39,198.0,4
07:34:40,198.33,3
07:34:42,200.0,4
07:34:44,203.33,3
07:34:45,190.0,3
07:34:46,191.0,1
07:34:49,191.5,2
07:34:50,193.0,1
07:34:51,195.62,8
07:34:52,196.0,1
07:34:53,198.0,5
07:34:54,199.0,3
07:34:57,200.0,1
07:35:00,203.33,6
07:35:01,202.0,2
07:35:02,201.33,3
07:35:03,201.0,2
07:35:04,198.5,4
07:35:05,200.5,2
07:35:06,201.43,7
07:35:10,196.0,5
07:35:11,201.5,2
07:35:15,191.0,2
07:35:16,191.33,3
07:35:20,195.33,3
07:35:23,199.8,5
07:35:24,199.0,2
07:35:26,206.0,2
07:35:27,202.0,2
07:35:29,206.0,1
07:35:30,206.0,2
07:35:31,204.75,4
07:35:32,201.0,5
07:35:36,204.0,1
07:35:37,200.55,11
07:35:40,202.5,4
07:35:44,209.0,6
07:35:45,202.6,5
07:35:47,202.0,2
07:35:51,206.0,6
07:35:52,202.0,1
07:35:55,202.0,4
07:35:56,203.0,1
07:36:04,206.0,3
07:36:05,203.25,8
07:36:07,201.18,11
07:36:08,201.0,5
07:36:13,204.4,5
07:36:16,202.6,10
07:36:21,206.5,8
07:36:24,206.0,3
07:36:25,206.33,9
07:36:26,206.0,1
07:36:28,208.17,6
07:36:30,205.0,3
07:36:33,206.0,4
07:36:37,208.0,1
07:36:40,206.5,2
07:36:43,206.0,12
07:36:44,203.0,1
07:36:45,202.0,2
07:36:47,201.0,3
07:36:48,209.0,1
07:36:49,209.0,5
07:36:51,209.0,2
07:36:58,209.0,4
07:36:59,208.2,5
07:37:00,205.6,5
07:37:01,207.33,3
07:37:04,207.5,4
07:37:05,207.0,3
07:37:08,204.0,1
07:37:09,204.0,2
07:37:10,203.0,2
07:37:11,207.0,2
07:37:12,202.0,1
07:37:15,203.0,2
07:37:20,204.0,2
07:37:21,203.56,9
07:37:22,208.0,3
07:37:24,205.12,8
07:37:25,202.0,5
07:37:27,202.0,1
07:37:28,203.33,3
07:37:41,207.62,13
07:37:42,206.5,2
07:37:43,205.0,5
07:37:48,209.0,1
07:37:49,207.0,6
07:37:52,203.08,12
07:37:54,203.75,4
07:37:57,208.0,2
07:37:59,207.0,5
07:38:03,207.0,1
07:38:04,202.0,6
07:38:05,194.0,1
07:38:06,193.0,1
07:38:09,196.14,7
07:38:10,194.2,5
07:38:11,196.0,4
07:38:13,194.0,1
07:38:14,196.0,2
07:38:15,198.2,5
07:38:16,200.0,2
07:38:17,201.0,1
07:38:22,204.17,12
07:38:24,205.0,2
07:38:25,201.2,5
07:38:26,201.0,2
07:38:29,209.0,1
07:38:32,209.0,2
07:38:34,205.0,3
07:38:37,203.0,4
07:38:39,203.75,8
07:38:46,207.0,2
07:38:50,207.0,5
07:38:53,208.0,1
07:38:54,208.0,4
07:38:55,207.0,1
07:38:56,204.0,2
07:38:57,202.0,1
07:38:58,206.33,3
07:38:59,205.4,5
07:39:00,202.0,3
07:39:01,202.0,1
07:39:02,205.0,3
07:39:03,202.0,4
07:39:06,209.0,1
07:39:07,202.4,5
07:39:08,202.0,3
07:39:09,202.0,3
07:39:12,207.0,1
07:39:16,207.0,5
07:39:17,207.0,3
07:39:18,202.33,3
07:39:19,203.0,1
07:39:20,205.0,1
07:39:21,207.0,4
07:39:22,206.0,6
07:39:24,204.4,5
07:39:26,204.0,4
07:39:28,203.6,5
07:39:29,203.0,3
07:39:34,203.86,7
07:39:36,204.5,2
07:39:37,202.0,4
07:39:39,207.0,4
07:39:40,205.0,5
07:39:41,205.0,3
07:39:42,205.0,5
07:39:45,209.0,4
07:39:46,209.0,3
07:39:47,204.89,9
07:39:49,205.5,6
07:39:50,201.0,2
07:40:01,205.43,7
07:40:02,203.17,6
07:40:03,201.33,3
07:40:04,201.0,2
07:40:05,201.0,1
07:40:07,201.83,6
07:40:08,201.3,10
07:40:10,201.0,3
07:40:11,201.0,6
07:40:13,198.0,2
07:40:15,203.0,2
07:40:16,201.75,4
07:40:17,207.0,3
07:40:20,206.0,4
07:40:22,210.0,4
07:40:30,204.67,3
07:40:34,208.0,5
07:40:40,208.0,2
07:40:41,207.29,7
07:40:43,206.0,6
07:40:46,206.0,1
07:40:47,204.6,5
