Datetime,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Weighted_Avg_Bid_Price,Weighted_Avg_Ask_Price,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Trade_Volume
2025-01-02 07:40:00,265.39500000000004,53.9,270.6413333333333,34.2,263.7248333333333,68.33333333333333,274.59766666666667,44.35,268.0185,5.246333333333329,122.23333333333333,78.55,1.336816424910507,265.39500000000004,270.6413333333333,200.78333333333333,43.68333333333333,-1.1083333333333334,0.18516666666666665,265.72083333333336,2.5652173913043477
2025-01-02 07:41:00,263.71733333333333,51.35,268.54183333333333,35.06666666666667,260.8403333333333,64.13333333333334,275.10499999999996,47.05,266.12933333333336,4.824499999999999,115.48333333333333,82.11666666666666,1.5292127655673358,263.71733333333333,268.54183333333333,197.6,33.36666666666667,2.5083333333333333,0.07216666666666667,264.0901666666667,3.1153846153846154
2025-01-02 07:42:00,260.89566666666667,58.63333333333333,267.84866666666665,26.75,258.4053333333333,60.733333333333334,270.6015,37.86666666666667,264.37233333333336,6.953000000000004,119.36666666666666,64.61666666666666,1.1893108796467537,260.89566666666667,267.84866666666665,183.98333333333332,54.75,-1.7166666666666666,0.24033333333333334,261.8193333333333,2.7777777777777777
2025-01-02 07:43:00,256.27500000000003,63.90909090909091,263.09659090909093,48.75,252.6722727272727,62.43181818181818,272.38295454545454,45.02272727272727,259.6859090909091,6.821590909090909,126.3409090909091,93.77272727272727,1.9689201154586684,256.27500000000003,263.09659090909093,220.11363636363637,32.56818181818182,8.954545454545455,0.06704545454545453,259.655,3.5
2025-01-02 07:44:00,254.9242857142857,36.61904761904762,261.38142857142856,43.11904761904762,250.93238095238095,71.78571428571429,276.5492857142857,33.76190476190476,258.15190476190475,6.4571428571428555,108.4047619047619,76.88095238095238,2.447559886921026,254.9242857142857,261.38142857142856,185.28571428571428,31.523809523809526,2.8214285714285716,0.09380952380952381,258.3776190476191,2.4761904761904763
2025-01-02 07:45:00,262.53763157894736,49.3421052631579,299.5678947368421,22.605263157894736,258.1373684210526,52.23684210526316,352.20394736842104,27.026315789473685,281.05263157894734,37.03026315789473,101.57894736842105,49.63157894736842,21.73017322018787,262.53763157894736,299.5678947368421,151.21052631578948,51.94736842105263,2.5789473684210527,0.30210526315789477,262.7734210526316,4.388888888888889
2025-01-02 07:46:00,259.3632258064516,23.93548387096774,273.01354838709676,20.225806451612904,234.90387096774194,26.161290322580644,344.09483870967745,30.06451612903226,266.18806451612903,13.650322580645163,50.096774193548384,50.29032258064516,14.426567658448763,259.3632258064516,273.01354838709676,100.38709677419355,-0.1935483870967742,-3.2580645161290325,-0.020967741935483876,261.0316129032258,3.0
2025-01-02 07:47:00,262.54581395348833,50.13953488372093,300.49418604651163,23.74418604651163,257.43488372093026,47.395348837209305,358.94023255813954,21.627906976744185,281.51906976744186,37.94837209302325,97.53488372093024,45.372093023255815,19.137819768553147,262.54581395348833,300.49418604651163,142.90697674418604,52.16279069767442,-7.3023255813953485,0.2897674418604651,262.8562790697674,5.0588235294117645
2025-01-02 07:48:00,261.3170588235294,50.3921568627451,277.3941176470588,24.901960784313726,257.8933333333333,63.96078431372549,318.97803921568624,24.019607843137255,269.3552941176471,16.077058823529413,114.3529411764706,48.92156862745098,7.049286130698271,261.3170588235294,277.3941176470588,163.27450980392157,65.43137254901961,1.1666666666666667,0.3576470588235294,261.7556862745098,3.7916666666666665
2025-01-02 07:49:00,261.62267857142854,58.0,276.9239285714286,29.142857142857142,259.61160714285717,74.32142857142857,320.39428571428573,34.339285714285715,269.2739285714286,15.301249999999998,132.32142857142858,63.482142857142854,7.029686654542428,261.62267857142854,276.9239285714286,195.80357142857142,68.83928571428571,0.3482142857142857,0.28178571428571425,261.5526785714286,3.2857142857142856
2025-01-02 07:50:00,262.67900000000003,40.44,275.1196,30.46,250.9328,43.2,322.7674,35.08,268.8994,12.440600000000002,83.64,65.54,8.289794825929352,262.67900000000003,275.1196,149.18,18.1,-4.15,0.0902,262.8676,3.6
2025-01-02 07:51:00,256.47414634146344,30.951219512195124,276.23219512195124,23.73170731707317,233.42951219512196,40.0,316.0992682926829,24.902439024390244,266.35243902439026,19.7580487804878,70.95121951219512,48.63414634146341,10.160573598682275,256.47414634146344,276.23219512195124,119.58536585365853,22.317073170731707,3.3902439024390243,0.20097560975609757,258.94804878048785,2.9130434782608696
2025-01-02 07:52:00,256.9423255813954,48.674418604651166,266.8460465116279,31.511627906976745,243.86162790697674,61.55813953488372,326.24302325581397,26.767441860465116,261.89418604651166,9.90372093023256,110.23255813953489,58.27906976744186,5.007868646548213,256.9423255813954,266.8460465116279,168.51162790697674,51.95348837209303,-8.55813953488372,0.283953488372093,260.17372093023255,3.0
2025-01-02 07:53:00,263.07510638297873,36.8936170212766,299.06893617021274,34.06382978723404,260.2640425531915,39.191489361702125,371.3863829787234,30.319148936170212,281.0727659574468,35.99382978723404,76.08510638297872,64.38297872340425,22.43296309107577,263.07510638297873,299.06893617021274,140.46808510638297,11.702127659574469,0.425531914893617,0.07127659574468086,264.5831914893617,4.636363636363637
2025-01-02 07:54:00,258.4981395348837,27.53488372093023,278.69860465116284,30.697674418604652,252.0313953488372,42.74418604651163,319.78511627906977,31.11627906976744,268.5988372093023,20.200465116279076,70.27906976744185,61.81395348837209,12.353172577042166,258.4981395348837,278.69860465116284,132.09302325581396,8.465116279069768,-0.27906976744186046,0.001395348837209299,260.23581395348833,3.25
2025-01-02 07:55:00,262.9274193548387,32.516129032258064,305.3709677419355,33.87096774193548,245.82354838709676,45.064516129032256,348.6774193548387,27.548387096774192,284.1487096774194,42.44354838709678,77.58064516129032,61.41935483870968,9.179372615528234,262.9274193548387,305.3709677419355,139.0,16.161290322580644,4.258064516129032,0.09,263.68,3.5833333333333335
2025-01-02 07:56:00,258.97568181818184,62.77272727272727,271.26272727272726,35.77272727272727,253.48454545454544,58.18181818181818,310.7395454545454,37.47727272727273,265.11977272727273,12.287045454545451,120.95454545454545,73.25,10.466983126183065,258.97568181818184,271.26272727272726,194.20454545454547,47.70454545454545,-1.7840909090909092,0.17931818181818182,260.6975,4.083333333333333
2025-01-02 07:57:00,258.12416666666667,46.125,263.65000000000003,32.583333333333336,254.69041666666666,43.708333333333336,268.1745833333333,31.125,260.88708333333335,5.525833333333337,89.83333333333333,63.708333333333336,1.833514477079129,258.12416666666667,263.65000000000003,153.54166666666666,26.125,-6.729166666666667,0.105,259.97875,3.9166666666666665
2025-01-02 07:58:00,253.4030769230769,38.69230769230769,258.2123076923077,40.30769230769231,248.40076923076924,33.15384615384615,269.4630769230769,53.15384615384615,255.80846153846153,4.809230769230767,71.84615384615384,93.46153846153847,1.6920621840858052,253.4030769230769,258.2123076923077,165.30769230769232,-21.615384615384617,-17.615384615384617,-0.13692307692307693,255.91,3.0
2025-01-02 07:59:00,258.0525,49.25,279.18041666666664,35.458333333333336,251.43916666666667,46.916666666666664,376.4166666666667,33.791666666666664,268.61625,21.127916666666668,96.16666666666667,69.25,16.60445788972917,258.0525,279.18041666666664,165.41666666666666,26.916666666666668,10.875,0.125,258.4629166666667,3.8333333333333335
2025-01-02 08:00:00,254.80394736842103,47.6578947368421,263.76736842105265,35.55263157894737,250.58157894736843,43.026315789473685,278.6492105263158,33.421052631578945,259.28578947368425,8.963421052631576,90.6842105263158,68.97368421052632,1.883817735388482,254.80394736842103,263.76736842105265,159.6578947368421,21.710526315789473,0.39473684210526316,0.07210526315789474,258.3489473684211,3.8095238095238093
2025-01-02 08:01:00,262.29237288135596,51.11864406779661,270.35983050847454,28.52542372881356,259.7050847457627,69.38983050847457,307.6896610169491,35.610169491525426,266.3261016949152,8.067457627118646,120.50847457627118,64.13559322033899,3.412629219858552,262.29237288135596,270.35983050847454,184.64406779661016,56.3728813559322,-3.8389830508474576,0.3079661016949153,261.41152542372885,3.357142857142857
2025-01-02 08:02:00,264.1226666666667,44.583333333333336,270.28316666666666,29.416666666666668,261.3908333333333,71.86666666666666,273.923,40.916666666666664,267.20283333333333,6.160499999999998,116.45,70.33333333333333,1.2891436625667618,264.1226666666667,270.28316666666666,186.78333333333333,46.11666666666667,-3.441666666666667,0.16299999999999998,264.56983333333335,3.3636363636363638
2025-01-02 08:03:00,260.47555555555556,36.851851851851855,266.0174074074074,33.53703703703704,258.10592592592593,50.98148148148148,269.8925925925926,43.425925925925924,263.24685185185183,5.541851851851851,87.83333333333333,76.96296296296296,1.3281914533757446,260.47555555555556,266.0174074074074,164.7962962962963,10.87037037037037,1.8240740740740742,0.059074074074074084,261.47499999999997,3.090909090909091
2025-01-02 08:04:00,257.6,46.75,259.0,18.25,243.79500000000002,38.0,260.0,14.5,258.3,1.4000000000000057,84.75,32.75,3.59540368045882,257.6,259.0,117.5,52.0,-18.0,0.47750000000000004,258.5425,4.0
2025-01-02 08:05:00,259.7204761904762,70.73809523809524,305.3228571428571,40.214285714285715,252.05166666666668,50.523809523809526,332.85761904761904,37.80952380952381,282.52214285714285,45.602380952380955,121.26190476190476,78.02380952380952,10.84062783359294,259.7204761904762,305.3228571428571,199.28571428571428,43.23809523809524,-6.166666666666667,0.12738095238095237,259.3440476190476,3.7142857142857144
2025-01-02 08:06:00,260.02965517241375,39.06896551724138,284.53862068965515,35.03448275862069,253.88551724137932,51.241379310344826,366.74379310344824,36.6551724137931,272.2841379310345,24.50896551724137,90.3103448275862,71.6896551724138,18.37015746695978,260.0296551724138,284.53862068965515,162.0,18.620689655172413,3.1551724137931036,0.05655172413793104,259.9631034482759,3.625
2025-01-02 08:07:00,261.2345945945946,60.4054054054054,300.27405405405403,30.37837837837838,253.68594594594592,61.37837837837838,381.83162162162165,34.75675675675676,280.75432432432433,39.03945945945946,121.78378378378379,65.13513513513513,20.864819452307618,261.2345945945946,300.27405405405403,186.9189189189189,56.648648648648646,-0.4189189189189189,0.25972972972972974,260.66081081081086,4.3
2025-01-02 08:08:00,261.63952380952384,78.66666666666667,296.91785714285714,28.047619047619047,259.37666666666667,100.35714285714286,314.24619047619046,27.738095238095237,279.27809523809526,35.278333333333336,179.02380952380952,55.785714285714285,16.5843565882942,261.63952380952384,296.91785714285714,234.8095238095238,123.23809523809524,-5.964285714285714,0.4307142857142857,261.57071428571425,3.9523809523809526
2025-01-02 08:09:00,261.61975,42.6,302.18275,29.6,256.861,52.35,362.577,32.3,281.9015,40.563,94.95,61.9,12.766789790096263,261.61975,302.18275,156.85,33.05,0.95,0.1155,260.406,4.947368421052632
2025-01-02 08:10:00,260.94931818181817,48.25,296.4497727272728,29.477272727272727,257.0788636363636,66.38636363636364,390.71590909090907,29.295454545454547,278.69931818181817,35.500454545454545,114.63636363636364,58.77272727272727,15.339867369271936,260.94931818181817,296.4497727272728,173.4090909090909,55.86363636363637,-5.193181818181818,0.27295454545454545,261.93954545454545,3.6956521739130435
2025-01-02 08:11:00,257.826,39.527272727272724,276.4625454545455,34.2,253.30454545454546,35.345454545454544,346.12581818181815,33.2,267.14454545454544,18.636545454545455,74.87272727272727,67.4,10.79938239827757,257.826,276.4625454545455,142.27272727272728,7.472727272727273,2.1272727272727274,-0.010181818181818183,258.674,3.413793103448276
2025-01-02 08:12:00,255.94591836734693,54.857142857142854,272.32673469387754,31.857142857142858,251.47877551020406,74.08163265306122,372.57673469387754,36.87755102040816,264.13673469387754,16.38081632653061,128.9387755102041,68.73469387755102,8.226435416025074,255.94591836734693,272.32673469387754,197.6734693877551,60.204081632653065,3.7857142857142856,0.24122448979591837,257.58061224489796,3.75
2025-01-02 08:13:00,260.3135,50.63333333333333,267.7126666666667,34.45,258.35266666666666,56.45,282.33,44.833333333333336,264.01300000000003,7.399166666666667,107.08333333333333,79.28333333333333,1.54632567816761,260.3135,267.7126666666667,186.36666666666667,27.8,0.5833333333333334,0.12133333333333333,260.9305,3.2903225806451615
2025-01-02 08:14:00,258.37128205128204,55.333333333333336,271.8212820512821,35.8974358974359,255.8917948717949,42.666666666666664,299.4920512820513,37.58974358974359,265.0966666666667,13.449999999999996,98.0,73.48717948717949,7.295647690640625,258.37128205128204,271.8212820512821,171.48717948717947,24.512820512820515,-1.3974358974358974,0.11717948717948719,260.1553846153846,4.1
2025-01-02 08:15:00,258.60939393939395,54.666666666666664,274.819393939394,32.484848484848484,252.10424242424244,55.36363636363637,349.75333333333333,34.78787878787879,266.7142424242424,16.210000000000004,110.03030303030303,67.27272727272727,7.150707238751811,258.60939393939395,274.819393939394,177.3030303030303,42.75757575757576,7.712121212121212,0.22727272727272727,259.3436363636364,2.9047619047619047
2025-01-02 08:16:00,259.75859649122805,56.80701754385965,275.32526315789477,38.56140350877193,256.98859649122807,84.70175438596492,330.76508771929826,39.14035087719298,267.54105263157896,15.56666666666667,141.50877192982455,77.70175438596492,6.88259542302129,259.75859649122805,275.32526315789477,219.21052631578948,63.80701754385965,3.710526315789474,0.18649122807017546,259.7142105263158,3.8461538461538463
2025-01-02 08:17:00,257.1338775510204,90.20408163265306,269.5379591836735,27.877551020408163,254.6834693877551,40.795918367346935,362.4595918367347,26.612244897959183,263.3357142857143,12.404081632653062,131.0,54.48979591836735,4.196437603080855,257.1338775510204,269.5379591836735,185.48979591836735,76.51020408163265,0.336734693877551,0.3489795918367347,259.29632653061225,3.5925925925925926
2025-01-02 08:18:00,260.04162162162163,29.54054054054054,276.3716216216216,29.2972972972973,256.37270270270267,30.62162162162162,314.03162162162164,34.054054054054056,268.2062162162162,16.33,60.16216216216216,63.351351351351354,4.1276325107394465,260.04162162162163,276.3716216216216,123.51351351351352,-3.189189189189189,-1.2972972972972974,-0.0791891891891892,260.76864864864865,3.7777777777777777
2025-01-02 08:19:00,256.2361904761905,57.73809523809524,262.16261904761905,34.23809523809524,253.34666666666666,44.45238095238095,277.06857142857143,36.54761904761905,259.19880952380953,5.926428571428572,102.19047619047619,70.78571428571429,1.3430958010127652,256.2361904761905,262.16261904761905,172.97619047619048,31.404761904761905,-0.9880952380952381,0.15285714285714286,256.4916666666667,4.2
2025-01-02 08:20:00,257.77275,37.875,262.85175,41.7,255.0365,26.4,265.4955,49.95,260.31225,5.079,64.275,91.65,1.3389673815854457,257.77275,262.85175,155.925,-27.375,1.4,-0.179,258.61625,3.642857142857143
2025-01-02 08:21:00,256.7185185185185,40.22222222222222,271.457037037037,37.111111111111114,253.47074074074075,48.25925925925926,336.97962962962964,36.074074074074076,264.0874074074074,14.738518518518518,88.48148148148148,73.18518518518519,13.710584389404616,256.7185185185185,271.457037037037,161.66666666666666,15.296296296296296,-3.3703703703703702,0.01925925925925926,257.5985185185185,3.25
2025-01-02 08:22:00,254.10933333333332,34.86666666666667,259.989,41.766666666666666,249.69500000000002,30.133333333333333,275.9336666666667,48.333333333333336,257.04833333333335,5.879666666666668,65.0,90.1,1.2844659043331659,254.10933333333332,259.989,155.1,-25.1,0.7333333333333333,-0.215,256.41,3.0
2025-01-02 08:23:00,256.93692307692305,18.153846153846153,291.36538461538464,33.53846153846154,251.38923076923078,47.61538461538461,375.0969230769231,36.84615384615385,274.15076923076924,34.42846153846154,65.76923076923077,70.38461538461539,14.835288634849745,256.93692307692305,291.36538461538464,136.15384615384616,-4.615384615384615,-20.53846153846154,-0.01615384615384615,256.5769230769231,1.7142857142857142
2025-01-02 08:24:00,258.2652,40.0,290.2316,33.08,254.3564,48.0,374.3308,34.72,274.2488,31.9664,88.0,67.8,18.667335252598235,258.2652,290.2316,155.8,20.2,0.4,0.08879999999999999,257.77119999999996,3.75
2025-01-02 08:25:00,260.4392307692308,48.55769230769231,288.3851923076923,35.36538461538461,258.22576923076923,61.51923076923077,328.9798076923077,35.34615384615385,274.41173076923076,27.945961538461543,110.07692307692308,70.71153846153847,10.844324458004637,260.4392307692308,288.3851923076923,180.78846153846155,39.36538461538461,2.3173076923076925,0.1925,261.1994230769231,3.64
2025-01-02 08:26:00,261.43979591836734,55.0,301.62673469387755,37.93877551020408,257.5904081632653,61.89795918367347,357.68142857142857,38.63265306122449,281.5342857142857,40.1869387755102,116.89795918367346,76.57142857142857,17.659357389684345,261.43979591836734,301.62673469387755,193.46938775510205,40.326530612244895,-7.785714285714286,0.14346938775510204,259.8320408163265,4.3
2025-01-02 08:27:00,259.7336170212766,61.51063829787234,300.56425531914897,29.425531914893618,252.85765957446807,54.04255319148936,344.7734042553192,30.404255319148938,280.1493617021277,40.83063829787234,115.55319148936171,59.829787234042556,14.861605482174092,259.7336170212766,300.56425531914897,175.38297872340425,55.723404255319146,-5.829787234042553,0.22361702127659575,260.1140425531915,3.8333333333333335
2025-01-02 08:28:00,259.2762962962963,40.5,285.33962962962966,32.092592592592595,256.8796296296296,45.425925925925924,328.56148148148145,24.87037037037037,272.3075925925926,26.063333333333336,85.92592592592592,56.96296296296296,8.760937279010115,259.2762962962963,285.33962962962966,142.88888888888889,28.962962962962962,2.7685185185185186,0.14981481481481482,259.4135185185185,3.0
2025-01-02 08:29:00,259.1166666666667,32.51851851851852,298.0651851851852,39.44444444444444,253.12814814814814,35.407407407407405,323.4325925925926,37.333333333333336,278.5907407407407,38.94851851851851,67.92592592592592,76.77777777777777,9.136357092151309,259.1166666666667,298.0651851851852,144.7037037037037,-8.851851851851851,-2.0925925925925926,-0.13592592592592592,258.98962962962963,3.7857142857142856
2025-01-02 08:30:00,258.7630952380952,51.19047619047619,307.38,37.11904761904762,252.45738095238093,55.42857142857143,348.9083333333333,38.404761904761905,283.07119047619045,48.61690476190476,106.61904761904762,75.52380952380952,20.464379860604677,258.7630952380952,307.38,182.14285714285714,31.095238095238095,6.916666666666667,0.13404761904761905,258.06404761904764,3.95
2025-01-02 08:31:00,259.0436111111111,40.25,270.1019444444444,27.916666666666668,256.21888888888884,71.47222222222223,328.78583333333336,28.805555555555557,264.5730555555555,11.058333333333335,111.72222222222223,56.72222222222222,4.907978626867287,259.0436111111111,270.1019444444444,168.44444444444446,55.0,-0.5416666666666666,0.26916666666666667,259.6052777777778,3.3333333333333335
2025-01-02 08:32:00,260.0832352941176,85.70588235294117,264.89294117647063,42.588235294117645,257.2805882352941,87.0,273.50235294117647,53.294117647058826,262.4879411764706,4.80970588235294,172.7058823529412,95.88235294117646,1.6899570893700828,260.0832352941176,264.89294117647063,268.5882352941176,76.82352941176471,3.0441176470588234,0.1797058823529412,260.71617647058827,3.7333333333333334
2025-01-02 08:33:00,262.374,96.58333333333333,267.99716666666666,35.333333333333336,259.9395,110.41666666666667,274.31066666666663,30.566666666666666,265.185,5.6231666666666715,207.0,65.9,1.3773046793799526,262.374,267.99716666666666,272.9,141.1,-3.6,0.4445,262.639,2.935483870967742
2025-01-02 08:34:00,260.8253571428571,55.857142857142854,266.0960714285714,27.821428571428573,258.03589285714287,55.107142857142854,275.225,32.964285714285715,263.46035714285716,5.270714285714284,110.96428571428571,60.785714285714285,1.461380816982748,260.8253571428571,266.0960714285714,171.75,50.17857142857143,0.8660714285714286,0.24571428571428572,261.92517857142855,2.903225806451613
2025-01-02 08:35:00,258.355,45.0,263.00888888888886,28.75,255.30527777777777,59.388888888888886,276.2705555555556,36.25,260.6819444444444,4.6538888888888845,104.38888888888889,65.0,1.7849741587472454,258.355,263.00888888888886,169.38888888888889,39.388888888888886,-6.555555555555555,0.20638888888888887,259.4602777777778,2.8421052631578947
2025-01-02 08:36:00,261.43666666666667,58.86666666666667,266.4608333333333,32.733333333333334,258.5385,53.516666666666666,286.67216666666667,29.966666666666665,263.94866666666667,5.024166666666668,112.38333333333334,62.7,1.420649644683954,261.43666666666667,266.4608333333333,175.08333333333334,49.68333333333333,0.9583333333333334,0.215,262.19633333333337,3.6
2025-01-02 08:37:00,259.80561403508773,80.3859649122807,265.5877192982456,30.05263157894737,256.73877192982457,95.21052631578948,270.1068421052632,31.859649122807017,262.69701754385966,5.782105263157899,175.59649122807016,61.91228070175438,1.8932969218998563,259.80561403508773,265.5877192982456,237.50877192982455,113.6842105263158,-7.842105263157895,0.40385964912280703,261.35087719298247,3.0
2025-01-02 08:38:00,260.291,31.66,266.166,34.68,257.4532,30.14,269.9046,32.7,263.228,5.874999999999999,61.8,67.38,1.6463692998880064,260.291,266.166,129.18,-5.58,2.88,-0.047400000000000005,261.832,2.5
2025-01-02 08:39:00,259.31368421052633,49.76315789473684,289.7536842105263,37.421052631578945,254.81157894736842,41.76315789473684,384.93947368421055,34.421052631578945,274.5339473684211,30.44,91.52631578947368,71.84210526315789,22.24173030767244,259.31368421052633,289.7536842105263,163.3684210526316,19.68421052631579,-5.7368421052631575,0.09368421052631579,259.35105263157897,3.9
2025-01-02 08:40:00,259.44898305084746,79.61016949152543,265.4242372881356,35.20338983050848,257.17610169491525,69.57627118644068,278.7506779661017,38.76271186440678,262.4369491525424,5.975254237288136,149.1864406779661,73.96610169491525,5.103128525267239,259.44898305084746,265.4242372881356,223.15254237288136,75.22033898305085,1.576271186440678,0.3015254237288135,259.1893220338983,3.4074074074074074
2025-01-02 08:41:00,258.89566666666667,65.03333333333333,265.81216666666666,30.7,256.8023333333333,70.7,279.2191666666667,38.13333333333333,262.35366666666664,6.916499999999999,135.73333333333332,68.83333333333333,1.4174838305607016,258.89566666666667,265.81216666666666,204.56666666666666,66.9,-3.9166666666666665,0.2765,260.5946666666667,3.689655172413793
2025-01-02 08:42:00,257.13608695652175,57.630434782608695,267.82195652173914,28.152173913043477,254.28695652173914,65.6086956521739,319.68260869565216,27.152173913043477,262.47934782608695,10.685869565217388,123.23913043478261,55.30434782608695,6.530215261284265,257.13608695652175,267.82195652173914,178.54347826086956,67.93478260869566,-0.75,0.3160869565217391,257.54478260869564,3.391304347826087
2025-01-02 08:43:00,256.78717391304343,58.23913043478261,266.4036956521739,29.934782608695652,251.99847826086958,63.91304347826087,308.4267391304348,31.32608695652174,261.59521739130435,9.616521739130437,122.15217391304348,61.26086956521739,6.575605437891693,256.78717391304343,266.4036956521739,183.41304347826087,60.891304347826086,-4.804347826086956,0.29347826086956524,258.33565217391305,3.111111111111111
2025-01-02 08:44:00,260.0688679245283,46.716981132075475,272.67301886792455,24.92452830188679,257.4094339622642,46.56603773584906,327.5801886792453,27.471698113207548,266.371320754717,12.604150943396226,93.28301886792453,52.39622641509434,6.938694210751046,260.0688679245283,272.67301886792455,145.67924528301887,40.886792452830186,-0.11320754716981132,0.2258490566037736,261.0192452830189,3.2758620689655173
2025-01-02 08:45:00,260.0180357142857,59.285714285714285,269.53232142857144,31.535714285714285,250.07732142857142,50.25,325.82321428571424,24.178571428571427,264.77535714285716,9.514285714285718,109.53571428571429,55.714285714285715,5.731099764040499,260.0180357142857,269.53232142857144,165.25,53.82142857142857,-3.482142857142857,0.21035714285714285,260.8607142857143,3.6153846153846154
2025-01-02 08:46:00,261.82714285714286,59.285714285714285,276.03979591836736,28.79591836734694,256.77755102040817,74.59183673469387,337.81142857142856,28.102040816326532,268.93285714285713,14.212653061224488,133.87755102040816,56.89795918367347,7.888944498412577,261.82714285714286,276.03979591836736,190.77551020408163,76.9795918367347,4.959183673469388,0.3471428571428572,263.8504081632653,3.6315789473684212
2025-01-02 08:47:00,262.1258620689655,48.293103448275865,279.30258620689654,27.74137931034483,258.31293103448274,36.0,324.8406896551724,26.689655172413794,270.7143103448276,17.176724137931032,84.29310344827586,54.43103448275862,5.951888006425333,262.1258620689655,279.30258620689654,138.72413793103448,29.862068965517242,-1.3879310344827587,0.19379310344827586,262.15758620689655,3.6129032258064515
2025-01-02 08:48:00,258.43195652173915,44.67391304347826,283.3695652173913,43.26086956521739,255.4971739130435,41.65217391304348,328.5767391304348,46.23913043478261,270.9008695652174,24.93760869565217,86.32608695652173,89.5,5.405767860561213,258.43195652173915,283.3695652173913,175.82608695652175,-3.1739130434782608,-7.782608695652174,-0.10086956521739132,260.50195652173915,3.125
