,Future Buy Increase,Future Sell Decrease,Bid Ask Spread Threshold,Order Imbalance Threshold,Volatility Threshold,Proximity Threshold,Profit/Loss,Number of Transactions,Sortino Ratio,Sharpe Ratio,Max Drawdown,Calmar Ratio
703,1.07,0.93,45.66,0.08,0.04,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
704,1.07,0.93,45.66,0.08,0.04,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
705,1.07,0.93,45.66,0.08,0.05,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
706,1.07,0.93,45.66,0.08,0.05,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
707,1.07,0.93,45.66,0.08,0.05,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
708,1.07,0.93,45.66,0.08,0.06,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
709,1.07,0.93,45.66,0.08,0.06,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
710,1.07,0.93,45.66,0.08,0.06,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
711,1.07,0.93,45.66,0.1,0.04,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
712,1.07,0.93,45.66,0.1,0.04,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
713,1.07,0.93,45.66,0.1,0.04,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
714,1.07,0.93,45.66,0.1,0.05,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
715,1.07,0.93,45.66,0.1,0.05,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
716,1.07,0.93,45.66,0.1,0.05,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
717,1.07,0.93,45.66,0.1,0.06,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
718,1.07,0.93,45.66,0.1,0.06,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
719,1.07,0.93,45.66,0.1,0.06,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
720,1.07,0.93,45.66,0.12,0.04,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
721,1.07,0.93,45.66,0.12,0.04,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
722,1.07,0.93,45.66,0.12,0.04,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
723,1.07,0.93,45.66,0.12,0.05,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
724,1.07,0.93,45.66,0.12,0.05,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
725,1.07,0.93,45.66,0.12,0.05,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
726,1.07,0.93,45.66,0.12,0.06,0.01,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
727,1.07,0.93,45.66,0.12,0.06,0.02,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
728,1.07,0.93,45.66,0.12,0.06,0.03,-10248.27205,63727,0.695929751,0.448242737,-2.740977137,-0.0016419
648,1.07,0.93,39.882,0.08,0.04,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
649,1.07,0.93,39.882,0.08,0.04,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
650,1.07,0.93,39.882,0.08,0.04,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
651,1.07,0.93,39.882,0.08,0.05,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
652,1.07,0.93,39.882,0.08,0.05,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
653,1.07,0.93,39.882,0.08,0.05,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
654,1.07,0.93,39.882,0.08,0.06,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
655,1.07,0.93,39.882,0.08,0.06,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
656,1.07,0.93,39.882,0.08,0.06,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
657,1.07,0.93,39.882,0.1,0.04,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
658,1.07,0.93,39.882,0.1,0.04,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
659,1.07,0.93,39.882,0.1,0.04,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
660,1.07,0.93,39.882,0.1,0.05,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
661,1.07,0.93,39.882,0.1,0.05,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
662,1.07,0.93,39.882,0.1,0.05,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
663,1.07,0.93,39.882,0.1,0.06,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
664,1.07,0.93,39.882,0.1,0.06,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
665,1.07,0.93,39.882,0.1,0.06,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
666,1.07,0.93,39.882,0.12,0.04,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
667,1.07,0.93,39.882,0.12,0.04,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
668,1.07,0.93,39.882,0.12,0.04,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
669,1.07,0.93,39.882,0.12,0.05,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
670,1.07,0.93,39.882,0.12,0.05,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
671,1.07,0.93,39.882,0.12,0.05,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
672,1.07,0.93,39.882,0.12,0.06,0.01,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
673,1.07,0.93,39.882,0.12,0.06,0.02,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
674,1.07,0.93,39.882,0.12,0.06,0.03,-10856.46035,63727,0.688818803,0.443517894,-2.80478286,-0.001734605
