,Predicted Train Time,Predicted Mid-Price,Buy/Sell,Trade_Action_Percentile,Trade_Action_Tighter
24612,14:20:13,316.9476901730691,Hold,Hold,Hold
24613,14:20:14,316.9476901730691,Hold,Hold,Hold
24614,14:20:15,316.9476901730691,Hold,Hold,Hold
24615,14:20:16,316.9476901730691,Hold,Hold,Hold
24616,14:20:17,316.9476901730691,Hold,Hold,Hold
24617,14:20:18,316.9476901730691,Hold,Hold,Hold
24618,14:20:19,316.9476901730691,Hold,Hold,Hold
24619,14:20:20,316.9476901730691,Hold,Hold,Hold
24620,14:20:21,316.9476901730691,Hold,Hold,Hold
24621,14:20:22,316.9476901730691,Hold,Hold,Hold
24622,14:20:23,316.9476901730691,Hold,Hold,Hold
24623,14:20:24,316.9476901730691,Hold,Hold,Hold
24624,14:20:25,316.9476901730691,Hold,Hold,Hold
24625,14:20:26,316.9476901730691,Hold,Hold,Hold
24626,14:20:27,316.9476901730691,Hold,Hold,Hold
24627,14:20:28,316.9476901730691,Hold,Hold,Hold
24628,14:20:29,316.9476901730691,Hold,Hold,Hold
24629,14:20:30,316.9476901730691,Hold,Hold,Hold
24630,14:20:31,316.9476901730691,Hold,Hold,Hold
24631,14:20:32,316.9476901730691,Hold,Hold,Hold
24632,14:20:33,316.9476901730691,Hold,Hold,Hold
24633,14:20:34,316.9476901730691,Hold,Hold,Hold
24634,14:20:35,316.9476901730691,Hold,Hold,Hold
24635,14:20:36,316.9476901730691,Hold,Hold,Hold
24636,14:20:37,316.9476901730691,Hold,Hold,Hold
24637,14:20:38,316.9476901730691,Hold,Hold,Hold
24638,14:20:39,316.9476901730691,Hold,Hold,Hold
24639,14:20:40,316.9476901730691,Hold,Hold,Hold
24640,14:20:41,316.9476901730691,Hold,Hold,Hold
24641,14:20:42,316.9476901730691,Hold,Hold,Hold
24642,14:20:43,316.9476901730691,Hold,Hold,Hold
24643,14:20:44,316.9476901730691,Hold,Hold,Hold
24644,14:20:45,316.9476901730691,Hold,Hold,Hold
24645,14:20:46,316.9476901730691,Hold,Hold,Hold
24646,14:20:47,316.9476901730691,Hold,Hold,Hold
24647,14:20:48,316.9476901730691,Hold,Hold,Hold
24648,14:20:49,316.9476901730691,Hold,Hold,Hold
24649,14:20:50,316.9476901730691,Hold,Hold,Hold
24650,14:20:51,316.9476901730691,Hold,Hold,Hold
24651,14:20:52,316.9476901730691,Hold,Hold,Hold
24652,14:20:53,316.9476901730691,Hold,Hold,Hold
24653,14:20:54,316.9476901730691,Hold,Hold,Hold
24654,14:20:55,316.9476901730691,Hold,Hold,Hold
24655,14:20:56,316.9476901730691,Hold,Hold,Hold
24656,14:20:57,316.9476901730691,Hold,Hold,Hold
24657,14:20:58,316.9476901730691,Hold,Hold,Hold
24658,14:20:59,316.9476901730691,Hold,Hold,Hold
24659,14:21:00,316.9476901730691,Hold,Hold,Hold
24660,14:21:01,316.9476901730691,Hold,Hold,Hold
24661,14:21:02,316.9476901730691,Hold,Hold,Hold
24662,14:21:03,316.9476901730691,Hold,Hold,Hold
24663,14:21:04,316.9476901730691,Hold,Hold,Hold
24664,14:21:05,316.9476901730691,Hold,Hold,Hold
24665,14:21:06,316.9476901730691,Hold,Hold,Hold
24666,14:21:07,316.9476901730691,Hold,Hold,Hold
24667,14:21:08,316.9476901730691,Hold,Hold,Hold
24668,14:21:09,316.9476901730691,Hold,Hold,Hold
24669,14:21:10,316.9476901730691,Hold,Hold,Hold
24670,14:21:11,316.9476901730691,Hold,Hold,Hold
24671,14:21:12,316.9476901730691,Hold,Hold,Hold
24672,14:21:13,316.9476901730691,Hold,Hold,Hold
24673,14:21:14,316.9476901730691,Hold,Hold,Hold
24674,14:21:15,316.9476901730691,Hold,Hold,Hold
24675,14:21:16,316.9476901730691,Hold,Hold,Hold
24676,14:21:17,316.9476901730691,Hold,Hold,Hold
24677,14:21:18,316.9476901730691,Hold,Hold,Hold
24678,14:21:19,316.9476901730691,Hold,Hold,Hold
24679,14:21:20,316.9476901730691,Hold,Hold,Hold
24680,14:21:21,316.9476901730691,Hold,Hold,Hold
24681,14:21:22,316.9476901730691,Hold,Hold,Hold
24682,14:21:23,316.9476901730691,Hold,Hold,Hold
24683,14:21:24,316.9476901730691,Hold,Hold,Hold
24684,14:21:25,316.9476901730691,Hold,Hold,Hold
24685,14:21:26,316.9476901730691,Hold,Hold,Hold
24686,14:21:27,316.9476901730691,Hold,Hold,Hold
24687,14:21:28,316.9476901730691,Hold,Hold,Hold
24688,14:21:29,316.9476901730691,Hold,Hold,Hold
24689,14:21:30,316.9476901730691,Hold,Hold,Hold
24690,14:21:31,316.9476901730691,Hold,Hold,Hold
24691,14:21:32,316.9476901730691,Hold,Hold,Hold
24692,14:21:33,316.9476901730691,Hold,Hold,Hold
24693,14:21:34,316.9476901730691,Hold,Hold,Hold
24694,14:21:35,316.9476901730691,Hold,Hold,Hold
24695,14:21:36,316.9476901730691,Hold,Hold,Hold
24696,14:21:37,316.9476901730691,Hold,Hold,Hold
24697,14:21:38,316.9476901730691,Hold,Hold,Hold
24698,14:21:39,316.9476901730691,Hold,Hold,Hold
24699,14:21:40,316.9476901730691,Hold,Hold,Hold
24700,14:21:41,316.9476901730691,Hold,Hold,Hold
24701,14:21:42,316.9476901730691,Hold,Hold,Hold
24702,14:21:43,316.9476901730691,Hold,Hold,Hold
24703,14:21:44,316.9476901730691,Hold,Hold,Hold
24704,14:21:45,316.9476901730691,Hold,Hold,Hold
24705,14:21:46,316.9476901730691,Hold,Hold,Hold
24706,14:21:47,316.9476901730691,Hold,Hold,Hold
24707,14:21:48,316.9476901730691,Hold,Hold,Hold
24708,14:21:49,316.9476901730691,Hold,Hold,Hold
24709,14:21:50,316.9476901730691,Hold,Hold,Hold
24710,14:21:51,316.9476901730691,Hold,Hold,Hold
24711,14:21:52,316.9476901730691,Hold,Hold,Hold
24712,14:21:53,316.9476901730691,Hold,Hold,Hold
24713,14:21:54,316.9476901730691,Hold,Hold,Hold
24714,14:21:55,316.9476901730691,Hold,Hold,Hold
24715,14:21:56,316.9476901730691,Hold,Hold,Hold
24716,14:21:57,316.9476901730691,Hold,Hold,Hold
24717,14:21:58,316.9476901730691,Hold,Hold,Hold
24718,14:21:59,316.9476901730691,Hold,Hold,Hold
24719,14:22:00,316.9476901730691,Hold,Hold,Hold
24720,14:22:01,316.9476901730691,Hold,Hold,Hold
24721,14:22:02,316.9476901730691,Hold,Hold,Hold
24722,14:22:03,316.9476901730691,Hold,Hold,Hold
24723,14:22:04,316.9476901730691,Hold,Hold,Hold
24724,14:22:05,316.9476901730691,Hold,Hold,Hold
24725,14:22:06,316.9476901730691,Hold,Hold,Hold
24726,14:22:07,316.9476901730691,Hold,Hold,Hold
24727,14:22:08,316.9476901730691,Hold,Hold,Hold
24728,14:22:09,316.9476901730691,Hold,Hold,Hold
24729,14:22:10,316.9476901730691,Hold,Hold,Hold
24730,14:22:11,316.9476901730691,Hold,Hold,Hold
24731,14:22:12,316.9476901730691,Hold,Hold,Hold
24732,14:22:13,316.9476901730691,Hold,Hold,Hold
24733,14:22:14,316.9476901730691,Hold,Hold,Hold
24734,14:22:15,316.9476901730691,Hold,Hold,Hold
24735,14:22:16,316.9476901730691,Hold,Hold,Hold
24736,14:22:17,316.9476901730691,Hold,Hold,Hold
24737,14:22:18,316.9476901730691,Hold,Hold,Hold
24738,14:22:19,316.9476901730691,Hold,Hold,Hold
24739,14:22:20,316.9476901730691,Hold,Hold,Hold
24740,14:22:21,316.9476901730691,Hold,Hold,Hold
24741,14:22:22,316.9476901730691,Hold,Hold,Hold
24742,14:22:23,316.9476901730691,Hold,Hold,Hold
24743,14:22:24,316.9476901730691,Hold,Hold,Hold
24744,14:22:25,316.9476901730691,Hold,Hold,Hold
24745,14:22:26,316.9476901730691,Hold,Hold,Hold
24746,14:22:27,316.9476901730691,Hold,Hold,Hold
24747,14:22:28,316.9476901730691,Hold,Hold,Hold
24748,14:22:29,316.9476901730691,Hold,Hold,Hold
24749,14:22:30,316.9476901730691,Hold,Hold,Hold
24750,14:22:31,316.9476901730691,Hold,Hold,Hold
24751,14:22:32,316.9476901730691,Hold,Hold,Hold
24752,14:22:33,316.9476901730691,Hold,Hold,Hold
24753,14:22:34,316.9476901730691,Hold,Hold,Hold
24754,14:22:35,316.9476901730691,Hold,Hold,Hold
24755,14:22:36,316.9476901730691,Hold,Hold,Hold
24756,14:22:37,316.9476901730691,Hold,Hold,Hold
24757,14:22:38,316.9476901730691,Hold,Hold,Hold
24758,14:22:39,316.9476901730691,Hold,Hold,Hold
24759,14:22:40,316.9476901730691,Hold,Hold,Hold
24760,14:22:41,316.9476901730691,Hold,Hold,Hold
24761,14:22:42,316.9476901730691,Hold,Hold,Hold
24762,14:22:43,316.9476901730691,Hold,Hold,Hold
24763,14:22:44,316.9476901730691,Hold,Hold,Hold
24764,14:22:45,316.9476901730691,Hold,Hold,Hold
24765,14:22:46,316.9476901730691,Hold,Hold,Hold
24766,14:22:47,316.9476901730691,Hold,Hold,Hold
24767,14:22:48,316.9476901730691,Hold,Hold,Hold
24768,14:22:49,316.9476901730691,Hold,Hold,Hold
24769,14:22:50,316.9476901730691,Hold,Hold,Hold
24770,14:22:51,316.9476901730691,Hold,Hold,Hold
24771,14:22:52,316.9476901730691,Hold,Hold,Hold
24772,14:22:53,316.9476901730691,Hold,Hold,Hold
24773,14:22:54,316.9476901730691,Hold,Hold,Hold
24774,14:22:55,316.9476901730691,Hold,Hold,Hold
24775,14:22:56,316.9476901730691,Hold,Hold,Hold
24776,14:22:57,316.9476901730691,Hold,Hold,Hold
24777,14:22:58,316.9476901730691,Hold,Hold,Hold
24778,14:22:59,316.9476901730691,Hold,Hold,Hold
24779,14:23:00,316.9476901730691,Hold,Hold,Hold
24780,14:23:01,316.9476901730691,Hold,Hold,Hold
24781,14:23:02,316.9476901730691,Hold,Hold,Hold
24782,14:23:03,316.9476901730691,Hold,Hold,Hold
24783,14:23:04,316.9476901730691,Hold,Hold,Hold
24784,14:23:05,316.9476901730691,Hold,Hold,Hold
24785,14:23:06,316.9476901730691,Hold,Hold,Hold
24786,14:23:07,316.9476901730691,Hold,Hold,Hold
24787,14:23:08,316.9476901730691,Hold,Hold,Hold
24788,14:23:09,316.9476901730691,Hold,Hold,Hold
24789,14:23:10,316.9476901730691,Hold,Hold,Hold
24790,14:23:11,316.9476901730691,Hold,Hold,Hold
24791,14:23:12,316.9476901730691,Hold,Hold,Hold
24792,14:23:13,316.9476901730691,Hold,Hold,Hold
24793,14:23:14,316.9476901730691,Hold,Hold,Hold
24794,14:23:15,316.9476901730691,Hold,Hold,Hold
24795,14:23:16,316.9476901730691,Hold,Hold,Hold
24796,14:23:17,316.9476901730691,Hold,Hold,Hold
24797,14:23:18,316.9476901730691,Hold,Hold,Hold
24798,14:23:19,316.9476901730691,Hold,Hold,Hold
24799,14:23:20,316.9476901730691,Hold,Hold,Hold
24800,14:23:21,316.9476901730691,Hold,Hold,Hold
24801,14:23:22,316.9476901730691,Hold,Hold,Hold
24802,14:23:23,316.9476901730691,Hold,Hold,Hold
24803,14:23:24,316.9476901730691,Hold,Hold,Hold
24804,14:23:25,316.9476901730691,Hold,Hold,Hold
24805,14:23:26,316.9476901730691,Hold,Hold,Hold
24806,14:23:27,316.9476901730691,Hold,Hold,Hold
24807,14:23:28,316.9476901730691,Hold,Hold,Hold
24808,14:23:29,316.9476901730691,Hold,Hold,Hold
24809,14:23:30,316.9476901730691,Hold,Hold,Hold
24810,14:23:31,316.9476901730691,Hold,Hold,Hold
24811,14:23:32,316.9476901730691,Hold,Hold,Hold
24812,14:23:33,316.9476901730691,Hold,Hold,Hold
24813,14:23:34,316.9476901730691,Hold,Hold,Hold
24814,14:23:35,316.9476901730691,Hold,Hold,Hold
24815,14:23:36,316.9476901730691,Hold,Hold,Hold
24816,14:23:37,316.9476901730691,Hold,Hold,Hold
24817,14:23:38,316.9476901730691,Hold,Hold,Hold
24818,14:23:39,316.9476901730691,Hold,Hold,Hold
24819,14:23:40,316.9476901730691,Hold,Hold,Hold
24820,14:23:41,316.9476901730691,Hold,Hold,Hold
24821,14:23:42,316.9476901730691,Hold,Hold,Hold
24822,14:23:43,316.9476901730691,Hold,Hold,Hold
24823,14:23:44,316.9476901730691,Hold,Hold,Hold
24824,14:23:45,316.9476901730691,Hold,Hold,Hold
24825,14:23:46,316.9476901730691,Hold,Hold,Hold
24826,14:23:47,316.9476901730691,Hold,Hold,Hold
24827,14:23:48,316.9476901730691,Hold,Hold,Hold
24828,14:23:49,316.9476901730691,Hold,Hold,Hold
24829,14:23:50,316.9476901730691,Hold,Hold,Hold
24830,14:23:51,316.9476901730691,Hold,Hold,Hold
24831,14:23:52,316.9476901730691,Hold,Hold,Hold
24832,14:23:53,316.9476901730691,Hold,Hold,Hold
24833,14:23:54,316.9476901730691,Hold,Hold,Hold
24834,14:23:55,316.9476901730691,Hold,Hold,Hold
24835,14:23:56,316.9476901730691,Hold,Hold,Hold
24836,14:23:57,316.9476901730691,Hold,Hold,Hold
24837,14:23:58,316.9476901730691,Hold,Hold,Hold
24838,14:23:59,316.9476901730691,Hold,Hold,Hold
24839,14:24:00,316.9476901730691,Hold,Hold,Hold
24840,14:24:01,316.9476901730691,Hold,Hold,Hold
24841,14:24:02,316.9476901730691,Hold,Hold,Hold
24842,14:24:03,316.9476901730691,Hold,Hold,Hold
24843,14:24:04,316.9476901730691,Hold,Hold,Hold
24844,14:24:05,316.9476901730691,Hold,Hold,Hold
24845,14:24:06,316.9476901730691,Hold,Hold,Hold
24846,14:24:07,316.9476901730691,Hold,Hold,Hold
24847,14:24:08,316.9476901730691,Hold,Hold,Hold
24848,14:24:09,316.9476901730691,Hold,Hold,Hold
24849,14:24:10,316.9476901730691,Hold,Hold,Hold
24850,14:24:11,316.9476901730691,Hold,Hold,Hold
24851,14:24:12,316.9476901730691,Hold,Hold,Hold
24852,14:24:13,316.9476901730691,Hold,Hold,Hold
24853,14:24:14,316.9476901730691,Hold,Hold,Hold
24854,14:24:15,316.9476901730691,Hold,Hold,Hold
24855,14:24:16,316.9476901730691,Hold,Hold,Hold
24856,14:24:17,316.9476901730691,Hold,Hold,Hold
24857,14:24:18,316.9476901730691,Hold,Hold,Hold
24858,14:24:19,316.9476901730691,Hold,Hold,Hold
24859,14:24:20,316.9476901730691,Hold,Hold,Hold
24860,14:24:21,316.9476901730691,Hold,Hold,Hold
24861,14:24:22,316.9476901730691,Hold,Hold,Hold
24862,14:24:23,316.9476901730691,Hold,Hold,Hold
24863,14:24:24,316.9476901730691,Hold,Hold,Hold
24864,14:24:25,316.9476901730691,Hold,Hold,Hold
24865,14:24:26,316.9476901730691,Hold,Hold,Hold
24866,14:24:27,316.9476901730691,Hold,Hold,Hold
24867,14:24:28,316.9476901730691,Hold,Hold,Hold
24868,14:24:29,316.9476901730691,Hold,Hold,Hold
24869,14:24:30,316.9476901730691,Hold,Hold,Hold
24870,14:24:31,316.9476901730691,Hold,Hold,Hold
24871,14:24:32,316.9476901730691,Hold,Hold,Hold
24872,14:24:33,316.9476901730691,Hold,Hold,Hold
24873,14:24:34,316.9476901730691,Hold,Hold,Hold
24874,14:24:35,316.9476901730691,Hold,Hold,Hold
24875,14:24:36,316.9476901730691,Hold,Hold,Hold
24876,14:24:37,316.9476901730691,Hold,Hold,Hold
24877,14:24:38,316.9476901730691,Hold,Hold,Hold
24878,14:24:39,316.9476901730691,Hold,Hold,Hold
24879,14:24:40,316.9476901730691,Hold,Hold,Hold
24880,14:24:41,316.9476901730691,Hold,Hold,Hold
24881,14:24:42,316.9476901730691,Hold,Hold,Hold
24882,14:24:43,316.9476901730691,Hold,Hold,Hold
24883,14:24:44,316.9476901730691,Hold,Hold,Hold
24884,14:24:45,316.9476901730691,Hold,Hold,Hold
24885,14:24:46,316.9476901730691,Hold,Hold,Hold
24886,14:24:47,316.9476901730691,Hold,Hold,Hold
24887,14:24:48,316.9476901730691,Hold,Hold,Hold
24888,14:24:49,316.9476901730691,Hold,Hold,Hold
24889,14:24:50,316.9476901730691,Hold,Hold,Hold
24890,14:24:51,316.9476901730691,Hold,Hold,Hold
24891,14:24:52,316.9476901730691,Hold,Hold,Hold
24892,14:24:53,316.9476901730691,Hold,Hold,Hold
24893,14:24:54,316.9476901730691,Hold,Hold,Hold
24894,14:24:55,316.9476901730691,Hold,Hold,Hold
24895,14:24:56,316.9476901730691,Hold,Hold,Hold
24896,14:24:57,316.9476901730691,Hold,Hold,Hold
24897,14:24:58,316.9476901730691,Hold,Hold,Hold
24898,14:24:59,316.9476901730691,Hold,Hold,Hold
24899,14:25:00,316.9476901730691,Hold,Hold,Hold
24900,14:25:01,316.9476901730691,Hold,Hold,Hold
24901,14:25:02,316.9476901730691,Hold,Hold,Hold
24902,14:25:03,316.9476901730691,Hold,Hold,Hold
24903,14:25:04,316.9476901730691,Hold,Hold,Hold
24904,14:25:05,316.9476901730691,Hold,Hold,Hold
24905,14:25:06,316.9476901730691,Hold,Hold,Hold
24906,14:25:07,316.9476901730691,Hold,Hold,Hold
24907,14:25:08,316.9476901730691,Hold,Hold,Hold
24908,14:25:09,316.9476901730691,Hold,Hold,Hold
24909,14:25:10,316.9476901730691,Hold,Hold,Hold
24910,14:25:11,316.9476901730691,Hold,Hold,Hold
24911,14:25:12,316.9476901730691,Hold,Hold,Hold
24912,14:25:13,316.9476901730691,Hold,Hold,Hold
24913,14:25:14,316.9476901730691,Hold,Hold,Hold
24914,14:25:15,316.9476901730691,Hold,Hold,Hold
24915,14:25:16,316.9476901730691,Hold,Hold,Hold
24916,14:25:17,316.9476901730691,Hold,Hold,Hold
24917,14:25:18,316.9476901730691,Hold,Hold,Hold
24918,14:25:19,316.9476901730691,Hold,Hold,Hold
24919,14:25:20,316.9476901730691,Hold,Hold,Hold
24920,14:25:21,316.9476901730691,Hold,Hold,Hold
24921,14:25:22,316.9476901730691,Hold,Hold,Hold
24922,14:25:23,316.9476901730691,Hold,Hold,Hold
24923,14:25:24,316.9476901730691,Hold,Hold,Hold
24924,14:25:25,316.9476901730691,Hold,Hold,Hold
24925,14:25:26,316.9476901730691,Hold,Hold,Hold
24926,14:25:27,316.9476901730691,Hold,Hold,Hold
24927,14:25:28,316.9476901730691,Hold,Hold,Hold
24928,14:25:29,316.9476901730691,Hold,Hold,Hold
24929,14:25:30,316.9476901730691,Hold,Hold,Hold
24930,14:25:31,316.9476901730691,Hold,Hold,Hold
24931,14:25:32,316.9476901730691,Hold,Hold,Hold
24932,14:25:33,316.9476901730691,Hold,Hold,Hold
24933,14:25:34,316.9476901730691,Hold,Hold,Hold
24934,14:25:35,316.9476901730691,Hold,Hold,Hold
24935,14:25:36,316.9476901730691,Hold,Hold,Hold
24936,14:25:37,316.9476901730691,Hold,Hold,Hold
24937,14:25:38,316.9476901730691,Hold,Hold,Hold
24938,14:25:39,316.9476901730691,Hold,Hold,Hold
24939,14:25:40,316.9476901730691,Hold,Hold,Hold
24940,14:25:41,316.9476901730691,Hold,Hold,Hold
24941,14:25:42,316.9476901730691,Hold,Hold,Hold
24942,14:25:43,316.9476901730691,Hold,Hold,Hold
24943,14:25:44,316.9476901730691,Hold,Hold,Hold
24944,14:25:45,316.9476901730691,Hold,Hold,Hold
24945,14:25:46,316.9476901730691,Hold,Hold,Hold
24946,14:25:47,316.9476901730691,Hold,Hold,Hold
24947,14:25:48,316.9476901730691,Hold,Hold,Hold
24948,14:25:49,316.9476901730691,Hold,Hold,Hold
24949,14:25:50,316.9476901730691,Hold,Hold,Hold
24950,14:25:51,316.9476901730691,Hold,Hold,Hold
24951,14:25:52,316.9476901730691,Hold,Hold,Hold
24952,14:25:53,316.9476901730691,Hold,Hold,Hold
24953,14:25:54,316.9476901730691,Hold,Hold,Hold
24954,14:25:55,316.9476901730691,Hold,Hold,Hold
24955,14:25:56,316.9476901730691,Hold,Hold,Hold
24956,14:25:57,316.9476901730691,Hold,Hold,Hold
24957,14:25:58,316.9476901730691,Hold,Hold,Hold
