DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-05-20 07:30:00,137.17,2657.0,175.18,1502.0,127.09,2225.0,252.49,1658.0,156.17,38.01,4882.0,3160.0,21.26,8042,1722.0,78.75,0.2,132.5,147.14,110.0,139.75
2025-05-20 07:31:00,141.33,1972.0,220.74,1619.0,128.48,1608.0,325.01,1642.0,181.04,79.41,3580.0,3261.0,25.11,6841,319.0,92.38,0.02,136.75,148.0,124.0,142.53
2025-05-20 07:32:00,141.88,3659.0,176.15,1873.0,137.14,3230.0,233.78,1996.0,159.02,34.26,6889.0,3869.0,10.59,10758,3020.0,-116.25,0.23,138.5,146.0,103.0,142.53
2025-05-20 07:33:00,141.42,2605.0,196.08,1733.0,138.68,2822.0,286.41,1739.0,168.75,54.66,5427.0,3472.0,18.6,8899,1955.0,220.75,0.17,136.0,146.4,107.0,142.05
2025-05-20 07:34:00,138.58,1169.0,196.58,887.0,129.79,1904.0,258.64,1000.0,167.58,58.0,3073.0,1887.0,18.17,4960,1186.0,-253.0,0.16,134.0,145.5,79.0,140.9
2025-05-20 07:35:00,142.75,2316.0,218.22,1885.0,140.56,2131.0,291.97,1920.0,180.48,75.47,4447.0,3805.0,26.89,8252,642.0,218.38,-0.0,137.0,145.0,90.0,142.51
2025-05-20 07:36:00,143.76,3034.0,166.84,1596.0,137.21,3421.0,210.02,1747.0,155.3,23.07,6455.0,3343.0,11.81,9798,3112.0,-21.88,0.26,137.0,148.0,92.0,143.48
2025-05-20 07:37:00,143.08,3036.0,229.07,1610.0,140.35,2937.0,337.34,2048.0,186.08,85.98,5973.0,3658.0,22.35,9631,2315.0,-100.62,0.18,139.0,148.0,110.0,142.63
2025-05-20 07:38:00,144.58,3320.0,204.72,1746.0,142.48,2583.0,266.44,1748.0,174.65,60.14,5903.0,3494.0,24.59,9397,2409.0,102.12,0.19,137.0,148.0,90.0,144.53
2025-05-20 07:39:00,142.33,2345.0,164.48,1604.0,132.49,4174.0,195.17,1442.0,153.4,22.14,6519.0,3046.0,8.08,9565,3473.0,18.75,0.3,137.0,148.0,115.0,142.46
2025-05-20 07:40:00,139.8,1830.0,183.17,1396.0,132.45,1826.0,248.99,1425.0,161.48,43.37,3656.0,2821.0,28.84,6477,835.0,-121.0,0.12,136.0,146.4,103.0,141.3
