DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-02-13 07:30:00,283.76,3870.0,295.6,1870.0,271.77,2542.0,287.32,1857.0,289.68,11.84,6412.0,3727.0,4.71,10139,2685.0,401.0,0.15,280.0,292.0,76.0,286.09
2025-02-13 07:31:00,287.11,2394.0,292.61,2121.0,284.54,3826.0,295.14,2866.0,289.86,5.51,6220.0,4987.0,1.17,11207,1233.0,-206.5,0.09,281.33,293.0,77.0,288.1
2025-02-13 07:32:00,287.36,3224.0,292.72,1702.0,285.01,3379.0,296.2,1512.0,290.04,5.36,6603.0,3214.0,1.57,9817,3389.0,19.0,0.34,284.0,293.0,83.0,288.23
2025-02-13 07:33:00,286.09,3027.0,291.4,2294.0,284.27,2685.0,294.75,2582.0,288.75,5.31,5712.0,4876.0,1.41,10588,836.0,-82.0,0.04,283.0,291.0,84.0,286.84
2025-02-13 07:34:00,288.84,4002.0,294.02,2751.0,286.14,4611.0,297.77,3335.0,291.43,5.18,8613.0,6086.0,1.17,14699,2527.0,176.0,0.12,280.0,292.43,78.0,288.59
2025-02-13 07:35:00,286.09,2516.0,290.55,2302.0,282.98,2222.0,295.09,2728.0,288.32,4.46,4738.0,5030.0,1.62,9768,-292.0,-240.5,-0.05,277.0,293.0,85.0,286.83
2025-02-13 07:36:00,286.6,2895.0,291.85,2611.0,283.46,3221.0,295.21,2672.0,289.22,5.25,6116.0,5283.0,1.02,11399,833.0,-68.0,-0.01,281.67,293.0,74.0,286.25
2025-02-13 07:37:00,284.34,3007.0,288.92,2340.0,280.75,2553.0,291.36,3242.0,286.63,4.58,5560.0,5582.0,1.19,11142,-22.0,-105.5,-0.04,275.0,292.0,98.0,285.42
2025-02-13 07:38:00,288.75,3312.0,293.94,2353.0,286.2,3370.0,297.64,3220.0,291.34,5.19,6682.0,5573.0,1.14,12255,1109.0,45.0,0.04,284.0,293.0,69.0,289.6
2025-02-13 07:39:00,285.51,3529.0,290.3,2204.0,282.25,3508.0,293.4,2035.0,287.91,4.79,7037.0,4239.0,1.6,11276,2798.0,102.5,0.17,281.0,292.0,99.0,285.91
2025-02-13 07:40:00,284.8,3541.0,290.52,2780.0,282.08,4385.0,294.12,2702.0,287.66,5.72,7926.0,5482.0,1.22,13408,2444.0,166.5,0.13,281.0,290.0,89.0,285.71
2025-02-13 07:41:00,283.76,5088.0,289.58,1678.0,280.29,4947.0,297.8,1733.0,286.67,5.82,10035.0,3411.0,1.64,13446,6624.0,-426.5,0.43,276.0,291.33,76.0,285.01
2025-02-13 07:42:00,287.62,3642.0,293.56,2513.0,284.57,4776.0,296.42,2401.0,290.59,5.95,8418.0,4914.0,1.23,13332,3504.0,251.5,0.2,282.0,294.0,82.0,286.95
2025-02-13 07:43:00,287.64,3263.0,293.7,2555.0,285.54,3478.0,296.92,3150.0,290.67,6.05,6741.0,5705.0,1.44,12446,1036.0,235.0,0.0,278.0,294.0,78.0,287.26
2025-02-13 07:44:00,283.46,3314.0,287.84,2148.0,280.44,3318.0,304.85,2269.0,285.65,4.38,6632.0,4417.0,1.88,11049,2215.0,-384.5,0.05,277.0,290.0,82.0,284.93
2025-02-13 07:45:00,284.57,2546.0,291.58,2149.0,280.18,3019.0,294.22,2068.0,288.07,7.02,5565.0,4217.0,1.82,9782,1348.0,-9.5,0.09,276.0,293.43,72.0,286.0
2025-02-13 07:46:00,284.59,2634.0,291.2,2456.0,279.69,3213.0,293.82,2009.0,287.9,6.61,5847.0,4465.0,1.51,10312,1382.0,165.5,0.02,277.5,293.43,87.0,285.55
2025-02-13 07:47:00,283.78,4845.0,288.85,1955.0,280.74,4312.0,293.03,2124.0,286.31,5.07,9157.0,4079.0,1.4,13236,5078.0,-155.5,0.34,280.43,289.0,98.0,285.87
2025-02-13 07:48:00,285.07,2514.0,291.15,1988.0,281.76,2091.0,293.88,2391.0,288.11,6.08,4605.0,4379.0,1.3,8984,226.0,63.0,0.0,280.4,293.0,61.0,286.75
2025-02-13 07:49:00,289.52,2857.0,294.34,2029.0,287.74,3085.0,297.35,2163.0,291.93,4.82,5942.0,4192.0,1.27,10134,1750.0,-164.5,0.11,284.43,294.0,79.0,290.08
2025-02-13 07:50:00,287.75,2391.0,293.25,1718.0,285.85,2969.0,296.5,2607.0,290.5,5.51,5360.0,4325.0,1.13,9685,1035.0,-68.0,0.04,284.0,293.17,66.0,288.28
2025-02-13 07:51:00,277.3,2305.0,285.36,1744.0,273.27,2747.0,291.49,2105.0,281.33,8.06,5052.0,3849.0,2.17,8901,1203.0,-62.0,0.09,276.0,289.67,91.0,282.34
2025-02-13 07:52:00,281.15,2728.0,299.67,1518.0,275.5,2265.0,361.99,1727.0,290.41,18.52,4993.0,3245.0,11.93,8238,1748.0,266.5,0.14,275.0,288.4,118.0,283.46
2025-02-13 07:53:00,276.91,1996.0,282.95,1821.0,269.51,2436.0,300.52,1493.0,279.93,6.04,4432.0,3314.0,1.57,7746,1118.0,-125.5,0.12,275.0,288.0,73.0,281.67
2025-02-13 07:54:00,278.95,2157.0,301.99,1869.0,273.97,2287.0,323.26,2080.0,290.47,23.04,4444.0,3949.0,9.65,8393,495.0,160.0,0.03,275.0,291.75,95.0,281.9
2025-02-13 07:55:00,286.21,2097.0,294.99,2385.0,283.99,2961.0,316.8,2682.0,290.6,8.78,5058.0,5067.0,4.56,10125,-9.0,-140.5,-0.05,280.0,290.0,111.0,286.27
2025-02-13 07:56:00,284.59,3149.0,294.94,2084.0,281.65,3525.0,312.36,2457.0,289.77,10.35,6674.0,4541.0,3.9,11215,2133.0,191.0,0.12,275.0,291.0,94.0,284.96
2025-02-13 07:57:00,283.06,2231.0,291.2,2466.0,279.99,2715.0,299.63,2892.0,287.13,8.14,4946.0,5358.0,1.73,10304,-412.0,-181.5,-0.09,274.0,290.5,105.0,284.43
2025-02-13 07:58:00,270.3,1314.0,278.66,1923.0,266.6,2867.0,282.36,1758.0,274.48,8.36,4181.0,3681.0,1.56,7862,500.0,208.0,0.02,274.0,280.5,59.0,277.88
2025-02-13 07:59:00,282.7,2579.0,310.01,1536.0,279.85,3315.0,349.3,1941.0,296.35,27.31,5894.0,3477.0,8.08,9371,2417.0,-45.5,0.21,276.0,290.0,82.0,284.16
2025-02-13 08:00:00,286.49,2718.0,302.5,1955.0,280.61,3334.0,354.77,1688.0,294.49,16.01,6052.0,3643.0,7.46,9695,2409.0,43.0,0.22,280.0,291.0,96.0,287.62
2025-02-13 08:01:00,287.06,2679.0,292.93,2000.0,284.79,2541.0,304.25,2081.0,290.0,5.87,5220.0,4081.0,2.55,9301,1139.0,47.0,0.11,280.0,293.0,93.0,287.7
