DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-06-11 07:30:00,109.41,1936.0,120.61,1551.0,104.31,2058.0,159.77,1914.0,115.01,11.2,3994.0,3465.0,3.65,7459,529.0,-42.0,0.08,105.36,118.0,79.0,110.64
2025-06-11 07:31:00,109.19,2722.0,143.35,1694.0,102.65,4157.0,208.85,1599.0,126.27,34.17,6879.0,3293.0,13.31,10172,3586.0,-64.0,0.24,105.0,115.12,107.0,110.66
2025-06-11 07:32:00,112.14,2042.0,177.55,1117.0,104.17,2455.0,274.32,1434.0,144.84,65.41,4497.0,2551.0,22.32,7048,1946.0,-37.0,0.24,109.0,118.0,113.0,113.53
2025-06-11 07:33:00,114.14,3316.0,166.97,2101.0,110.18,3943.0,218.82,1999.0,140.56,52.83,7259.0,4100.0,18.58,11359,3159.0,54.0,0.17,109.29,118.0,112.0,114.03
2025-06-11 07:34:00,114.91,3380.0,158.26,1364.0,112.78,2547.0,236.81,1378.0,136.58,43.35,5927.0,2742.0,19.88,8669,3185.0,-222.0,0.27,109.0,118.0,110.0,114.95
2025-06-11 07:35:00,113.45,3512.0,176.93,1533.0,108.18,4043.0,269.09,1554.0,145.19,63.49,7555.0,3087.0,23.07,10642,4468.0,205.0,0.34,109.0,118.0,105.0,113.33
2025-06-11 07:36:00,114.05,2847.0,149.95,1691.0,111.59,4173.0,194.15,1815.0,132.0,35.9,7020.0,3506.0,12.05,10526,3514.0,-171.0,0.27,109.6,117.5,93.0,114.42
2025-06-11 07:37:00,113.77,4388.0,154.35,1670.0,111.84,2663.0,208.6,1931.0,134.06,40.58,7051.0,3601.0,16.2,10652,3450.0,-318.0,0.28,109.67,118.0,90.0,114.02
2025-06-11 07:38:00,114.54,4272.0,162.11,2244.0,112.76,3664.0,212.67,2169.0,138.32,47.57,7936.0,4413.0,9.46,12349,3523.0,-97.0,0.22,111.0,118.0,98.0,114.32
2025-06-11 07:39:00,107.61,1378.0,158.99,1292.0,104.47,1743.0,268.51,1351.0,133.3,51.38,3121.0,2643.0,21.96,5764,478.0,-72.0,0.07,104.75,117.0,62.0,111.8
2025-06-11 07:40:00,112.74,2310.0,182.19,1513.0,105.95,2885.0,265.68,1577.0,147.46,69.45,5195.0,3090.0,20.94,8285,2105.0,203.0,0.28,105.0,117.5,99.0,111.86
2025-06-11 07:41:00,113.3,2897.0,163.6,1880.0,109.07,5351.0,231.28,1741.0,138.45,50.29,8248.0,3621.0,21.9,11869,4627.0,44.0,0.33,110.0,118.0,81.0,113.88
2025-06-11 07:42:00,114.9,3022.0,190.89,1683.0,110.6,5065.0,259.42,1779.0,152.9,75.98,8087.0,3462.0,17.13,11549,4625.0,81.0,0.35,109.0,118.0,125.0,114.35
2025-06-11 07:43:00,113.37,2455.0,154.92,1762.0,106.58,2692.0,219.28,1958.0,134.14,41.55,5147.0,3720.0,21.65,8867,1427.0,76.0,0.1,109.0,118.0,96.0,113.64
2025-06-11 07:44:00,114.64,3201.0,164.05,1849.0,108.98,3445.0,233.43,2106.0,139.34,49.41,6646.0,3955.0,15.39,10601,2691.0,15.0,0.22,109.8,118.0,106.0,114.49
2025-06-11 07:45:00,109.89,2394.0,150.47,1624.0,102.18,2334.0,204.3,1728.0,130.18,40.58,4728.0,3352.0,17.9,8080,1376.0,-6.0,0.11,100.0,117.0,107.0,111.13
2025-06-11 07:46:00,114.25,3141.0,174.34,1289.0,112.51,4004.0,252.98,1469.0,144.29,60.1,7145.0,2758.0,18.96,9903,4387.0,23.0,0.39,100.0,118.0,100.0,115.25
2025-06-11 07:47:00,114.42,6778.0,163.53,1859.0,108.89,5020.0,215.35,1971.0,138.98,49.12,11798.0,3830.0,15.25,15628,7968.0,145.0,0.42,109.0,118.0,100.0,114.69
2025-06-11 07:48:00,113.2,2463.0,156.29,1439.0,106.51,1645.0,225.36,1398.0,134.74,43.09,4108.0,2837.0,21.12,6945,1271.0,-189.0,0.15,107.0,118.0,92.0,113.83
2025-06-11 07:49:00,114.64,2998.0,179.26,1527.0,110.89,3195.0,245.85,1550.0,146.95,64.62,6193.0,3077.0,22.88,9270,3116.0,294.0,0.29,108.67,118.0,105.0,115.41
2025-06-11 07:50:00,111.22,3772.0,152.48,1579.0,100.47,3833.0,229.53,1784.0,131.85,41.26,7605.0,3363.0,19.17,10968,4242.0,-5.0,0.36,105.0,118.0,93.0,112.54
2025-06-11 07:51:00,115.4,3662.0,174.74,1780.0,111.4,4839.0,268.86,1867.0,145.07,59.34,8501.0,3647.0,19.74,12148,4854.0,10.0,0.32,109.2,118.0,100.0,114.97
2025-06-11 07:52:00,112.14,2493.0,155.39,1593.0,106.18,2125.0,201.76,1830.0,133.77,43.24,4618.0,3423.0,19.19,8041,1195.0,-258.0,0.09,101.0,118.0,79.0,111.96
