DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-03-27 07:30:00,141.42,2138.0,184.65,2027.0,135.81,2312.0,218.76,2028.0,163.04,43.24,4450.0,4055.0,22.42,8505,395.0,-14.0,0.0,138.0,152.0,100.0,144.19
2025-03-27 07:31:00,147.02,2297.0,211.03,1682.0,145.15,3098.0,266.27,1509.0,179.02,64.02,5395.0,3191.0,16.49,8586,2204.0,-85.0,0.24,143.0,152.0,107.0,147.71
2025-03-27 07:32:00,142.23,2233.0,228.24,1220.0,124.13,1947.0,378.22,1475.0,185.24,86.01,4180.0,2695.0,34.3,6875,1485.0,144.0,0.17,138.3,151.0,101.0,144.99
2025-03-27 07:33:00,147.53,2354.0,185.77,1672.0,143.67,2171.0,251.32,1638.0,166.65,38.24,4525.0,3310.0,12.76,7835,1215.0,-88.0,0.07,140.0,151.0,109.0,147.32
2025-03-27 07:34:00,140.46,1999.0,192.04,1271.0,126.18,2437.0,254.46,1267.0,166.25,51.58,4436.0,2538.0,20.86,6974,1898.0,80.0,0.21,137.5,149.67,109.0,143.94
2025-03-27 07:35:00,146.31,2296.0,218.35,1748.0,143.2,2703.0,291.68,1694.0,182.33,72.04,4999.0,3442.0,23.11,8441,1557.0,-8.0,0.13,137.0,151.0,110.0,146.78
2025-03-27 07:36:00,147.59,2109.0,197.4,1545.0,145.33,3227.0,243.9,1376.0,172.49,49.81,5336.0,2921.0,19.71,8257,2415.0,-13.0,0.26,143.25,152.0,104.0,148.24
2025-03-27 07:37:00,142.11,1677.0,198.39,1227.0,130.37,2017.0,263.07,1175.0,170.25,56.28,3694.0,2402.0,22.06,6096,1292.0,113.0,0.16,138.57,150.0,95.0,144.9
2025-03-27 07:38:00,147.78,2678.0,194.8,1354.0,145.86,2805.0,264.35,1502.0,171.29,47.02,5483.0,2856.0,15.99,8339,2627.0,-4.0,0.25,138.0,152.0,104.0,147.95
2025-03-27 07:39:00,146.18,2674.0,191.28,1900.0,141.97,2989.0,272.79,2174.0,168.73,45.1,5663.0,4074.0,16.0,9737,1589.0,5.0,0.12,141.0,152.0,93.0,146.89
2025-03-27 07:40:00,145.6,2685.0,186.86,1774.0,138.73,2757.0,227.13,1699.0,166.23,41.27,5442.0,3473.0,11.09,8915,1969.0,-110.0,0.18,135.67,152.0,111.0,146.41
2025-03-27 07:41:00,144.92,2480.0,200.65,1442.0,138.78,2222.0,276.7,1459.0,172.79,55.72,4702.0,2901.0,22.42,7603,1801.0,-1.0,0.18,138.67,152.0,105.0,146.01
2025-03-27 07:42:00,149.35,2888.0,186.44,1945.0,147.95,3344.0,232.57,1906.0,167.9,37.1,6232.0,3851.0,10.77,10083,2381.0,-101.0,0.17,144.0,152.0,89.0,148.89
2025-03-27 07:43:00,136.3,1296.0,177.46,1651.0,119.18,1381.0,217.69,1629.0,156.88,41.17,2677.0,3280.0,16.7,5957,-603.0,138.0,-0.11,135.0,152.0,91.0,143.26
2025-03-27 07:44:00,146.63,3458.0,215.77,1888.0,142.14,3064.0,322.34,1349.0,181.2,69.14,6522.0,3237.0,22.2,9759,3285.0,202.0,0.28,142.12,152.0,92.0,148.88
2025-03-27 07:45:00,147.05,3070.0,189.82,1698.0,140.49,2727.0,277.31,1664.0,168.44,42.76,5797.0,3362.0,19.86,9159,2435.0,142.0,0.21,142.0,152.8,126.0,147.43
2025-03-27 07:46:00,148.15,2831.0,212.8,2245.0,145.74,3281.0,249.01,2001.0,180.47,64.66,6112.0,4246.0,17.23,10358,1866.0,-118.0,0.1,144.2,152.0,85.0,148.99
2025-03-27 07:47:00,148.39,1771.0,206.71,2077.0,145.71,3293.0,278.61,1821.0,177.55,58.32,5064.0,3898.0,11.42,8962,1166.0,-30.0,0.08,142.83,152.0,94.0,148.04
2025-03-27 07:48:00,148.58,3170.0,193.79,1906.0,146.83,3791.0,219.61,1856.0,171.18,45.2,6961.0,3762.0,10.22,10723,3199.0,122.0,0.22,145.0,152.0,101.0,148.76
2025-03-27 07:49:00,143.91,1930.0,249.35,1354.0,135.48,2167.0,358.98,1388.0,196.63,105.44,4097.0,2742.0,39.17,6839,1355.0,9.0,0.16,140.0,152.0,98.0,145.65
2025-03-27 07:50:00,147.41,2527.0,200.02,1539.0,144.63,2060.0,247.25,1660.0,173.71,52.61,4587.0,3199.0,15.89,7786,1388.0,8.0,0.11,144.5,150.8,102.0,147.9
2025-03-27 07:51:00,142.27,2550.0,191.44,1619.0,127.32,2037.0,258.33,1640.0,166.85,49.17,4587.0,3259.0,19.24,7846,1328.0,122.0,0.09,137.5,151.0,98.0,145.91
2025-03-27 07:52:00,140.51,1846.0,204.13,1502.0,131.04,2567.0,246.35,1473.0,172.32,63.61,4413.0,2975.0,12.18,7388,1438.0,70.0,0.19,135.62,151.0,117.0,144.28
2025-03-27 07:53:00,147.37,2948.0,210.84,1597.0,144.92,3966.0,290.32,1502.0,179.11,63.47,6914.0,3099.0,17.34,10013,3815.0,-73.0,0.34,138.0,152.0,96.0,148.01
2025-03-27 07:54:00,146.8,3555.0,192.08,1694.0,144.59,4287.0,274.95,1717.0,169.44,45.28,7842.0,3411.0,17.15,11253,4431.0,121.0,0.32,142.89,151.0,120.0,147.03
2025-03-27 07:55:00,146.95,2343.0,218.2,1634.0,142.0,2929.0,322.33,1636.0,182.57,71.26,5272.0,3270.0,19.74,8542,2002.0,-18.0,0.18,142.33,152.0,95.0,147.97
2025-03-27 07:56:00,147.17,3871.0,178.2,1962.0,144.99,5231.0,224.36,1946.0,162.68,31.03,9102.0,3908.0,5.58,13010,5194.0,-261.0,0.32,142.33,150.0,102.0,147.77
