DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-02-20 07:30:00,257.62,2493.0,266.49,1556.0,255.16,1725.0,273.88,1924.0,262.05,8.87,4218.0,3480.0,5.61,7698,738.0,-22.0,0.06,253.0,264.8,62.0,259.63
2025-02-20 07:31:00,262.4,3732.0,267.59,2375.0,260.18,3213.0,270.58,3284.0,265.0,5.19,6945.0,5659.0,1.03,12604,1286.0,-106.0,0.06,260.0,265.0,69.0,263.23
2025-02-20 07:32:00,259.53,2233.0,264.79,2049.0,257.07,2564.0,268.18,1628.0,262.16,5.26,4797.0,3677.0,1.57,8474,1120.0,60.0,0.1,255.0,265.0,97.0,260.5
2025-02-20 07:33:00,252.63,3195.0,260.1,2365.0,248.69,2268.0,277.34,2213.0,256.36,7.46,5463.0,4578.0,3.57,10041,885.0,-146.0,0.02,250.0,263.0,97.0,257.57
2025-02-20 07:34:00,253.06,2581.0,259.12,2017.0,249.89,2516.0,274.38,2331.0,256.09,6.06,5097.0,4348.0,2.3,9445,749.0,67.0,0.11,251.0,267.0,95.0,257.5
2025-02-20 07:35:00,257.09,2442.0,299.88,1583.0,245.35,2194.0,335.34,1805.0,278.49,42.79,4636.0,3388.0,12.64,8024,1248.0,251.0,0.14,257.0,265.67,92.0,262.55
2025-02-20 07:36:00,261.87,2551.0,296.13,2175.0,255.2,2349.0,335.58,2017.0,279.0,34.27,4900.0,4192.0,10.79,9092,708.0,118.0,0.06,258.0,265.45,114.0,262.68
2025-02-20 07:37:00,263.69,4537.0,303.03,1409.0,261.89,5056.0,337.01,1610.0,283.36,39.33,9593.0,3019.0,10.24,12612,6574.0,-20.0,0.47,261.67,266.5,105.0,264.22
2025-02-20 07:38:00,264.0,3238.0,307.2,1297.0,262.3,3893.0,414.36,1718.0,285.6,43.2,7131.0,3015.0,28.31,10146,4116.0,-166.0,0.34,256.67,267.0,100.0,264.24
2025-02-20 07:39:00,261.62,2932.0,304.25,1660.0,253.09,4065.0,400.17,1713.0,282.93,42.64,6997.0,3373.0,19.49,10370,3624.0,87.0,0.27,259.0,267.0,118.0,261.98
2025-02-20 07:40:00,260.58,3690.0,305.99,1655.0,248.6,2743.0,344.68,1588.0,283.28,45.41,6433.0,3243.0,18.63,9676,3190.0,68.0,0.25,251.0,267.0,91.0,262.06
2025-02-20 07:41:00,262.72,2933.0,299.56,2325.0,259.19,3748.0,337.73,2165.0,281.14,36.84,6681.0,4490.0,15.45,11171,2191.0,5.0,0.15,258.33,267.0,120.0,262.72
2025-02-20 07:42:00,261.48,3035.0,318.73,1831.0,254.26,3289.0,375.42,1925.0,290.11,57.26,6324.0,3756.0,16.83,10080,2568.0,186.0,0.14,254.0,266.0,103.0,261.41
2025-02-20 07:43:00,261.61,2422.0,292.6,1752.0,259.21,2821.0,379.39,2124.0,277.1,30.99,5243.0,3876.0,16.18,9119,1367.0,169.0,0.09,258.33,265.0,102.0,262.55
2025-02-20 07:44:00,260.76,3066.0,296.43,2138.0,258.87,4597.0,348.16,2175.0,278.59,35.67,7663.0,4313.0,11.4,11976,3350.0,-125.0,0.22,257.0,265.0,113.0,261.35
