DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-05-22 07:30:00,131.81,2162.0,138.1,1939.0,126.39,2306.0,175.07,1688.0,134.95,6.29,4468.0,3627.0,10.96,8095,841.0,53.0,0.09,129.33,138.0,101.0,132.72
2025-05-22 07:31:00,134.26,2470.0,178.13,1521.0,127.87,2813.0,257.95,1421.0,156.2,43.87,5283.0,2942.0,23.74,8225,2341.0,154.5,0.26,129.0,138.5,94.0,134.54
2025-05-22 07:32:00,131.6,3253.0,164.04,1301.0,124.82,2524.0,224.36,1463.0,147.82,32.44,5777.0,2764.0,14.48,8541,3013.0,28.5,0.26,127.0,139.0,102.0,132.47
2025-05-22 07:33:00,134.54,2866.0,182.55,1716.0,132.7,3525.0,289.52,1551.0,158.54,48.02,6391.0,3267.0,15.89,9658,3124.0,-117.5,0.29,131.0,138.33,86.0,134.28
2025-05-22 07:34:00,135.49,4210.0,193.78,2166.0,133.5,4302.0,238.22,2227.0,164.64,58.29,8512.0,4393.0,13.79,12905,4119.0,216.0,0.24,132.25,139.0,99.0,135.93
2025-05-22 07:35:00,135.38,4565.0,207.04,2078.0,133.34,3604.0,258.25,1845.0,171.21,71.66,8169.0,3923.0,20.67,12092,4246.0,139.5,0.25,131.88,137.0,90.0,135.48
2025-05-22 07:36:00,135.36,3074.0,189.25,1691.0,134.02,2705.0,264.17,1761.0,162.31,53.88,5779.0,3452.0,6.99,9231,2327.0,-143.5,0.2,132.0,137.5,98.0,135.64
2025-05-22 07:37:00,135.09,2499.0,204.9,1791.0,132.59,2354.0,262.92,1473.0,170.0,69.81,4853.0,3264.0,27.97,8117,1589.0,38.0,0.17,130.11,138.5,97.0,135.22
2025-05-22 07:38:00,135.38,3542.0,213.44,1508.0,133.3,3630.0,293.5,1733.0,174.41,78.06,7172.0,3241.0,25.21,10413,3931.0,-379.5,0.33,131.57,137.67,107.0,135.47
2025-05-22 07:39:00,134.47,2919.0,192.98,1156.0,132.48,2180.0,224.27,1487.0,163.73,58.52,5099.0,2643.0,12.69,7742,2456.0,372.5,0.3,130.2,137.0,93.0,134.88
2025-05-22 07:40:00,133.59,2132.0,182.89,1221.0,129.18,2766.0,237.9,1295.0,158.24,49.31,4898.0,2516.0,18.86,7414,2382.0,-149.0,0.29,123.0,138.25,99.0,134.47
2025-05-22 07:41:00,134.2,1675.0,184.41,1205.0,129.67,1298.0,232.22,1420.0,159.3,50.21,2973.0,2625.0,13.82,5598,348.0,-289.5,0.02,125.9,139.0,95.0,134.57
2025-05-22 07:42:00,134.82,2479.0,181.03,1058.0,129.23,2222.0,216.67,1211.0,157.93,46.21,4701.0,2269.0,15.59,6970,2432.0,-154.5,0.31,129.0,139.0,76.0,135.08
2025-05-22 07:43:00,133.26,2272.0,200.07,1841.0,130.83,2799.0,293.4,2010.0,166.67,66.81,5071.0,3851.0,30.26,8922,1220.0,-109.0,0.08,130.0,137.0,123.0,133.3
2025-05-22 07:44:00,133.12,2913.0,205.91,1539.0,127.43,1983.0,259.62,1595.0,169.51,72.79,4896.0,3134.0,21.49,8030,1762.0,102.0,0.18,126.36,138.0,99.0,133.73
2025-05-22 07:45:00,132.92,2361.0,179.44,1632.0,130.17,2975.0,244.96,1695.0,156.18,46.51,5336.0,3327.0,20.86,8663,2009.0,-127.0,0.21,125.08,137.0,102.0,133.23
2025-05-22 07:46:00,132.52,1919.0,223.51,1515.0,127.44,2545.0,289.74,1499.0,178.01,90.99,4464.0,3014.0,30.38,7478,1450.0,-99.0,0.18,127.0,139.0,79.0,133.97
2025-05-22 07:47:00,128.98,1432.0,186.35,1372.0,120.07,1371.0,241.91,1293.0,157.67,57.36,2803.0,2665.0,22.83,5468,138.0,147.0,0.02,124.0,139.0,87.0,133.48
2025-05-22 07:48:00,134.75,3389.0,200.58,1989.0,132.34,3900.0,275.22,1771.0,167.66,65.84,7289.0,3760.0,20.24,11049,3529.0,270.0,0.27,129.0,137.0,85.0,134.46
2025-05-22 07:49:00,133.62,3074.0,199.41,1887.0,129.73,2497.0,287.58,1775.0,166.51,65.79,5571.0,3662.0,19.63,9233,1909.0,-49.5,0.14,130.12,139.0,129.0,134.88
2025-05-22 07:50:00,134.92,2760.0,208.31,1422.0,132.02,2231.0,262.77,1436.0,171.62,73.39,4991.0,2858.0,20.46,7849,2133.0,132.0,0.22,132.57,137.38,83.0,135.43
