DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-01-21 07:30:00,360.86,2989.0,373.63,2234.0,353.97,2091.0,380.27,2021.0,367.24,12.76,5080.0,4255.0,4.46,9335,825.0,161.0,0.1,355.0,375.0,85.0,366.85
2025-01-21 07:31:00,366.23,3302.0,375.62,2081.0,362.06,4122.0,398.89,2143.0,370.93,9.4,7424.0,4224.0,2.55,11648,3200.0,19.5,0.28,357.0,375.0,109.0,367.67
2025-01-21 07:32:00,370.24,3895.0,381.41,1834.0,367.83,3766.0,388.45,2412.0,375.82,11.17,7661.0,4246.0,1.66,11907,3415.0,-146.0,0.22,366.0,376.0,91.0,370.31
2025-01-21 07:33:00,366.56,2006.0,372.85,1795.0,361.81,2247.0,378.19,2406.0,369.7,6.29,4253.0,4201.0,2.07,8454,52.0,-97.0,-0.03,357.0,377.0,98.0,368.43
2025-01-21 07:34:00,366.74,2088.0,372.27,1973.0,362.73,2335.0,383.34,1861.0,369.51,5.53,4423.0,3834.0,2.41,8257,589.0,116.5,0.06,359.33,378.0,90.0,369.45
2025-01-21 07:35:00,370.67,2636.0,379.29,1220.0,367.81,2156.0,383.42,1469.0,374.98,8.62,4792.0,2689.0,1.83,7481,2103.0,-97.0,0.3,365.5,378.0,83.0,371.2
2025-01-21 07:36:00,369.3,2718.0,376.63,1826.0,366.01,2671.0,381.09,2026.0,372.96,7.33,5389.0,3852.0,2.39,9241,1537.0,-42.0,0.05,362.0,376.0,83.0,370.07
2025-01-21 07:37:00,361.86,2874.0,369.43,1936.0,358.72,2851.0,386.23,1770.0,365.64,7.58,5725.0,3706.0,2.04,9431,2019.0,2.5,0.14,355.0,374.0,98.0,365.86
2025-01-21 07:38:00,358.57,2169.0,366.44,1770.0,355.32,2315.0,372.34,1634.0,362.51,7.87,4484.0,3404.0,2.38,7888,1080.0,23.0,0.12,355.0,376.0,93.0,364.88
2025-01-21 07:39:00,363.1,2098.0,372.79,1213.0,352.51,2215.0,384.61,1305.0,367.95,9.69,4313.0,2518.0,3.77,6831,1795.0,-11.0,0.23,358.67,370.17,84.0,366.07
2025-01-21 07:40:00,371.82,3563.0,379.33,2351.0,369.42,3154.0,383.93,2343.0,375.58,7.51,6717.0,4694.0,1.55,11411,2023.0,192.0,0.16,368.0,375.0,75.0,371.51
2025-01-21 07:41:00,369.92,4281.0,377.4,2549.0,367.68,5847.0,383.8,2721.0,373.66,7.48,10128.0,5270.0,1.72,15398,4858.0,109.5,0.27,367.0,374.0,85.0,370.33
2025-01-21 07:42:00,365.55,2592.0,374.6,1953.0,361.76,3682.0,378.94,2331.0,370.07,9.05,6274.0,4284.0,1.72,10558,1990.0,-29.0,0.15,362.0,374.0,84.0,367.62
2025-01-21 07:43:00,362.54,2927.0,371.01,2327.0,356.91,2917.0,375.09,2028.0,366.77,8.47,5844.0,4355.0,2.04,10199,1489.0,-45.5,0.1,354.67,373.0,90.0,365.95
2025-01-21 07:44:00,367.2,2697.0,373.11,1650.0,364.68,2566.0,377.58,2302.0,370.16,5.91,5263.0,3952.0,1.76,9215,1311.0,-144.0,0.12,360.0,373.0,99.0,367.53
2025-01-21 07:45:00,365.59,1818.0,371.85,1658.0,362.86,1866.0,376.36,2309.0,368.72,6.26,3684.0,3967.0,1.96,7651,-283.0,102.0,-0.07,359.0,372.0,58.0,366.19
2025-01-21 07:46:00,359.07,3450.0,366.66,2407.0,354.3,3046.0,370.96,2211.0,362.86,7.59,6496.0,4618.0,2.18,11114,1878.0,-42.0,0.1,351.0,371.0,97.0,361.02
2025-01-21 07:47:00,362.97,4594.0,370.26,2070.0,359.11,4478.0,375.68,1543.0,366.61,7.29,9072.0,3613.0,2.4,12685,5459.0,-106.0,0.34,355.0,370.0,81.0,363.92
2025-01-21 07:48:00,365.16,2497.0,372.44,2011.0,363.01,2295.0,377.3,2252.0,368.8,7.28,4792.0,4263.0,1.75,9055,529.0,-13.0,0.04,359.0,372.0,110.0,366.14
2025-01-21 07:49:00,363.43,3325.0,370.72,2021.0,360.07,2566.0,375.71,1893.0,367.08,7.29,5891.0,3914.0,2.56,9805,1977.0,115.0,0.15,354.0,371.0,102.0,363.61
2025-01-21 07:50:00,358.01,3265.0,365.55,2034.0,352.06,2982.0,383.59,2045.0,361.78,7.54,6247.0,4079.0,2.73,10326,2168.0,-51.5,0.19,352.0,371.0,96.0,362.52
2025-01-21 07:51:00,354.28,2903.0,362.06,1906.0,349.75,3070.0,374.4,1927.0,358.17,7.78,5973.0,3833.0,2.86,9806,2140.0,-172.5,0.21,350.0,366.0,100.0,358.44
