DateTime_Minute,Bid1_Price,Bid1_Volume,Ask1_Price,Ask1_Volume,Bid2_Price,Bid2_Volume,Ask2_Price,Ask2_Volume,Mid-Price,Bid_Ask_Spread,Market_Depth_Bid,Market_Depth_Ask,Historical_Volatility,Total_volume,Cumulative_Volume_Difference,Total_Volume_Change_Corrected,Order_imbalance,Weighted_Avg_Price,Weighted_Avg_Price,Trade_Volume,Trade_Price_Mean
2025-02-27 07:30:00,268.72,2146.0,273.67,785.0,267.38,2062.0,279.2,1032.0,271.2,4.95,4208.0,1817.0,4.11,6025,2391.0,89.0,0.35,261.0,276.0,52.0,271.68
2025-02-27 07:31:00,265.81,1686.0,272.19,1366.0,262.76,2392.0,294.65,1463.0,269.0,6.38,4078.0,2829.0,1.39,6907,1249.0,290.5,0.17,259.0,274.17,68.0,268.84
2025-02-27 07:32:00,268.04,2860.0,272.15,2081.0,265.15,1905.0,279.85,1718.0,270.1,4.1,4765.0,3799.0,1.15,8564,966.0,410.0,0.11,261.0,275.0,80.0,269.89
2025-02-27 07:33:00,268.4,2177.0,272.54,1308.0,264.44,1713.0,282.69,1512.0,270.47,4.13,3890.0,2820.0,1.87,6710,1070.0,64.0,0.06,259.5,276.0,71.0,269.55
2025-02-27 07:34:00,269.83,1376.0,278.98,1302.0,266.84,2245.0,307.87,1450.0,274.4,9.15,3621.0,2752.0,4.31,6373,869.0,-255.0,0.06,264.0,277.0,72.0,272.32
2025-02-27 07:35:00,273.01,1332.0,278.78,909.0,269.16,1119.0,283.48,1018.0,275.9,5.77,2451.0,1927.0,1.54,4378,524.0,177.0,0.09,271.0,277.0,48.0,273.8
2025-02-27 07:36:00,271.68,2673.0,278.13,1164.0,269.11,1639.0,281.49,1479.0,274.91,6.45,4312.0,2643.0,1.55,6955,1669.0,37.0,0.2,267.0,276.6,62.0,272.95
2025-02-27 07:37:00,270.27,2174.0,275.76,2068.0,266.04,1837.0,281.73,2248.0,273.01,5.49,4011.0,4316.0,1.49,8327,-305.0,7.0,-0.07,267.0,276.0,45.0,271.62
2025-02-27 07:38:00,270.19,2811.0,275.91,1360.0,267.56,2767.0,279.74,2037.0,273.05,5.72,5578.0,3397.0,1.71,8975,2181.0,-151.5,0.19,267.0,275.0,54.0,271.34
2025-02-27 07:39:00,271.62,1875.0,277.84,1390.0,269.81,1710.0,280.61,1759.0,274.73,6.22,3585.0,3149.0,1.21,6734,436.0,136.0,0.03,268.75,275.5,48.0,272.38
2025-02-27 07:40:00,270.44,2748.0,275.6,1851.0,268.74,2749.0,278.53,2189.0,273.02,5.16,5497.0,4040.0,1.57,9537,1457.0,218.0,0.1,264.0,276.0,67.0,271.6
2025-02-27 07:41:00,264.64,2645.0,270.1,2594.0,260.8,4200.0,279.45,2621.0,267.37,5.46,6845.0,5215.0,2.1,12060,1630.0,147.5,0.13,261.0,274.0,105.0,267.16
2025-02-27 07:42:00,269.67,2642.0,276.22,1764.0,266.42,2715.0,301.68,1292.0,272.94,6.56,5357.0,3056.0,3.42,8413,2301.0,97.0,0.22,260.0,277.0,78.0,270.98
2025-02-27 07:43:00,269.28,1976.0,275.96,1965.0,262.16,1570.0,279.62,1970.0,272.62,6.68,3546.0,3935.0,3.0,7481,-389.0,278.5,-0.08,264.0,275.0,48.0,270.51
2025-02-27 07:44:00,260.53,2361.0,265.77,2339.0,254.68,3067.0,276.34,1976.0,263.15,5.24,5428.0,4315.0,1.76,9743,1113.0,100.0,0.13,259.0,272.0,99.0,265.63
2025-02-27 07:45:00,268.27,2083.0,300.91,1097.0,265.25,2594.0,363.72,1438.0,284.59,32.64,4677.0,2535.0,14.35,7212,2142.0,-18.0,0.25,265.0,278.0,85.0,270.55
2025-02-27 07:46:00,272.07,817.0,312.03,785.0,270.86,1674.0,334.62,881.0,292.05,39.96,2491.0,1666.0,15.57,4157,825.0,9.5,0.17,271.0,274.67,38.0,272.71
2025-02-27 07:47:00,264.17,1980.0,272.59,1200.0,260.77,1798.0,296.18,1417.0,268.38,8.42,3778.0,2617.0,2.55,6395,1161.0,290.5,0.12,260.0,275.4,82.0,268.38
2025-02-27 07:48:00,265.77,2010.0,271.71,1458.0,262.01,1950.0,298.89,1291.0,268.74,5.94,3960.0,2749.0,3.53,6709,1211.0,271.5,0.12,260.0,276.0,75.0,269.53
2025-02-27 07:49:00,261.49,2164.0,270.05,2059.0,258.26,2881.0,284.16,2387.0,265.77,8.57,5045.0,4446.0,2.47,9491,599.0,-2.0,0.0,261.0,270.5,97.0,266.39
2025-02-27 07:50:00,270.42,1728.0,326.04,1234.0,263.55,1956.0,376.9,1276.0,298.23,55.62,3684.0,2510.0,19.53,6194,1174.0,443.0,0.16,267.0,275.0,77.0,271.47
2025-02-27 07:51:00,271.98,1098.0,279.77,832.0,270.12,1258.0,292.35,739.0,275.88,7.78,2356.0,1571.0,1.24,3927,785.0,-63.5,0.22,270.11,278.4,60.0,273.52
2025-02-27 07:52:00,271.86,1708.0,278.04,920.0,268.98,2427.0,283.08,1042.0,274.95,6.18,4135.0,1962.0,1.91,6097,2173.0,405.0,0.3,268.0,277.0,61.0,273.04
2025-02-27 07:53:00,263.77,2181.0,270.21,2151.0,258.96,2961.0,284.75,2080.0,266.99,6.44,5142.0,4231.0,2.16,9373,911.0,38.5,0.06,262.0,275.0,95.0,268.56
2025-02-27 07:54:00,271.19,2460.0,278.95,1618.0,268.11,2655.0,312.73,1509.0,275.07,7.76,5115.0,3127.0,7.78,8242,1988.0,-34.0,0.18,270.0,278.0,92.0,272.84
2025-02-27 07:55:00,263.53,1790.0,272.96,1607.0,256.05,2205.0,287.53,2095.0,268.24,9.44,3995.0,3702.0,4.44,7697,293.0,-79.0,0.05,262.0,275.0,76.0,267.96
