,ARIMA Forecast Average Mid-Price,Actual Mid-Price,ARIMA Forecast Average Bid-Ask Spread,Actual Bid-Ask Spread,RSI,True Trading Signals,ARIMA Trading Signal
2540,139.56430528420944,135.75,54.6946789933033,55.21,135.75,Hold,Hold
2541,139.11602371582362,142.57,55.583549197819174,59.9,142.57,Hold,Hold
2542,142.6059691747403,138.49,55.85915996694392,46.24,138.49,Buy,Hold
2543,139.59920806807497,135.92,54.55703492652766,43.2,135.92,Hold,Hold
2544,139.5423607860912,135.46,54.022995200440654,40.26,135.46,Hold,Hold
2545,137.7694329404017,132.82,51.174258856350995,39.57,132.82,Hold,Hold
2546,138.90503088108687,162.95,56.161537073987276,97.72,162.95,Sell,Hold
2547,138.72849108676536,139.78,54.29274697701246,53.36,139.78,Hold,Hold
2548,139.21645188248763,129.45,53.42907844901195,32.99,129.45,Buy,Hold
2549,139.00994850454222,139.81,52.011330456053074,51.68,139.81,Hold,Hold
2550,141.72607361384138,121.0,48.673099604190746,15.79,121.0,Hold,Hold
2551,142.11098565256876,131.76,49.27237412715205,39.94,131.76,Hold,Hold
2552,139.5839555636338,147.94,51.0891501199621,66.45,147.94,Sell,Hold
2553,136.99772489357196,138.9,50.08752887908728,48.52,138.9,Hold,Hold
2554,138.02657868498403,147.67,52.00177403593449,69.66,147.67,Hold,Hold
2555,137.8575422194082,136.86,48.305755208069876,48.43,136.86,Buy,Hold
2556,139.33452115921355,131.13,51.090074386309354,44.85,131.13,Hold,Hold
2557,138.29913899204766,145.11,51.1532810505858,59.76,145.11,Hold,Hold
2558,138.7941113639324,132.89,50.55740457268622,38.54,132.89,Hold,Hold
2559,136.62763289746024,153.56,53.534558119230006,85.03,153.56,Sell,Hold
2560,136.68645991637794,136.71,50.010880294135944,47.18,136.71,Buy,Hold
2561,139.3625771010956,139.12,52.055358206248414,49.68,139.12,Hold,Hold
2562,138.33822207854033,149.04,51.55287374300097,70.88,149.04,Sell,Hold
2563,139.6711610272544,134.79,52.468120242985265,42.95,134.79,Buy,Hold
2564,139.37452307405115,145.09,53.59929659910798,65.67,145.09,Hold,Hold
2565,139.79783917887175,138.78,54.29595218813186,57.03,138.78,Hold,Hold
2566,142.6560024084069,151.54,61.077696905755545,76.74,151.54,Sell,Hold
2567,145.5895811951225,150.96,69.26353038960991,78.05,150.96,Hold,Hold
2568,144.85337268823812,142.5,64.62718494680007,66.74,142.5,Hold,Hold
2569,137.91292798645844,133.24,57.41096869883504,38.75,133.24,Buy,Hold
2570,140.38584836197822,135.79,57.22414097486082,42.25,135.79,Hold,Hold
2571,141.0503963968228,135.31,56.314857734857846,41.85,135.31,Hold,Hold
2572,140.72845096485491,141.6,56.86170185125319,53.98,141.6,Hold,Hold
2573,141.42102462833296,139.54,55.901265216991774,50.55,139.54,Hold,Hold
2574,142.38067351292193,149.32,56.81616366967184,69.7,149.32,Hold,Hold
2575,142.8471737129426,144.77,57.125839372115294,59.85,144.77,Hold,Hold
2576,141.75264916903058,148.58,58.70748283237699,74.9,148.58,Sell,Hold
2577,144.4122707448943,155.57,59.40229336145355,84.73,155.57,Hold,Hold
2578,144.3877744174124,145.01,62.80076716019814,65.92,145.01,Hold,Hold
2579,142.1537119952305,145.92,61.666643646977185,67.14,145.92,Hold,Hold
2580,143.52179214480952,133.72,43.46569695825455,39.21,133.72,Buy,Hold
2581,134.86360065342802,122.49,48.183965631372644,23.2,122.49,Hold,Hold
2582,143.3609269345207,157.6,62.04348690728997,86.23,157.6,Sell,Hold
2583,145.397618820593,131.75,58.49350395827999,43.69,131.75,Buy,Hold
2584,142.1312499181713,143.63,58.913921033345204,59.34,143.63,Hold,Hold
2585,142.1205119814113,138.36,58.32961657163956,50.81,138.36,Hold,Hold
2586,141.5843816146408,138.09,57.33416839117187,46.12,138.09,Hold,Hold
2587,143.6291761376368,159.66,58.07463173803086,92.48,159.66,Sell,Hold
2588,147.284795555829,138.68,57.005201789811885,49.46,138.68,Hold,Hold
2589,142.22015193428348,137.04,57.30899871894508,47.55,137.04,Hold,Hold
2590,142.59200039170054,138.8,57.71749455882432,48.86,138.8,Hold,Hold
2591,142.68876187246167,145.12,59.1901365734012,63.65,145.12,Hold,Hold
2592,142.1427522782579,133.72,57.452789747398946,39.8,133.72,Buy,Hold
2593,141.14733632204303,141.06,50.270487542397845,53.8,141.06,Hold,Hold
2594,140.07401632874834,129.01,50.03318435256936,33.26,129.01,Hold,Hold
2595,130.9135585050331,131.61,45.91895834297949,36.55,131.61,Hold,Hold
2596,135.39158298368528,134.2,45.758394837388764,41.13,134.2,Hold,Hold
2597,135.7264583353071,141.25,43.680642919039975,53.35,141.25,Hold,Hold
2598,138.65808138374751,151.5,52.24290294291118,74.72,151.5,Sell,Hold
2599,139.31591192538647,131.74,51.70002238754945,38.43,131.74,Buy,Hold
2600,139.27477613772777,134.26,50.35731490612197,42.77,134.26,Hold,Hold
2601,138.84860601790155,146.72,50.778755786193564,67.86,146.72,Sell,Hold
2602,139.09521404853876,133.33,51.27682892500616,42.03,133.33,Buy,Hold
2603,139.16033659450264,141.57,51.454991722084614,53.26,141.57,Hold,Hold
2604,139.22636011421542,140.69,51.88069021429461,53.48,140.69,Hold,Hold
2605,139.19360854368023,133.27,50.729147055060494,35.67,133.27,Hold,Hold
2606,139.01430959812078,148.73,51.801536954977166,69.37,148.73,Sell,Hold
2607,138.30804646915269,139.08,49.31364762919308,48.81,139.08,Hold,Hold
2608,139.60643758250959,142.79,50.67913337706575,59.9,142.79,Hold,Hold
2609,141.49380248379487,150.85,52.63292855407269,71.14,150.85,Hold,Hold
2610,142.84506329692022,136.39,57.44228921297629,47.57,136.39,Buy,Hold
2611,143.19742492044398,138.44,51.839205877399806,49.44,138.44,Hold,Hold
2612,138.72574080499638,126.09,49.33074967145168,28.85,126.09,Hold,Hold
2613,139.54476139067236,138.0,50.420068318232595,48.48,138.0,Hold,Hold
2614,139.05346187552277,144.62,51.21276998841169,62.73,144.62,Hold,Hold
2615,138.95402351542225,159.01,55.75945840186603,91.31,159.01,Sell,Hold
2616,140.35344837142608,142.44,53.75109013761359,57.84,142.44,Buy,Hold
2617,141.51551229347666,147.33,56.32226496950788,66.71,147.33,Hold,Hold
2618,143.5517418867872,145.18,57.960570575393376,60.0,145.18,Hold,Hold
2619,141.34082942766673,136.29,55.47734900833073,48.12,136.29,Hold,Hold
2620,140.9306591899105,153.18,57.06630617863512,75.82,153.18,Hold,Hold
2621,144.38322936018818,146.35,60.037495627828,62.54,146.35,Hold,Hold
2622,149.90383954416143,164.53,73.69941279639822,106.15,164.53,Sell,Hold
2623,145.3894036072216,141.04,71.67563793450327,60.94,141.04,Hold,Hold
2624,140.84325174950988,137.97,64.35398468673286,51.53,137.97,Hold,Hold
2625,144.38071618694448,143.95,61.94041562076311,61.75,143.95,Hold,Hold
2626,143.46272777427055,138.14,59.13642210826815,45.33,138.14,Buy,Hold
2627,140.02915157381418,120.59,51.645370489500046,14.08,120.59,Hold,Hold
2628,141.3105324358402,132.9,53.924715004568114,40.6,132.9,Hold,Hold
2629,142.4531238505168,143.39,56.24046368204144,57.99,143.39,Hold,Hold
2630,143.46682373436366,152.41,59.33320308195992,76.54,152.41,Sell,Hold
2631,144.19566441210858,153.39,61.62188796432823,77.91,153.39,Hold,Hold
2632,143.8363593210726,143.18,60.629227875969875,58.06,143.18,Hold,Hold
2633,143.86907252185785,141.28,60.74532880294862,54.41,141.28,Hold,Hold
2634,143.74715353823072,138.27,60.53876595002955,52.62,138.27,Buy,Hold
2635,143.12440946598886,143.04,58.9856400172057,57.02,143.04,Hold,Hold
2636,143.58558872608205,142.02,58.91737357658174,55.76,142.02,Hold,Hold
2637,140.94736409734145,136.97,56.10453347374529,43.88,136.97,Hold,Hold
2638,142.6528597127931,140.17,56.64224663119288,51.96,140.17,Hold,Hold
2639,141.85033144017603,136.44,55.01954956011125,42.14,136.44,Hold,Hold
2640,142.077273478824,141.54,56.88753311480133,55.96,141.54,Hold,Hold
2641,140.64005960737262,133.93,49.03920510161764,41.71,133.93,Hold,Hold
2642,140.02945356441415,138.89,52.57092367632263,48.15,138.89,Hold,Hold
2643,139.98293169156474,139.24,51.426999953813684,49.96,139.24,Hold,Hold
2644,141.52677195786617,143.26,53.078210244980724,55.17,143.26,Hold,Hold
2645,139.55311347322305,138.93,36.117543975602246,46.23,138.93,Hold,Hold
2646,140.30828690578466,140.99,55.271032916894434,55.25,140.99,Hold,Hold
2647,142.35055271766302,143.62,53.18510406158241,58.02,143.62,Hold,Hold
2648,143.56586951411063,149.53,62.43107094669775,69.23,149.53,Hold,Hold
2649,142.6971207973499,143.1,60.43000541737992,57.62,143.1,Hold,Hold
2650,140.99637287004617,140.8,54.62207845712387,52.85,140.8,Hold,Hold
2651,139.9373153122853,134.59,42.12918255194903,36.96,134.59,Hold,Hold
2652,142.83984437425914,155.31,56.05123495718,86.8,155.31,Sell,Hold
2653,144.4554768526466,143.5,60.67486724020843,59.43,143.5,Hold,Hold
2654,139.78773944828401,133.91,52.66295101720709,38.23,133.91,Buy,Hold
2655,141.9669585155088,146.94,56.033508967819714,64.56,146.94,Sell,Hold
2656,143.60259832699785,152.06,58.00775735210664,72.38,152.06,Hold,Hold
2657,142.7724586586135,132.83,54.58798036416001,37.03,132.83,Buy,Hold
2658,141.87550564825438,137.36,53.73626890702062,46.7,137.36,Hold,Hold
2659,139.46914444205544,128.68,54.103189013315806,38.54,128.68,Hold,Hold
2660,140.84669835833785,138.73,52.71673268434758,48.48,138.73,Hold,Hold
2661,141.54717171726267,145.95,54.2712529882052,61.51,145.95,Sell,Hold
2662,133.0326310027189,135.86,53.748165907976535,42.79,135.86,Buy,Hold
2663,133.24941854259012,131.72,52.09490984459389,39.09,131.72,Hold,Hold
2664,133.7951253976856,133.33,48.31820344367636,37.66,133.33,Hold,Hold
2665,134.26141763973786,137.46,47.97674819188968,47.97,137.46,Hold,Hold
2666,135.2254698022985,139.97,48.3537397542604,50.41,139.97,Hold,Hold
2667,141.41179894420952,153.03,53.75013100746113,74.48,153.03,Sell,Hold
2668,137.87517719907925,130.05,50.72200710964866,33.21,130.05,Buy,Hold
2669,139.30043731900992,138.15,51.128397818063014,44.06,138.15,Hold,Hold
2670,142.62037638333723,148.49,51.00200234017677,68.31,148.49,Sell,Hold
2671,139.75139352440624,129.53,49.2914395933544,32.6,129.53,Buy,Hold
2672,139.25457444951485,131.66,48.28389015973476,35.18,131.66,Hold,Hold
2673,139.1552182945672,136.37,47.99673817227425,43.64,136.37,Hold,Hold
2674,138.4302739505104,140.21,48.444077550561396,51.12,140.21,Hold,Hold
2675,136.84175282163656,146.6,48.809472685300186,61.57,146.6,Sell,Hold
2676,138.4724688331343,143.95,47.83662267471987,62.35,143.95,Hold,Hold
2677,138.93436117313664,135.33,47.72927991124995,40.05,135.33,Hold,Hold
2678,139.12419684651988,131.53,47.0488975685857,32.37,131.53,Buy,Hold
2679,139.29140012937023,135.68,47.165017920658464,38.95,135.68,Hold,Hold
2680,139.7368728293663,131.25,46.119072030330884,31.27,131.25,Hold,Hold
2681,139.4157004549323,139.81,46.31343439721972,47.84,139.81,Hold,Hold
2682,137.68184427629885,136.09,45.016946507164995,42.34,136.09,Hold,Hold
2683,136.18213001522844,141.04,47.21662076596341,52.65,141.04,Hold,Hold
2684,137.93548160751078,148.34,47.95248404692713,64.95,148.34,Sell,Hold
2685,136.60371216165018,130.1,45.614739946294556,32.7,130.1,Buy,Hold
2686,136.75114180045273,148.75,49.8815018834197,69.54,148.75,Sell,Hold
2687,137.6860071591363,129.54,46.29554677193488,28.96,129.54,Buy,Hold
2688,138.0087296372664,139.6,46.11845775563698,49.13,139.6,Hold,Hold
2689,137.34897264304158,151.03,47.569282767310064,70.05,151.03,Sell,Hold
2690,139.39983677024523,130.38,46.14016724825562,31.12,130.38,Buy,Hold
2691,136.66936275338165,146.02,46.73064612417833,59.94,146.02,Sell,Hold
2692,138.8249944140877,143.39,48.284990022243676,54.4,143.39,Hold,Hold
2693,139.29982900759242,140.95,48.55346271479401,52.4,140.95,Hold,Hold
2694,141.12301018120098,144.23,49.99145880367423,57.77,144.23,Hold,Hold
2695,141.57627766326124,134.65,51.84479316242438,40.29,134.65,Hold,Hold
2696,137.3168490306091,125.71,44.62758730118459,37.62,125.71,Buy,Hold
2697,136.56834467602022,139.55,41.715055793100284,50.15,139.55,Hold,Hold
2698,138.75300639607414,136.23,48.30431352294546,50.87,136.23,Hold,Hold
2699,133.05482128822854,128.41,49.77433328510091,32.98,128.41,Hold,Hold
2700,131.78958429282562,133.22,40.3918205591301,36.1,133.22,Hold,Hold
2701,136.51463154578295,147.86,42.90386179122906,61.87,147.86,Sell,Hold
2702,141.3698834926321,136.55,48.70428845441224,45.13,136.55,Buy,Hold
2703,150.40041973762905,152.05,47.55774237076357,75.72,152.05,Sell,Hold
2704,141.3482900489019,131.18,49.870051708939116,32.81,131.18,Buy,Hold
2705,138.87759490396846,141.24,49.07398390436174,52.73,141.24,Hold,Hold
2706,138.61428877136714,150.82,48.07120019536326,70.42,150.82,Sell,Hold
2707,142.4842872272476,136.46,54.784519113908765,44.51,136.46,Buy,Hold
2708,145.8215681568144,156.29,60.650941029066665,82.33,156.29,Sell,Hold
2709,149.29646651284128,152.38,61.74411893296566,72.45,152.38,Hold,Hold
2710,146.95813801063917,135.2,56.228712994878606,48.52,135.2,Buy,Hold
2711,139.56130739188887,126.57,50.69118479957139,24.19,126.57,Hold,Hold
2712,141.23765664881552,148.08,53.58424259158244,70.14,148.08,Sell,Hold
2713,141.23235693118136,142.57,55.356635809183025,52.91,142.57,Hold,Hold
2714,130.4032893710791,128.22,50.6260590053577,27.0,128.22,Buy,Hold
2715,131.85275917993235,142.85,50.99776665329297,53.56,142.85,Hold,Hold
2716,140.2235221918179,140.34,51.946681799832035,51.5,140.34,Hold,Hold
2717,140.5344122120752,140.84,51.949946169313385,50.48,140.84,Hold,Hold
2718,140.76778501673417,153.3,54.00013376732553,77.0,153.3,Sell,Hold
2719,141.3720326104577,138.74,53.342510715177376,48.34,138.74,Hold,Hold
2720,142.60976019825293,134.15,54.64273829602378,40.59,134.15,Buy,Hold
2721,141.66002230535574,140.64,52.86811068458271,49.03,140.64,Hold,Hold
2722,141.47410082893097,136.11,53.61066523253263,41.32,136.11,Hold,Hold
2723,141.52640335015246,141.87,52.43480045393922,55.43,141.87,Hold,Hold
2724,141.15842031088738,146.16,53.947130151132555,65.71,146.16,Hold,Hold
2725,139.71071167587715,132.97,52.749791368523844,35.5,132.97,Hold,Hold
2726,140.4930569522895,144.55,52.9949768586902,59.12,144.55,Hold,Hold
2727,139.70823344515927,142.81,52.51120385830866,53.99,142.81,Hold,Hold
2728,140.78642146184478,144.41,52.50509145005751,60.05,144.41,Hold,Hold
2729,139.50946856499976,145.1,52.526569579046736,60.65,145.1,Hold,Hold
2730,142.65205909976865,146.44,53.391212952608726,61.94,146.44,Hold,Hold
2731,141.6886136795486,144.39,53.388121662196156,57.26,144.39,Hold,Hold
2732,149.03767727067643,158.44,65.16089405667498,86.48,158.44,Sell,Hold
2733,146.22050117211202,137.85,62.2454675757683,46.9,137.85,Buy,Hold
2734,142.44160357737172,139.14,55.005601584842964,45.14,139.14,Hold,Hold
2735,143.30229723110475,143.67,55.204728501584576,57.72,143.67,Hold,Hold
2736,142.59754310230807,144.67,55.46654403206319,57.21,144.67,Hold,Hold
2737,133.29960639584357,133.45,35.20545753074197,37.37,133.45,Hold,Hold
2738,135.6446005608288,136.25,39.511875904994326,41.73,136.25,Hold,Hold
2739,142.2643407862427,156.38,54.47731248142562,81.64,156.38,Sell,Hold
2740,142.59713037508752,143.03,55.65270534175335,54.84,143.03,Hold,Hold
2741,143.24461290621488,134.06,56.14566223810872,35.5,134.06,Buy,Hold
2742,143.32118497564656,143.26,55.45360717653009,54.64,143.26,Hold,Hold
2743,143.09206106877005,149.52,56.34110366132522,69.79,149.52,Sell,Hold
2744,142.7190519812439,149.34,56.32915710604907,68.57,149.34,Hold,Hold
2745,143.73208218812724,137.76,56.3085970012317,43.98,137.76,Hold,Hold
2746,143.89029114173178,143.35,56.940716646989515,56.71,143.35,Hold,Hold
2747,142.34815045096894,126.81,53.81069206814185,23.81,126.81,Buy,Hold
2748,142.63644882400445,140.16,55.50896731266639,59.81,140.16,Hold,Hold
2749,141.7486543000884,142.37,54.580160796961856,53.96,142.37,Hold,Hold
2750,141.73932242872073,141.57,54.72127072062032,58.06,141.57,Hold,Hold
2751,140.86674530557335,146.35,54.60770326946638,60.68,146.35,Hold,Hold
2752,141.758213127039,132.44,52.851275248184834,41.89,132.44,Hold,Hold
2753,140.63022053700143,161.97,55.45829710454219,94.59,161.97,Sell,Hold
2754,140.98762980973436,148.32,55.559905245961524,64.71,148.32,Hold,Hold
2755,143.11147598716133,145.49,56.516568113945894,61.96,145.49,Hold,Hold
2756,142.25110870377654,130.94,53.914883899425924,30.48,130.94,Buy,Hold
2757,143.10551214906565,137.52,55.77078514026571,45.44,137.52,Hold,Hold
2758,142.2237391118852,135.29,54.48736680153439,40.81,135.29,Hold,Hold
2759,141.0950928891946,139.81,53.50089040390215,53.43,139.81,Hold,Hold
2760,141.78905064761466,143.62,53.5117639406305,56.89,143.62,Hold,Hold
2761,143.2339148668621,149.48,55.58216957540242,66.23,149.48,Sell,Hold
2762,141.27067011254,136.97,55.02846674802356,42.63,136.97,Buy,Hold
2763,141.32612216415015,144.94,53.62244891075179,60.07,144.94,Hold,Hold
2764,142.83710923723655,150.4,54.2158197821105,71.86,150.4,Sell,Hold
2765,141.9113429246558,140.29,54.76230922289835,50.21,140.29,Buy,Hold
2766,142.05389744552147,149.17,55.14135448115983,68.39,149.17,Sell,Hold
2767,142.56015053004154,130.13,56.433590659657646,29.03,130.13,Buy,Hold
2768,142.23927628114635,154.01,54.85340237763978,77.27,154.01,Sell,Hold
2769,144.2278954345333,148.89,57.52356877499246,65.42,148.89,Hold,Hold
2770,143.34332436778317,147.14,56.63433430984509,67.41,147.14,Hold,Hold
2771,143.45836977912504,136.6,57.861072280009544,42.94,136.6,Hold,Hold
2772,140.56560388462094,127.02,19.91546048120234,25.77,127.02,Buy,Hold
2773,141.00833877249025,135.58,52.733360537195686,40.6,135.58,Hold,Hold
2774,141.89153715886636,138.8,52.15421774487574,46.51,138.8,Hold,Hold
2775,137.88676824341033,126.59,37.33357112112938,26.26,126.59,Hold,Hold
2776,138.0163682033338,131.66,35.55610234788331,33.13,131.66,Hold,Hold
2777,139.01390109600376,143.48,43.45273905673976,56.2,143.48,Hold,Hold
2778,136.2970924999871,134.74,42.479950370083394,38.42,134.74,Hold,Hold
2779,136.28391974797617,136.92,42.218912366146654,43.2,136.92,Hold,Hold
2780,138.71616223073548,145.49,46.916544699517054,59.65,145.49,Hold,Hold
2781,141.88731880255983,148.48,51.542849191788186,66.32,148.48,Sell,Hold
2782,138.84895659348808,133.44,49.178174377154086,38.19,133.44,Buy,Hold
2783,138.8507000354918,137.4,48.97772139227646,52.11,137.4,Hold,Hold
2784,139.91708332013837,148.49,49.76091502463593,65.8,148.49,Sell,Hold
2785,144.5312553345715,147.41,58.415582762485485,68.7,147.41,Hold,Hold
2786,136.3510442111574,137.04,48.10421395890274,46.16,137.04,Buy,Hold
2787,137.90021304569225,130.22,47.578966628316834,29.69,130.22,Hold,Hold
2788,139.62801838267455,141.48,49.83429549136406,52.24,141.48,Hold,Hold
2789,139.40810721894132,142.82,47.78474193998904,53.49,142.82,Hold,Hold
2790,139.7570623509325,138.95,49.049133933889685,47.05,138.95,Hold,Hold
2791,140.49136675806014,142.79,50.59638497945039,53.17,142.79,Hold,Hold
2792,140.63007313992853,142.78,51.00662269084482,57.32,142.78,Hold,Hold
2793,140.06183631954644,137.29,48.30726474202059,45.07,137.29,Hold,Hold
2794,139.86458055719547,134.69,48.32637337949555,41.55,134.69,Hold,Hold
2795,140.04993481768912,149.46,51.76366750928346,72.07,149.46,Sell,Hold
2796,139.47940229460772,142.69,51.33191167545813,54.57,142.69,Buy,Hold
2797,140.4526984598319,137.55,52.1961210019208,49.2,137.55,Hold,Hold
2798,146.72501816244525,156.86,55.119941977888914,80.37,156.86,Sell,Hold
2799,139.84149373304246,131.61,51.26385874755556,30.42,131.61,Buy,Hold
2800,146.5554102422798,151.98,52.305503987147844,72.29,151.98,Sell,Hold
2801,146.01180596119872,145.75,53.14495049568701,69.13,145.75,Hold,Hold
2802,146.25928281622348,135.39,54.52627904009097,40.44,135.39,Buy,Hold
2803,141.913329654664,136.93,53.216725860825626,44.68,136.93,Hold,Hold
2804,142.53929621455956,148.57,54.150747731536775,65.72,148.57,Sell,Hold
2805,142.0891705554811,149.52,56.26310116801553,72.88,149.52,Hold,Hold
2806,144.07957784915303,151.87,60.83297813411616,74.13,151.87,Hold,Hold
2807,145.31688511929164,137.59,55.84449755750446,46.31,137.59,Buy,Hold
2808,145.33409695510588,142.02,56.39676189363877,54.4,142.02,Hold,Hold
2809,144.67982144359001,139.34,55.961544416171066,51.34,139.34,Hold,Hold
2810,143.37760496167448,141.57,56.514833869129674,53.94,141.57,Hold,Hold
2811,144.35589036085733,148.41,56.96738499867623,64.9,148.41,Sell,Hold
2812,145.15383131672283,131.64,56.280863380275306,39.81,131.64,Buy,Hold
2813,143.6798830496306,144.06,58.49266318140857,69.79,144.06,Hold,Hold
2814,142.59851305113494,149.47,58.915647320285416,69.91,149.47,Sell,Hold
2815,142.29813162370746,150.86,55.44010530342139,68.61,150.86,Hold,Hold
2816,143.8055536709643,134.02,58.25000932027997,42.34,134.02,Buy,Hold
2817,142.225472385419,153.99,55.864034519698066,75.8,153.99,Sell,Hold
2818,144.72739994894042,126.28,58.74158735872129,20.6,126.28,Buy,Hold
2819,144.10932004986122,139.02,56.63103270341283,53.54,139.02,Hold,Hold
2820,142.55315174687792,132.53,57.35916763355853,36.53,132.53,Hold,Hold
2821,141.08484672593474,142.11,53.99317272363953,58.02,142.11,Hold,Hold
2822,142.53184576973368,147.03,56.79550504487031,65.95,147.03,Sell,Hold
2823,141.5430276811601,136.62,53.530325527118066,43.19,136.62,Buy,Hold
2824,139.25406377225258,128.51,48.571125640191596,26.14,128.51,Hold,Hold
2825,139.46969691780714,147.5,50.689311639075264,62.05,147.5,Hold,Hold
2826,141.0258493907683,139.59,53.510069230422516,48.86,139.59,Hold,Hold
2827,139.96696246177646,140.0,50.238910511561485,51.86,140.0,Hold,Hold
2828,140.8934159839774,147.36,53.650069190875385,65.49,147.36,Sell,Hold
2829,140.65185168328952,143.21,52.95193118109231,64.91,143.21,Hold,Hold
2830,141.24244117029565,146.64,54.82640722292042,63.84,146.64,Hold,Hold
2831,141.14363543847398,141.05,53.94349949618423,52.3,141.05,Hold,Hold
2832,141.4062909649692,123.37,54.1137532658834,21.74,123.37,Buy,Hold
2833,140.13045238773014,152.94,51.94027629184357,78.85,152.94,Sell,Hold
2834,140.70565550579875,139.46,53.8481439826302,47.48,139.46,Hold,Hold
2835,140.83879729363468,136.67,51.89473701225544,43.06,136.67,Buy,Hold
2836,140.35698154836226,144.22,52.728037493715945,64.54,144.22,Hold,Hold
2837,141.35843386234706,152.93,57.485995839780024,73.14,152.93,Sell,Hold
2838,141.94233602187714,137.75,53.850544516712844,45.19,137.75,Buy,Hold
2839,142.96342733727187,132.28,52.34538333261891,35.59,132.28,Hold,Hold
2840,141.8159955762229,143.23,53.745141875061016,61.14,143.23,Hold,Hold
2841,141.6233160636418,141.84,53.358325405252025,52.35,141.84,Hold,Hold
2842,141.35515011069296,143.24,52.95654923040038,56.12,143.24,Hold,Hold
2843,141.39661480250174,140.94,53.44242830629911,55.25,140.94,Hold,Hold
2844,140.92554588904736,141.98,55.05389978229198,59.82,141.98,Hold,Hold
2845,140.19690250802356,148.88,55.72362284607492,69.77,148.88,Sell,Hold
2846,140.66902106484955,140.02,55.48635073081708,52.47,140.02,Buy,Hold
2847,141.6371983448621,149.59,52.868903811041605,66.73,149.59,Sell,Hold
2848,143.78286531336673,148.01,63.68104995399091,68.76,148.01,Hold,Hold
2849,145.12356230511455,129.77,54.92026426055405,35.07,129.77,Buy,Hold
2850,145.14086635768862,143.57,54.76887066218286,53.27,143.57,Hold,Hold
2851,142.56245485107212,136.78,56.409256314665086,44.22,136.78,Hold,Hold
2852,142.58651802614932,147.18,57.341187930859846,61.96,147.18,Sell,Hold
2853,141.84758563601636,140.77,54.49132182624453,52.23,140.77,Buy,Hold
2854,142.52494238345753,142.2,56.77788746877776,54.12,142.2,Hold,Hold
2855,142.58603088822105,142.87,55.753840284646444,57.58,142.87,Hold,Hold
2856,142.58439340552906,135.31,54.94408354620164,40.1,135.31,Hold,Hold
2857,141.47494552642866,147.83,54.0742245906937,66.32,147.83,Sell,Hold
2858,141.88338347144756,144.11,55.20313238686024,62.55,144.11,Hold,Hold
2859,142.45766493145473,139.67,55.73256558935227,48.59,139.67,Hold,Hold
2860,142.4142719855729,144.51,56.19617635137083,61.27,144.51,Hold,Hold
2861,142.18117074274,148.6,57.443167185990625,77.25,148.6,Hold,Hold
2862,142.87930729119896,132.36,57.25677811045212,36.09,132.36,Buy,Hold
2863,142.9955118448726,138.89,56.126200408979514,44.58,138.89,Hold,Hold
2864,142.0359378644278,135.5,54.24581465771141,43.8,135.5,Hold,Hold
2865,141.79528756104799,140.97,54.7002271276119,60.35,140.97,Hold,Hold
2866,140.69210795651182,155.54,55.81431477519669,83.29,155.54,Sell,Hold
2867,146.01457244692122,154.51,57.134795412762244,77.49,154.51,Hold,Hold
2868,141.70160539741613,139.07,56.439065374990854,49.88,139.07,Hold,Hold
2869,141.51165309952694,141.32,56.57280618830193,52.33,141.32,Hold,Hold
2870,142.53735962000766,136.55,55.0867393586834,43.41,136.55,Buy,Hold
2871,140.20068118856807,128.43,53.21039853836227,25.81,128.43,Hold,Hold
2872,141.31978282027566,134.16,53.09934976256339,37.52,134.16,Hold,Hold
2873,140.20594869135,137.74,52.47479331448342,44.13,137.74,Hold,Hold
2874,142.57315975374976,145.06,55.192618563139966,61.84,145.06,Hold,Hold
2875,143.3665425604103,152.15,55.6937223275991,72.05,152.15,Sell,Hold
2876,141.7942368838009,142.22,53.60128727025324,50.02,142.22,Buy,Hold
2877,140.44366919108384,133.61,52.676073267989445,39.26,133.61,Hold,Hold
2878,143.97212891757744,162.65,58.50081586164981,95.81,162.65,Sell,Hold
2879,141.332376893238,143.0,53.8842340743636,55.14,143.0,Hold,Hold
2880,142.79430929923302,140.22,56.09930552311007,52.86,140.22,Buy,Hold
2881,141.19705960657316,141.1,53.43453016503737,53.72,141.1,Hold,Hold
2882,141.98157063634505,136.52,54.29037460889788,47.38,136.52,Hold,Hold
2883,142.34390602980633,148.84,55.98717470129736,66.9,148.84,Hold,Hold
2884,143.00210423368634,146.34,56.33486538547161,60.62,146.34,Hold,Hold
2885,143.9604065921464,152.24,57.097755348819916,72.85,152.24,Sell,Hold
2886,142.5678278491552,139.6,54.98482395497966,46.76,139.6,Buy,Hold
2887,144.48128482362873,145.08,57.56795072287247,57.93,145.08,Sell,Hold
2888,143.30840591834215,140.78,55.49101159720266,48.51,140.78,Hold,Hold
2889,143.34323227556038,140.7,55.10337127739543,58.63,140.7,Hold,Hold
2890,141.93210287835262,134.95,54.06882660379547,42.89,134.95,Buy,Hold
2891,143.87632170395423,144.2,56.511108931637864,56.05,144.2,Hold,Hold
2892,142.35053875756344,138.07,48.94439795939527,46.41,138.07,Hold,Hold
2893,140.0894565110128,133.23,52.235348260014675,34.89,133.23,Hold,Hold
2894,137.568849418188,136.65,40.912875254737834,46.49,136.65,Hold,Hold
2895,141.1622567476283,148.05,45.39764591546035,67.53,148.05,Sell,Hold
2896,144.96808386684182,159.26,57.00958487613771,90.22,159.26,Hold,Hold
